UTS
425.0
470.0
220.0
460.0
360.0
205.0
475.0
443.0
514.0
401.0
222.4
486.0
370.0
425.0
370.0
347.0
454.0
566.0
579.0
417.0
500.0
236.0
379.0
491.0
563.8
480.0
290.0
510.0
427.0
481.0
621.0
504.5
415.0
260.0
215.0
648.0
186.0
408.0
392.0
501.2
475.0
367.0
568.1
425.0
314.0
310.0
326.0
330.0
476.0
495.0
602.0
430.0
405.0
551.9
567.4
430.0
312.0
527.8
332.0
337.0
315.0
443.0
503.0
293.0
502.0
360.0
408.0
440.0
448.0
475.0
577.0
578.1
426.0
435.0
561.9
485.0
390.0
220.0
485.0
583.0
300.0
542.1
304.0
360.0
469.0
667.0
360.0
310.0
464.0
258.0
296.0
170.0
315.0
244.0
565.0
448.5
426.0
380.0
306.0
486.0
550.0
355.0
526.0
310.0
498.0
574.7
522.4
572.0
393.0
315.0
540.0
340.0
265.0
568.0
339.0
572.0
485.0
310.0
205.2
330.0
563.5
227.0
221.0
480.0
462.0
419.0
490.0
240.0
490.0
240.0
449.0
475.0
298.0
278.0
431.0
390.0
458.0
515.8
240.0
491.0
455.0
570.0
389.0
310.0
229.0
710.0
150.0
336.0
457.0
548.0
464.0
193.0
315.0
247.0
457.0
544.9
310.0
270.0
525.0
454.0
250.0
205.0
604.7
601.7
220.0
286.0
571.5
500.0
150.0
575.0
440.0
270.0
552.0
477.0
390.0
468.0
525.0
641.0
435.0
543.3
317.0
343.0
632.0
445.0
563.5
269.0
315.0
287.7
272.0
572.4
456.0
584.0
644.0
230.0
509.0
542.8
321.8
679.0
245.0
502.0
551.6
442.0
436.0
335.0
277.0
332.0
180.0
554.7
579.5
257.0
181.0
229.0
82.0
667.0
95.0
498.0
250.0
629.4
256.0
586.8
425.0
215.0
476.0
300.0
339.0
311.0
392.0
319.0
343.0
485.0
475.0
475.0
281.0
232.0
246.0
135.6
278.0
507.0
331.0
390.0
467.0
543.6
226.0
276.0
325.0
340.0
474.0
581.3
270.0
472.0
626.0
454.0
474.0
265.8
516.0
514.0
379.0
238.4
246.0
270.0
380.0
220.0
543.0
571.0
290.0
473.0
441.0
480.0
230.0
345.0
180.0
250.0
233.0
628.8
582.8
585.0
490.0
581.5
508.0
308.0
345.0
205.0
395.0
440.0
643.3
220.0
393.0
450.0
303.0
550.8
604.8
270.0
400.0
290.0
440.0
525.0
220.0
321.0
517.0
277.0
232.0
255.0
478.0
280.0
300.0
620.5
495.0
150.0
222.0
448.0
236.0
341.0
463.0
440.0
327.0
675.0
532.0
220.0
411.0
431.0
290.0
628.8
410.0
514.8
395.0
573.3
475.0
405.0
560.0
255.0
528.0
408.8
244.0
220.0
459.0
261.0
605.0
515.0
180.0
328.0
305.0
295.0
453.0
310.0
210.0
542.0
650.0
304.0
525.0
460.0
368.0
449.0
455.0
605.0
406.0
160.0
502.0
460.0
315.0
501.0
533.0
231.4
360.0
436.0
310.0
252.0
360.0
425.0
515.0
400.0
495.0
110.0
284.0
440.0
506.0
627.0
445.0
490.0
425.0
584.0
320.0
355.0
420.0
195.0
175.0
390.0
492.0
260.0
240.0
267.0
389.8
390.0
415.0
570.0
606.2
526.7
305.0
510.0
248.0
280.0
420.0
368.0
330.0
398.0
226.9
605.0
251.0
500.0
318.0
145.0
533.0
215.0
350.0
