,degree,cv_r2_mean,cv_r2_std,train_r2,train_mape,test_r2,test_mape,test_mae,test_rmse
POLY_deg2,2.0,-54.96876459011993,110.35776302784505,0.9483852030350751,5.55304289693129,0.7433698803629487,12.233411445149724,41.85148382963439,66.63053916217645
POLY_deg3,3.0,-52.61572555962253,98.6444722448268,0.9916236453914057,1.9397002204395042,-0.2001700426974622,18.88861421150566,68.19611871907188,144.09234372422628
POLY_deg4,4.0,-147.60592326966292,254.24235933314657,0.996952237277336,1.0030878386046105,-1.0942991492896472,21.95799394014043,77.26131544092223,190.34386013305377
