UTS
593.5
607.4
574.7
505
290
572.4
584
602
500
393
420
543.3
601.7
529.2
667
439
526
458
368
345
589
342
495
425
186
628.8
220
445
290
582.8
555
405
570
502
485
75
202.6
482.2
532
476
425
679
489
96
616
321
315
654
498
398
281
369
628
449
544
485
305
588.8
480
290
457
509
580.9
450
485
419
285
550.8
345
232
619.2
578.1
464
220
559.4
411
502
414
561.9
505
604.8
310
577
435
463
390
474
589.4
390
565
470
542
428.2
310
389
564
540
543.6
554
580
405
593.5
568
514.8
82
479
560
583
543
475
340
511
350
423.6
425.7
389.8
338.4
584
575
425
468
476
642.6
379
493
568.5
455
425
240
351.7
644
310
473
542.8
410
588.9
575
507
517
255
392
458
625.4
545.7
287.7
502.9
500
141.6
170
400
234.2
296
584
380
390
475
489
355
571.5
226
522.4
572
589.5
379
235
281.2
581.2
431
588
624.7
328
504.5
240
255
345
250
241
372
230
627
547
292
542
220
419
542.2
572
205
269.8
231.4
457
515
395
380
543.2
185
260
563.8
467
457.8
544.9
554.7
450
604.7
310
380
220
440
290
570
653.8
340
514
380
552
240
525
457
604.4
500
375
500
238.4
605
584.2
186
601.8
530
586.8
585
205
525
249.6
543.9
578
440
427
185
315
660
532
585
440
193.4
420
641
648
525
472
475
425
380
432
310
255
554
440
544.6
315
542.1
402
430
474
667
205.2
463
295
605
501.2
533
581.5
470
405
583.3
621.3
498
331
443
460
548.7
502
310
425
650
400
425
469
226.9
239
480
591
554
470
459
408
440
230
527
505
360
229
632
515.8
400
503
530.8
475
450
408.8
393.7
585.2
486
256
432.2
370
310
304
571
598.3
315
220.5
626
265.8
425
315
529
474
563
559.1
380
527.8
330
614.6
220
500
643
382
248.9
546.7
567.4
599.8
550
200
441
566.5
241
528
485
433
462
323
145
380
432
514
472.5
594.4
448.5
524
555
489.6
354
427
588
489
380
