Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time
0.5520181633080858,1.2147408602720513,-1.0252563149343745,1.3109911918036536,-0.9276058263541375,-0.5476190840703116,-0.7915350818938569,-0.17947250502394232,1.139438429494872,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,1.2778547272120173,0.1657795081562009,-2.2203085892679337,-0.27581714018684034
-0.35623963974324063,-0.6791283118789421,-0.30686243961470816,-0.7647564250685157,0.3715956102862561,-0.5476190840703116,1.489061309072008,-0.17947250502394232,-0.2861393435181911,0.7991441665342446,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-1.0190905426114087,-1.007383667250785,-0.7905428958042189,-0.17067641231783257
0.001558888731524376,0.6229067439748659,-1.0252563149343745,-0.41879848892315413,-0.8281771449785971,0.6932477542622643,-0.8225636042199231,-0.17947250502394232,0.4266495429883405,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,1.6699036186477445,0.9478882917608582,0.6392227976594959,-0.24577693222426666
0.18504531359037818,-0.7580395273852334,-0.9417221433855761,-0.7647564250685157,-0.3973195256845891,2.5545480117611277,-0.8535921265459893,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,1.6160929864899007,0.9478882917608582,0.7536040531365931,-0.2119816982663713
-0.36541396098618334,-0.7580395273852334,0.16649786582848314,-0.7647564250685157,0.8621104384055881,-0.5476190840703116,1.5728383193523865,-0.17947250502394232,-0.2861393435181911,1.340265732643312,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-1.4803245325357917,-1.2029108631519494,-0.40927204421389496,-0.09557589241139844
0.13917370737566478,1.0963740370126143,-0.9250153090758164,-0.7647564250685157,-0.42383384071806657,1.8100279087615823,-0.7946379341264636,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,1.443898963584797,-0.42080207954729204,0.7345405105570768,-0.23075682824297986
-0.36541396098618334,-0.7580395273852334,-1.0809457626335734,-0.7647564250685157,-1.72303527735846,-0.5476190840703116,-0.8535921265459893,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,1.525058402822092,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,1.800586582459652,1.4562590011038854,1.1158113621474008,-0.27393962718917947
-0.33330383663588387,-0.477904712337899,-0.6532508043037256,-0.7647564250685157,0.3715956102862561,-0.5476190840703116,1.5976611372132394,-0.17947250502394232,-0.2861393435181911,1.0967610278942315,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.9655873997801784,-1.2029108631519494,-0.40927204421389496,-0.09557589241139844
-0.22779914234204296,0.26780627419655473,-0.24560404714558923,-0.7647564250685157,1.45868252665883,-0.5476190840703116,0.9150336460397834,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.8161475870446815,-0.8118564713496207,-0.028001192623571033,-0.18569651629911937
0.09330210116095128,1.2147408602720513,1.3415452122815807,1.3109911918036536,0.2655383501523463,0.6932477542622643,-0.7760208207308238,-0.17947250502394232,0.7830439862416062,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.182719574215195,-0.22527488364612772,0.9251759363522388,-0.2082266722710496
-0.36541396098618334,-0.7580395273852334,-0.18991459944639025,-0.7647564250685157,1.5912541018262172,-0.5476190840703116,0.8840051237137171,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.7208258957936416,-1.593965254954278,-0.12331890552115202,-0.18569651629911937
0.7079816244381116,-0.032056344727352595,-0.4627928931724651,-0.7647564250685157,0.42462424035321095,1.3260898418118778,-0.8535921265459893,-0.17947250502394232,-0.07943056643129692,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,0.9506860836923239,1.9255242712666798,0.5439050847619149,-0.09557589241139844
-0.09018432369790258,0.8201847827405946,1.3693899361311805,1.3109911918036536,0.3981099253197335,0.6932477542622643,-0.7915350818938569,-0.17947250502394232,-0.2861393435181911,-0.8242205317929574,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.07509830989950304,-0.22527488364612772,0.9251759363522388,-0.18569651629911937
-0.26449642731381373,-0.04783858782861089,-0.897170585226217,0.34230897059664134,0.9018819109558043,-0.5476190840703116,0.8250509312941915,-0.17947250502394232,-0.2861393435181911,0.528583383479711,-0.41531312549096205,-0.17580075686573093,-0.15535181387603633,2.6558108623706493,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.40718678264506253,-1.2029108631519494,-0.40927204421389496,-0.18569651629911937
-0.36541396098618334,-0.7580395273852334,-0.6632749048895814,-0.7647564250685157,0.6102244455875527,-0.5476190840703116,-0.16475893090731988,-0.17947250502394232,-0.2861393435181911,0.7991441665342446,2.935061713396244,-0.17580075686573093,-0.15535181387603633,-0.33781758403321677,-0.05212860351426868,-0.0729131602316551,-0.0729131602316551,-0.025900017640903255,1.1434154876620226,0.5439050847619149,-0.03549547648625115
