Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al
0.29222191503851674,1.285173348044525,1.281578909634158,1.3635630634847933,0.23810975020666836,0.6992727096572027,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.17856966992602782
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
-0.19828633115407718,0.31248164044553595,-0.26025528580727486,-0.7891712103537176,1.4160530064667354,-0.5240734899839973,0.9017418116701863,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.8127562593985269
-0.40850415095090314,-0.7412677094533691,-0.9527281876195677,-0.7891712103537176,1.5338473320927424,-0.5240734899839973,1.3412743519235204,-0.16357584502200528,-0.22697052549935098,4.438460725679783,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,2.3975149510399887,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.945135013511716
-0.40850415095090314,-0.7412677094533691,-0.40091384398789687,-0.7891712103537176,-0.8089509220245024,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.666076716514312,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.8681460602713013
0.15207670184063282,0.960942778844862,-0.31435473126136027,-0.3227454510220403,1.4160530064667354,2.6566266290831226,0.8705692910848433,-0.16357584502200528,-0.1744303874101963,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0005493756986354
-0.40850415095090314,-0.7412677094533691,-0.40091384398789687,-0.7891712103537176,-0.8089509220245024,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.666076716514312,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.8681460602713013
-0.12821372455513516,0.47459692504536743,-0.23320556308023216,-0.25098764189408995,1.6778181745245282,1.9226189092984027,0.8393967704995006,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.9636064675740225
-0.21230085247386554,-0.7412677094533691,0.8758330687285181,1.076531826972992,1.2851704224378389,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,1.562444959445597,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.24321975914409613
-0.12821372455513516,1.285173348044525,1.1463302959989448,1.3635630634847933,-0.15453800188002073,0.6992727096572027,-0.8439193411090132,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.17546653293483463
-0.40850415095090314,-0.7412677094533691,-0.4766530676236163,-0.7891712103537176,-0.926745247650509,-0.5240734899839973,-0.22670343351922487,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.529672791483347,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.33247389246443093
-0.40850415095090314,-0.7412677094533691,1.3086286323612013,1.3635630634847933,0.23810975020666836,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.2678238032463627
0.29222191503851674,1.285173348044525,1.281578909634158,1.3635630634847933,0.23810975020666836,0.6992727096572027,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.17856966992602782
0.15207670184063282,-0.13333539220400084,-0.9635480767103848,-0.6097766875338417,-0.8416715680317264,-0.5240734899839973,-0.8595056014016847,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.799415202579215
-0.366460586991538,-0.4980947825536218,-0.4333735112603481,-0.7891712103537176,1.4945825568840732,-0.5240734899839973,1.2197015216406832,-0.16357584502200528,0.03573016494642241,1.5469506880437682,-0.42161213191389113,-0.16163342006058593,6.391349189153079,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0196365448963507
-0.40850415095090314,-0.7412677094533691,1.0922308505448595,-0.7891712103537176,0.23810975020666836,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,7.920037582968711,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.04003376445873363
-0.40850415095090314,-0.7412677094533691,-0.9797779103466104,-0.7891712103537176,1.651641657718749,-0.5240734899839973,1.2882810669284377,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,5.62221491911017,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.8620134702313412
0.4323671282364007,2.0957497710436823,-0.9229734926198208,-0.25098764189408995,-0.41630316993781336,1.8614515993163427,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.2468108685485708
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
-0.3804751083113263,-0.5791524248535375,-0.10336689399042726,-0.7891712103537176,0.23810975020666836,-0.5240734899839973,1.4347919136795493,-0.16357584502200528,-0.01680997314273228,0.3640602181017624,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0836709189790101
-0.40850415095090314,-0.7412677094533691,1.9037225323561402,-0.7891712103537176,-1.7251290102267767,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.5756813709514589
-0.40850415095090314,-0.7412677094533691,-0.20615584035318943,-0.7891712103537176,1.5469355904956317,2.2896227691907627,0.8705692910848433,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.7881276539821197
-0.33843154435196116,-0.5386236037035795,-0.5199326239868847,0.39483264025746345,0.14649194138644084,-0.5240734899839973,0.2346498711438493,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.2072635141374306,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.4033056943507493
0.15207670184063282,1.6904615595441037,-0.7201005721670006,1.1841685406649176,0.3689923342355648,-0.5240734899839973,1.4628471822063578,-0.16357584502200528,0.8238322362837426,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.2714640352791187
-0.40850415095090314,-0.7412677094533691,-1.0717469676185556,-0.7891712103537176,-1.7251290102267767,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,0.6944199819758208,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.9918261823949002
0.15207670184063282,0.6772410307951567,-1.01764752216447,-0.4303821647139658,-0.8416715680317264,0.6992727096572027,-0.8439193411090132,-0.16357584502200528,0.2984308553921958,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.676272175497179
0.29222191503851674,1.285173348044525,1.3627280778152864,1.2918052543568428,0.23810975020666836,-0.4017388700198773,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.19088397263422924
-0.12821372455513516,1.285173348044525,1.1463302959989448,1.3635630634847933,-0.15453800188002073,0.6992727096572027,-0.8439193411090132,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.17546653293483463
0.7126575546321688,-0.7412677094533691,1.3086286323612013,1.901746631944421,-0.8089509220245024,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.22164516809059645
-0.40850415095090314,-0.7412677094533691,-0.4117337330787139,-0.7891712103537176,-0.926745247650509,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,0.2326279436637618,2.666076716514312,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.9143246954270631
-0.33843154435196116,-0.5386236037035795,0.22663972327949347,-0.7891712103537176,1.6778181745245282,-0.5240734899839973,1.805744908645129,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,0.24245013009087896,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.9795364410008394
-0.40850415095090314,-0.7412677094533691,1.157150185089762,-0.7891712103537176,-1.2408634493198603,-0.5240734899839973,-0.7472845272944504,-0.16357584502200528,-0.22697052549935098,0.6269247669777638,0.8804253342907729,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.40328113303660434
-0.40850415095090314,-0.7412677094533691,-1.0717469676185556,-0.7891712103537176,-1.7251290102267767,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,1.4384413912356289,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.807111641771844
-0.40850415095090314,-0.7412677094533691,-0.9581381321649762,-0.7891712103537176,1.6778181745245282,-0.5240734899839973,1.2571085463430949,-0.16357584502200528,-0.22697052549935098,1.5469506880437682,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,4.257918778772786,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.8712491972624945
1.4834562272205307,0.271952819295578,-0.5578022358047444,2.2605356775841727,-0.2854205859089169,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.8835389386565552
0.7687156399113222,0.7582986730950726,-0.8986287421654823,-0.14335092820216438,-0.9398335060533987,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.5577470119307153
-0.40850415095090314,-0.7412677094533691,0.14008061055295704,-0.7891712103537176,0.8270813783367018,-0.5240734899839973,1.5625992480794548,-0.16357584502200528,-0.22697052549935098,1.284086139167767,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.4777286056415337
-0.40850415095090314,-0.7412677094533691,-1.0717469676185556,0.46659044938541366,0.8663461535453707,-0.5240734899839973,0.8144587540312263,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.1169981563850077
-0.33843154435196116,-0.5386236037035795,-0.5199326239868847,0.323074831129513,0.3951688510413441,-0.5240734899839973,0.3531054493681521,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.08003068694625409
0.9929479810279367,0.271952819295578,-1.01764752216447,1.3635630634847933,-0.9398335060533987,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.4838611956814938
-0.40850415095090314,-0.7412677094533691,-0.4117337330787139,-0.7891712103537176,-0.9005687308447298,-0.5240734899839973,-0.5883046723092019,-0.16357584502200528,-0.22697052549935098,0.4954924925397632,2.765279571082286,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.5941528250137654
-0.40850415095090314,-0.7412677094533691,0.14008061055295704,-0.7891712103537176,0.8009048615309226,-0.5240734899839973,1.55948199602092,-0.16357584502200528,-0.22697052549935098,1.284086139167767,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,2.769595716586548,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.5454572705366547
-0.40850415095090314,-0.7412677094533691,-0.40091384398789687,-0.7891712103537176,-0.8089509220245024,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.666076716514312,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.8681460602713013
-0.15624276719471197,-0.29545067680383236,-0.8932187976200737,0.3589537356934882,0.8663461535453707,-0.5240734899839973,0.9017418116701863,-0.16357584502200528,-0.22697052549935098,0.4954924925397632,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,2.769595716586548,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.49258438898522483
0.7126575546321688,-0.7412677094533691,1.3086286323612013,2.081141154764297,-1.070716090082295,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.2678238032463627
1.4834562272205307,0.271952819295578,-0.9229734926198208,1.722352109124545,-0.6126270459811579,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.2144858239395346
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
0.29222191503851674,1.285173348044525,1.281578909634158,1.3635630634847933,0.23810975020666836,0.6992727096572027,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.16166887965024013,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.19396254831128176
0.4323671282364007,2.0957497710436823,-0.9229734926198208,-0.25098764189408995,-0.41630316993781336,1.8614515993163427,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.2468108685485708
0.7827301612311106,2.0957497710436823,1.3356783550882438,2.081141154764297,-1.070716090082295,0.6992727096572027,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.16166887965024013,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.14778391315551556
0.7126575546321688,-0.7412677094533691,1.3627280778152864,2.081141154764297,-1.070716090082295,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.23703804647585477
-0.40850415095090314,-0.7412677094533691,-0.8607591303476225,0.21543811743758756,0.9186991871569293,-0.5240734899839973,0.8331622663824322,-0.16357584502200528,-0.22697052549935098,0.6269247669777638,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,2.893622638435401,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.36020563487203133
-0.29638798039259595,-0.09280657105404291,1.281578909634158,1.3635630634847933,0.23810975020666836,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.20933086538239506
-0.40850415095090314,-0.7412677094533691,1.3086286323612013,1.3635630634847933,0.23810975020666836,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.2678238032463627
1.2452093647841278,0.03283277451082653,-0.4604232339873908,-0.7891712103537176,0.3428158174297855,1.5433815874096308,-0.8750918616943562,8.214721329200556,-0.058842083614056025,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.9041653956927989
-0.40850415095090314,-0.7412677094533691,4.338197577789982,-0.7891712103537176,-1.3979225501545358,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.8866420756477484
-0.40850415095090314,-0.7412677094533691,-0.8607591303476225,0.21543811743758756,0.9186991871569293,-0.5240734899839973,0.8331622663824322,-0.16357584502200528,-0.22697052549935098,0.6269247669777638,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,2.893622638435401,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.36020563487203133
1.4834562272205307,0.271952819295578,-0.9229734926198208,1.722352109124545,-0.6126270459811579,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.2144858239395346
0.15207670184063282,-0.03201333932910615,-1.01764752216447,-0.4303821647139658,-0.8416715680317264,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.822504520157098
-0.33142428369206695,-0.494041900438626,0.19959000055245088,-0.7619032428850965,0.8139931199338122,-0.46168283380229613,1.543895735728249,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.5173498746051781
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
-0.40850415095090314,-0.7412677094533691,-0.40091384398789687,-0.7891712103537176,-0.8089509220245024,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,2.666076716514312,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.8681460602713013
0.29222191503851674,-0.7412677094533691,-1.0717469676185556,-0.7891712103537176,-0.9398335060533987,-0.5240734899839973,-0.8750918616943562,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,1.9302546688538844
-0.3944896296311147,-0.6602100671534533,-0.3197646758067688,-0.7891712103537176,0.3428158174297855,-0.5240734899839973,1.4784334424990289,-0.16357584502200528,-0.22697052549935098,0.7583570414157643,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-1.0159422540838894
-0.18427180983428876,0.3935392827454518,1.3735479669061033,1.2918052543568428,0.3951688510413441,-0.5240734899839973,-0.8127468205236704,-0.16357584502200528,0.2984308553921958,-0.8188302518402435,-0.42161213191389113,0.24245013009087896,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.058505218521040105
0.29222191503851674,1.285173348044525,1.281578909634158,1.3635630634847933,0.23810975020666836,0.6992727096572027,-0.797160560230999,-0.16357584502200528,0.5611315458379691,-0.16166887965024013,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.19396254831128176
0.20813478711978636,0.271952819295578,0.9840319596366887,1.650594299996595,-0.9921865396649572,-0.27940425005575736,-0.8688573575772875,-0.16357584502200528,-0.22697052549935098,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,0.49255982767108414
-0.33843154435196116,-0.4980947825536218,-0.422553622169531,-0.7891712103537176,1.389876489660956,-0.5240734899839973,1.194763505172409,-0.16357584502200528,-0.06935011123188696,-0.8188302518402435,-0.42161213191389113,-0.16163342006058593,-0.13371023408270039,-0.33107732963478004,-0.07412493166611012,-0.08979818088466006,-0.08979818088466006,-0.9205064080953088
