Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050074,0.040940,1.395674,0.100699,2.588299,0.189151,7.255376,0.150071,0.004454,0.173499,0.000000,0.167283,0.000255,0.181781,0.517653,0.399104,0.301329,86.484357,461.286814,123.640204,27.901026,707.016353
0.050099,0.046285,1.481085,0.100682,2.588260,0.190099,7.553964,0.134692,0.037176,0.171828,0.000000,0.164637,0.000399,0.183191,0.482904,0.419269,0.382995,86.012435,446.480066,123.576024,25.630456,706.922403
0.050105,0.049361,1.489804,0.016909,2.587713,0.191598,7.172073,0.152491,0.012968,0.188222,0.000000,0.169704,0.000740,0.186449,0.526002,0.350085,0.232320,86.623457,461.074684,115.584004,25.950897,706.087166
0.050102,0.049573,1.485949,0.028524,2.587985,0.191522,7.259283,0.153873,0.036801,0.158171,0.000000,0.164711,0.000322,0.190887,0.526467,0.375253,0.374307,86.366270,461.196179,122.577490,25.778220,705.990259
0.049762,0.048876,1.473827,0.018271,2.588714,0.191199,7.388341,0.146467,0.000000,0.177706,0.000000,0.162929,0.002292,0.143321,0.516098,0.420321,0.271102,86.400775,460.203160,123.758973,23.463784,705.727673
0.050103,0.049483,1.486415,0.017275,2.587843,0.191426,6.760242,0.158000,0.000000,0.172134,0.000000,0.166888,0.000728,0.224204,0.457548,0.383653,0.262752,87.031308,460.994392,122.532394,25.875760,705.451431
0.050093,0.061658,1.454745,0.095862,2.587940,0.190620,7.214258,0.156035,0.009940,0.172760,0.000000,0.168146,0.000561,0.202663,0.472735,0.333887,0.274284,86.553814,461.008629,122.427975,26.695480,705.334223
0.050100,0.033769,1.498345,0.000000,2.666235,0.190339,7.177467,0.152239,0.002887,0.166694,0.000000,0.172583,0.000730,0.166389,0.570752,0.403893,0.312614,86.434964,458.303429,124.691195,29.502799,705.306720
0.050100,0.000000,1.456176,0.018026,2.601414,0.191060,7.851907,0.156948,0.000000,0.172366,0.000000,0.161270,0.000836,0.187989,0.522000,0.472125,0.359206,85.798577,452.234699,122.498405,25.712441,705.052888
0.049957,0.027750,1.456150,0.061545,2.589591,0.187512,7.114867,0.158000,0.013738,0.190734,0.000000,0.163135,0.000846,0.199009,0.522093,0.369722,0.247013,86.648338,461.001653,120.414967,26.522239,704.894421
0.050016,0.042867,1.444521,0.049915,2.839213,0.190839,7.250160,0.132263,0.005428,0.191973,0.000000,0.167214,0.000990,0.184838,0.514769,0.402646,0.254952,86.277396,452.879601,121.550365,27.206777,704.876835
