Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.000000,0.000000,2.497507,0.000125,2.596379,0.000000,7.324382,0.000000,0.054197,0.166022,0.000000,0.000000,0.000491,0.234978,0.000000,0.000000,0.000000,87.125918,461.610968,122.656750,24.004294,705.072529
0.000000,0.000000,2.496495,0.000125,2.596715,0.000000,7.330862,0.000000,0.053070,0.165861,0.000000,0.000000,0.000484,0.234769,0.000000,0.000000,0.000000,87.121618,461.591923,122.668582,24.787209,705.072451
0.000000,0.000000,2.488220,0.000000,2.596349,0.000000,7.293671,0.000000,0.029221,0.165873,0.000000,0.000000,0.000450,0.237051,0.000000,0.000000,0.000000,87.189165,461.377164,122.897472,24.003882,704.684834
0.000000,0.000000,2.485483,0.002786,2.595908,0.000000,7.296897,0.000000,0.000000,0.165703,0.000000,0.000000,0.000949,0.237337,0.000000,0.000000,0.000000,87.214937,461.612240,122.721583,24.620318,704.546588
0.000000,0.000000,2.518004,0.003188,2.596362,0.000000,7.017861,0.000000,0.054269,0.166883,0.000000,0.000000,0.000358,0.237674,0.000000,0.000000,0.000000,87.405401,461.552996,122.751558,24.003693,704.497578
0.000000,0.000000,2.497537,0.003885,2.596381,0.000000,7.304489,0.000000,0.009665,0.166026,0.000000,0.000000,0.000788,0.233024,0.000000,0.000000,0.000000,87.188204,460.461387,122.714927,24.003884,704.358357
0.000000,0.000000,2.497540,0.003313,2.596381,0.000000,7.310999,0.000000,0.038738,0.166026,0.000000,0.000000,0.000000,0.181373,0.000000,0.000000,0.000000,87.205631,461.621679,121.151117,24.049680,703.795608
0.000000,0.000000,2.497114,0.003037,2.596383,0.000000,8.600000,0.000000,0.055661,0.163670,0.000000,0.000000,0.000516,0.237502,0.000000,0.000000,0.000000,85.846116,457.907286,123.379697,23.991280,702.203878
0.000000,0.000000,2.468398,0.000439,2.598593,0.000000,7.316856,0.000000,0.054120,0.165991,0.000000,0.000000,0.000097,0.236789,0.000000,0.000000,0.000000,87.158718,461.536905,122.652026,22.162952,701.942037
0.000000,0.000000,2.494472,0.003135,2.596383,0.000000,7.295445,0.000000,0.054485,0.165811,0.000000,0.000000,0.000961,0.237417,0.000000,0.000000,0.000000,87.151891,461.617052,122.763290,22.194372,701.942034
0.000000,0.000000,2.494285,0.000000,2.596381,0.000000,7.323838,0.000000,0.054452,0.166853,0.000000,0.000000,0.000469,0.237503,0.000000,0.000000,0.000000,87.126219,461.292578,124.494621,23.968109,701.941856
0.000000,0.000000,2.497568,0.004705,2.596384,0.000000,7.762713,0.000000,0.054885,0.165366,0.000000,0.000000,0.000514,0.237631,0.000000,0.000000,0.000000,86.680235,461.618270,122.796389,24.003220,701.909321
0.000000,0.000000,2.497542,0.003523,2.596382,0.000000,7.302417,0.000000,0.054257,0.167433,0.000000,0.000000,0.000964,0.245531,0.000000,0.000000,0.000000,87.131951,461.615527,122.727539,24.003767,701.721821
0.000000,0.000000,2.492129,0.003164,2.494682,0.000000,7.525034,0.000000,0.000000,0.160945,0.000000,0.000000,0.000468,0.237833,0.000000,0.000000,0.000000,87.085745,461.608377,122.065266,24.598384,701.696249
0.000000,0.000000,2.497578,0.003490,2.596337,0.000000,7.304733,0.000000,0.054317,0.169651,0.000000,0.000000,0.000531,0.237544,0.000000,0.000000,0.000000,87.135818,461.409425,122.793835,27.422361,701.678632
0.000000,0.000000,2.500083,0.000322,2.596379,0.000000,7.326607,0.000000,0.054207,0.177969,0.000000,0.000000,0.000490,0.234993,0.000000,0.000000,0.000000,87.108950,461.553818,122.657145,24.004291,701.544575
0.000000,0.000000,2.531865,0.003729,2.595741,0.000000,7.197843,0.000000,0.000000,0.163485,0.000000,0.000000,0.000645,0.237444,0.000000,0.000000,0.000000,87.269247,460.183333,122.881786,23.974830,701.409995
0.000000,0.000000,2.496823,0.004521,2.513737,0.000000,7.326780,0.000000,0.054465,0.167041,0.000000,0.000000,0.000826,0.237660,0.000000,0.000000,0.000000,87.198146,461.278511,124.581129,24.906629,701.209646
0.000000,0.000000,2.497558,0.000000,2.762981,0.000000,7.288073,0.000000,0.054631,0.165614,0.000000,0.000000,0.000436,0.237771,0.000000,0.000000,0.000000,86.992937,461.616675,122.757185,24.003545,701.003437
