Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.050227,0.035145,1.449032,0.011835,2.595535,0.188352,7.277734,0.122752,0.016240,0.166766,1.150964,0.656430,0.001509,0.192252,0.364786,0.305419,0.085978,85.329041,460.162292,124.160457,24.305162,712.236256
0.050748,0.052269,2.474696,0.017780,2.596773,0.094333,7.276650,0.115644,0.221675,0.167787,1.197897,0.696792,0.000496,0.212547,0.301347,0.260336,0.101440,84.160792,460.774431,123.913192,24.232998,710.841000
0.010670,0.057972,2.438709,0.015879,2.581846,0.108884,7.253970,0.111992,0.016470,0.166271,1.213034,0.441456,0.001402,0.185968,0.332121,0.260124,0.067794,84.735437,461.390752,124.131856,24.195929,710.775635
0.025902,0.009338,2.449688,0.000000,2.594276,0.191325,7.127778,0.133743,0.013691,0.168467,1.226900,0.584725,0.000031,0.221866,0.233268,0.304084,0.143653,84.571265,459.858791,124.095480,24.837192,710.122800
0.050764,0.054089,2.477157,0.017450,2.584047,0.191088,7.255253,0.086458,0.014040,0.192097,1.216448,0.674312,0.001120,0.193040,0.276481,0.314189,0.059417,84.342548,447.377235,124.124886,24.114628,709.726388
0.050784,0.047177,2.461694,0.038122,2.662835,0.185254,7.450090,0.121288,0.000000,0.166567,1.155312,0.547899,0.001673,0.187754,0.364338,0.327035,0.074129,84.158050,463.362367,123.811207,24.971626,709.605086
0.050770,0.055605,2.472002,0.004097,2.775492,0.188726,7.174863,0.116470,0.100743,0.168901,1.203065,0.342969,0.001264,0.188296,0.301659,0.308017,0.055147,84.491913,453.345677,124.132927,24.212610,709.264830
0.050773,0.041756,2.474726,0.000000,2.633135,0.191086,6.845121,0.107798,0.000000,0.166673,1.206039,0.689933,0.000477,0.195296,0.301925,0.391363,0.087983,84.615915,450.591821,124.140715,24.114806,709.215096
0.050590,0.054187,2.328230,0.017424,2.630437,0.190956,7.283091,0.120593,0.000000,0.172814,1.194789,0.682100,0.001098,0.199475,0.296738,0.282137,0.041752,84.453588,462.208428,123.252349,24.295866,708.192312
0.050512,0.048560,2.556818,0.015386,3.282833,0.192441,7.214521,0.117413,0.033766,0.182839,1.211812,0.732520,0.000244,0.103288,0.228965,0.414354,0.063729,83.550000,461.023649,123.972856,24.325581,708.162280
0.050629,0.007559,2.461973,0.005798,2.588309,0.190500,7.626584,0.121806,0.016442,0.166184,1.080740,0.696136,0.000850,0.171704,0.327885,0.308317,0.108312,84.070272,470.076523,124.137323,24.217875,708.067198
0.050807,0.052742,1.557332,0.017589,2.809078,0.191094,7.251484,0.115673,0.016512,0.166911,1.204223,0.697139,0.000252,0.196168,0.302662,0.394852,0.044692,84.930791,460.732483,124.129458,24.361656,707.911116
0.050756,0.056322,2.480546,0.017570,2.596600,0.191090,7.255937,0.107076,0.113965,0.165877,1.647223,0.679101,0.000881,0.195914,0.301811,0.321872,0.045931,83.771526,460.782029,124.146327,25.579462,707.811019
0.050763,0.052736,2.484029,0.017584,2.596810,0.145776,7.253265,0.115676,0.016500,0.166898,1.200739,0.696224,0.000777,0.196210,0.302350,0.322814,0.042410,84.338439,474.456382,124.144299,24.229150,707.610592
0.050701,0.057057,2.116984,0.022047,2.989632,0.191052,7.279329,0.117009,0.056196,0.167920,1.218896,0.645832,0.000395,0.199349,0.281178,0.331939,0.167304,84.107179,463.774906,124.144122,24.130879,706.778449
0.050763,0.052748,2.483936,0.018690,2.596805,0.191295,6.617430,0.115682,0.016500,0.166668,1.202462,0.658048,0.001077,0.158154,0.302239,0.321717,0.107794,84.937993,457.066063,124.144216,24.228517,706.711178
0.050770,0.053614,2.476435,0.034393,2.681311,0.188942,7.325505,0.117676,0.070341,0.166793,1.434827,0.595062,0.000961,0.220143,0.319717,0.324219,0.025762,83.913527,458.815789,124.022145,24.177922,706.683474
0.050711,0.000000,2.469557,0.000000,2.743700,0.191057,7.274714,0.120099,0.018321,0.217120,1.221706,0.625044,0.000920,0.238761,0.287048,0.328425,0.089515,84.123300,462.306586,124.144550,24.145605,706.550969
0.000000,0.055612,2.458649,0.016611,2.595680,0.185204,7.474460,0.104770,0.008991,0.167361,1.155641,0.549350,0.001639,0.187431,0.340723,0.319371,0.077907,84.300602,463.658644,123.798337,24.211196,706.427672
0.050511,0.046736,1.337891,0.013755,2.595280,0.189699,7.266033,0.124136,0.016354,0.207132,1.182211,0.634751,0.001297,0.231197,0.333678,0.307468,0.083978,85.377895,460.625257,124.136432,24.249080,706.038874
0.049653,0.043187,2.414802,0.045062,2.954732,0.183044,7.180001,0.111592,0.153518,0.162863,1.188212,0.534571,0.001287,0.181097,0.327007,0.325989,0.057064,84.086321,468.081865,124.137279,25.767865,706.018336
0.048807,0.055383,2.337939,0.002218,2.659738,0.194350,7.276718,0.117241,0.402888,0.167201,1.185461,0.762737,0.000907,0.191896,0.288629,0.284178,0.090582,83.933126,430.425865,121.512783,26.229365,705.525065
0.050694,0.098404,2.548953,0.017441,2.594840,0.191054,7.280961,0.110540,0.016458,0.166844,1.196343,0.686272,0.000867,0.193873,0.276215,0.277359,0.059876,84.233007,460.809601,124.151677,24.132727,705.484137
0.048956,0.055080,2.447565,0.008086,2.706944,0.188972,7.280623,0.118302,0.016637,0.168974,1.186706,0.751632,0.001034,0.194984,0.311705,0.288073,0.083808,84.141921,460.389890,111.800701,28.324360,705.168044
0.050765,0.052757,2.250324,0.017617,2.920790,0.191077,7.249426,0.090552,0.016500,0.166893,1.201204,1.007304,0.000699,0.196000,0.285148,0.314538,0.044428,83.943977,460.728102,124.132503,24.229687,704.946957
0.050214,0.037994,2.482618,0.012535,2.613452,0.195858,7.177150,0.120192,0.065179,0.167811,1.224311,0.514687,0.000687,0.190311,0.278049,0.341654,0.073027,84.454273,446.130954,123.696127,24.260550,704.823480
0.050633,0.058353,2.435497,0.015984,2.604555,0.190880,6.571853,0.129521,0.016486,0.166287,1.212043,0.623780,0.001636,0.188640,0.391509,0.350029,0.084474,84.907841,461.000581,122.997768,26.181921,704.423935
0.050770,0.052739,1.581515,0.090146,2.596543,0.191066,7.266343,0.115667,0.000000,0.166884,1.202143,0.695441,0.000000,0.196136,0.245915,0.239272,0.048973,85.260446,460.728359,124.105815,22.032882,704.349643
0.050788,0.057966,2.454644,0.026303,2.594856,0.160832,7.345483,0.104350,0.016846,0.274632,1.212737,0.579266,0.001661,0.223377,0.332566,0.309090,0.086264,84.168339,461.385753,124.131839,23.167883,703.162578
0.050388,0.054785,2.467940,0.086341,2.964762,0.166669,7.514762,0.123512,0.237053,0.165137,1.191666,0.583339,0.001525,0.183306,0.245748,0.327468,0.085599,83.550000,464.618985,123.640800,24.206767,703.123839
0.049687,0.053104,2.878974,0.030243,3.093654,0.186862,7.014842,0.113673,0.016136,0.158565,1.217098,0.815815,0.000098,0.168939,0.206210,0.389943,0.056158,83.550000,459.986754,124.128157,24.343976,702.762803
0.050797,0.054336,2.472440,0.023980,2.596133,0.191088,6.629909,0.130725,0.185948,0.166786,1.205243,0.653554,0.000877,0.181299,0.303190,0.403001,0.053490,84.697204,460.809711,124.132925,24.275727,702.238823
0.050777,0.054840,2.387133,0.017323,2.593896,0.084994,7.387157,0.119636,0.016472,0.166846,1.618542,0.500260,0.000614,0.231318,0.185967,0.295639,0.068378,84.220207,468.529664,124.116067,24.239620,701.336055
0.050776,0.050639,2.487698,0.080339,2.914627,0.191087,7.161469,0.116722,0.016459,0.220523,1.171688,0.694087,0.000614,0.196459,0.303660,0.272442,0.052740,84.017973,483.767094,124.123386,24.637095,701.081255
0.050784,0.057963,2.461501,0.015810,2.594714,0.191040,7.384858,0.117253,0.017007,0.137894,1.212610,0.579570,0.001660,0.143708,0.332758,0.309137,0.084322,84.307411,473.689534,124.131832,24.195907,700.848084
0.050754,0.037808,2.469741,0.038936,2.483572,0.191082,7.263515,0.104970,0.003168,0.166586,1.206113,0.448801,0.000980,0.194990,0.301609,0.365632,0.104463,84.567281,460.588937,124.147219,23.995220,700.826680
0.045322,0.057208,1.987319,0.096003,2.576390,0.190875,7.248066,0.116175,0.277559,0.162471,1.056844,0.604060,0.001387,0.198896,0.230675,0.338148,0.103585,84.709017,463.834582,124.133068,22.756693,700.709739
0.050776,0.050084,2.280744,0.048302,2.793459,0.191086,7.193995,0.117106,0.015357,0.146468,0.993607,0.728006,0.000584,0.198175,0.300860,0.330630,0.069706,84.491056,455.939250,123.976423,24.545966,700.570888
0.050470,0.055161,2.465491,0.000000,2.623226,0.136092,7.251436,0.119292,0.000000,0.161522,1.293026,0.452880,0.000972,0.186888,0.241132,0.321331,0.055618,84.585465,460.111389,124.141988,30.638808,700.433560
0.050721,0.027694,2.471280,0.011659,2.593553,0.190879,7.289691,0.125776,0.015705,0.157274,0.650401,0.534634,0.001093,0.219615,0.300301,0.374752,0.136537,84.848436,483.396817,123.810705,24.816682,700.342772
0.000000,0.052740,2.486377,0.017588,2.596801,0.191091,7.251929,0.115673,0.000000,0.166908,1.203353,0.696910,0.000337,0.196179,0.251915,0.342620,0.046094,84.383486,434.223243,124.133167,39.813609,700.202479
0.000000,0.052946,2.481825,0.013068,2.596508,0.187382,7.263440,0.115688,0.180907,0.166901,1.068303,0.763239,0.000561,0.195623,0.275536,0.287151,0.054729,84.296194,460.313129,114.113330,24.266935,699.998223
0.050789,0.053768,2.476880,0.036697,2.596373,0.174800,6.851280,0.125376,0.016500,0.146925,0.907816,0.668814,0.000741,0.186595,0.302923,0.362775,0.051783,84.989166,460.780758,124.135447,24.259106,699.680780
0.049929,0.038543,2.551572,0.003058,2.595926,0.102983,7.219593,0.117723,0.085480,0.172579,1.051712,0.493570,0.001229,0.214850,0.276079,0.366752,0.091733,84.566688,467.724180,127.931400,24.881739,699.350090
0.000000,0.055656,2.450632,0.019518,2.729013,0.195697,7.277908,0.117357,0.016703,0.167310,0.995589,0.769212,0.001052,0.192810,0.323126,0.294729,0.082589,84.311099,459.735582,108.203566,29.603402,698.033578
