Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.00,0.00,2.54,0.00,2.74,0.00,8.15,0.12,0.00,0.16,1.20,0.62,0.00,0.23,0.34,0.04,0.03,83.82,460,123,5.00,680.77
0.00,0.01,2.54,0.00,2.63,0.01,8.36,0.11,0.00,0.16,1.19,0.78,0.00,0.23,0.32,0.02,0.08,83.56,462,123,5.00,680.68
0.00,0.00,2.60,0.00,3.28,0.03,7.70,0.10,0.07,0.17,0.99,0.67,0.00,0.23,0.30,0.03,0.12,83.72,462,123,5.00,680.34
0.00,0.01,2.46,0.00,2.69,0.06,7.99,0.12,0.11,0.16,1.20,0.54,0.00,0.23,0.32,0.16,0.09,83.85,461,128,5.50,679.95
0.00,0.02,2.53,0.00,3.05,0.01,8.31,0.12,0.35,0.17,0.49,0.47,0.00,0.21,0.33,0.06,0.06,83.82,461,124,5.00,679.85
0.00,0.00,2.54,0.00,2.59,0.02,8.05,0.11,0.10,0.24,1.20,0.77,0.00,0.23,0.30,0.00,0.10,83.74,460,123,5.00,679.81
0.00,0.00,2.54,0.00,2.68,0.00,7.71,0.11,0.11,0.17,1.10,0.69,0.00,0.23,0.53,0.08,0.07,83.98,444,123,5.00,679.72
0.00,0.01,2.50,0.00,2.58,0.01,8.36,0.10,0.21,0.18,0.89,0.66,0.00,0.22,0.28,0.05,0.06,83.88,460,121,5.00,679.69
0.00,0.00,2.47,0.00,2.60,0.11,8.05,0.12,0.10,0.16,1.20,0.88,0.00,0.23,0.29,0.00,0.09,83.71,470,122,5.00,679.66
0.00,0.01,1.80,0.00,2.59,0.05,8.10,0.14,0.12,0.16,1.20,0.91,0.00,0.23,0.39,0.03,0.07,84.19,456,124,5.00,679.50
0.00,0.00,2.54,0.00,2.44,0.00,8.08,0.11,0.10,0.16,0.66,0.70,0.00,0.23,0.27,0.07,0.14,84.49,463,123,5.00,679.48
0.00,0.01,2.54,0.00,2.59,0.00,7.65,0.11,0.04,0.17,1.16,0.64,0.00,0.23,0.34,0.01,0.14,84.36,464,129,5.00,679.34
0.00,0.00,2.54,0.00,2.68,0.00,7.73,0.11,0.10,0.17,0.95,0.69,0.00,0.22,0.41,0.11,0.07,84.23,461,123,6.50,678.83
0.00,0.03,2.54,0.05,2.59,0.03,8.03,0.10,0.10,0.16,1.11,0.57,0.00,0.24,0.30,0.03,0.06,84.05,455,123,5.00,678.55
0.00,0.03,2.54,0.00,2.59,0.02,8.20,0.11,0.13,0.22,0.73,0.61,0.00,0.22,0.17,0.05,0.02,84.37,460,128,5.50,677.93
0.00,0.05,3.14,0.00,2.56,0.00,8.02,0.11,0.10,0.16,1.21,0.49,0.00,0.23,0.30,0.02,0.08,83.55,460,123,5.50,677.68
0.00,0.00,2.54,0.00,2.59,0.00,8.16,0.10,0.10,0.17,1.35,0.63,0.00,0.23,0.29,0.08,0.10,83.66,460,137,5.00,677.63
0.00,0.02,2.50,0.00,2.71,0.00,8.11,0.10,0.14,0.18,1.17,0.70,0.00,0.22,0.29,0.06,0.08,83.71,462,124,5.00,677.43
0.00,0.00,2.86,0.00,2.57,0.00,8.00,0.12,0.11,0.16,1.19,0.82,0.00,0.23,0.31,0.00,0.08,83.55,460,123,5.00,677.24
0.00,0.02,2.54,0.05,2.63,0.00,8.01,0.12,0.07,0.16,1.21,0.61,0.00,0.20,0.24,0.05,0.01,84.07,461,122,5.50,677.21
0.00,0.04,1.73,0.00,2.62,0.02,8.17,0.11,0.29,0.16,1.21,0.48,0.00,0.23,0.25,0.04,0.08,84.55,458,124,5.50,676.97
0.00,0.01,2.54,0.00,2.79,0.01,8.01,0.11,0.11,0.19,1.11,0.52,0.00,0.21,0.30,0.07,0.20,83.81,459,125,5.00,676.87
0.00,0.05,1.47,0.00,2.64,0.00,8.08,0.12,0.36,0.16,1.22,0.54,0.00,0.23,0.27,0.04,0.16,84.67,460,123,5.00,676.85
0.00,0.01,2.84,0.00,2.59,0.00,8.09,0.10,0.10,0.16,1.02,0.55,0.00,0.23,0.28,0.00,0.10,83.94,450,123,5.50,676.85
0.00,0.04,2.47,0.00,2.66,0.00,8.25,0.10,0.17,0.19,1.10,0.69,0.00,0.21,0.30,0.05,0.02,83.73,462,124,5.00,676.78
0.00,0.03,1.69,0.00,3.02,0.01,7.87,0.10,0.14,0.16,1.13,0.78,0.00,0.22,0.34,0.06,0.16,84.29,457,124,5.00,676.70
0.00,0.02,2.54,0.10,2.61,0.00,7.93,0.11,0.00,0.16,1.20,0.69,0.00,0.22,0.40,0.05,0.06,83.89,457,124,5.00,676.68
0.00,0.02,1.83,0.00,2.63,0.02,8.04,0.12,0.54,0.16,1.21,0.41,0.00,0.23,0.27,0.04,0.08,84.40,456,123,5.50,676.68
0.00,0.04,2.50,0.00,2.58,0.00,7.94,0.11,0.71,0.17,1.26,0.16,0.00,0.22,0.31,0.05,0.10,83.83,442,123,5.50,676.61
0.00,0.02,2.55,0.00,3.01,0.03,7.93,0.11,0.10,0.16,1.18,0.62,0.00,0.24,0.21,0.01,0.11,83.70,460,130,5.00,676.55
0.00,0.02,2.54,0.00,2.94,0.03,7.92,0.11,0.10,0.16,1.21,0.62,0.00,0.24,0.23,0.01,0.11,83.74,460,131,5.00,676.55
0.00,0.02,2.28,0.00,2.91,0.01,7.64,0.10,0.23,0.16,1.06,0.70,0.00,0.17,0.21,0.06,0.10,84.33,459,124,5.00,676.40
0.00,0.03,2.49,0.00,2.62,0.00,8.60,0.10,0.15,0.18,1.17,0.40,0.00,0.22,0.29,0.05,0.08,83.62,462,150,5.00,676.27
0.00,0.03,2.54,0.00,2.59,0.00,8.08,0.11,0.10,0.16,1.21,0.30,0.00,0.23,0.30,0.00,0.20,84.15,477,123,5.50,676.19
0.00,0.04,2.73,0.00,2.85,0.00,8.17,0.11,0.10,0.16,1.20,0.51,0.00,0.22,0.25,0.04,0.08,83.55,461,123,5.50,676.15
0.00,0.00,2.50,0.00,2.56,0.00,7.91,0.11,0.49,0.16,0.89,0.57,0.00,0.24,0.37,0.07,0.08,84.02,453,123,5.00,676.07
0.00,0.01,2.54,0.11,2.59,0.03,7.94,0.11,0.66,0.16,1.00,0.66,0.00,0.26,0.30,0.04,0.04,83.55,450,123,5.00,676.02
0.00,0.00,2.26,0.09,2.70,0.00,7.92,0.11,0.10,0.16,1.20,0.70,0.00,0.23,0.29,0.07,0.08,84.07,460,123,5.00,675.72
0.08,0.00,2.50,0.00,2.66,0.00,8.45,0.10,0.06,0.16,1.18,0.70,0.00,0.22,0.18,0.07,0.08,83.55,460,151,5.00,675.71
0.00,0.06,2.52,0.02,2.69,0.00,7.68,0.11,0.16,0.16,1.21,0.83,0.00,0.25,0.44,0.02,0.08,83.77,461,152,6.50,675.55
0.00,0.02,2.50,0.22,2.66,0.01,8.23,0.11,0.66,0.15,0.86,0.47,0.00,0.22,0.21,0.06,0.06,83.55,461,124,5.00,675.46
0.00,0.01,2.50,0.00,2.59,0.00,8.21,0.09,0.19,0.17,0.80,0.68,0.00,0.22,0.27,0.07,0.06,84.16,460,124,5.00,675.22
0.00,0.00,2.49,0.00,2.74,0.00,8.16,0.10,0.11,0.16,1.16,0.40,0.00,0.20,0.29,0.09,0.23,83.85,461,123,5.00,674.84
0.00,0.02,2.42,0.00,2.62,0.04,8.12,0.12,0.10,0.17,1.58,0.54,0.00,0.23,0.32,0.05,0.10,83.57,462,123,5.50,674.76
0.00,0.00,1.67,0.00,2.60,0.00,7.83,0.11,0.09,0.25,1.20,0.81,0.00,0.22,0.38,0.06,0.05,84.72,462,152,5.00,674.72
0.00,0.00,1.87,0.00,2.75,0.00,8.60,0.10,0.40,0.17,1.06,0.68,0.00,0.18,0.29,0.08,0.09,83.72,460,146,5.00,674.69
0.00,0.00,2.55,0.00,2.59,0.00,8.04,0.11,0.10,0.16,1.20,0.94,0.00,0.23,0.27,0.00,0.10,83.70,460,116,5.00,674.28
0.00,0.05,2.50,0.00,2.55,0.00,7.92,0.11,0.32,0.16,1.39,0.65,0.00,0.22,0.40,0.08,0.08,83.57,459,123,5.50,674.18
0.00,0.00,2.53,0.00,2.61,0.00,8.10,0.11,0.08,0.16,1.19,0.47,0.00,0.23,0.30,0.07,0.03,84.13,468,124,5.50,674.18
0.00,0.03,1.37,0.00,2.62,0.02,7.89,0.11,0.50,0.16,1.21,0.59,0.00,0.23,0.29,0.03,0.08,84.88,461,123,5.50,673.86
0.00,0.05,2.54,0.00,2.59,0.00,8.10,0.11,0.10,0.20,1.21,0.37,0.00,0.23,0.34,0.03,0.12,84.01,480,123,5.00,673.75
0.00,0.00,2.54,0.00,2.62,0.00,8.03,0.09,0.36,0.16,1.09,0.53,0.00,0.23,0.36,0.00,0.07,83.92,443,123,5.50,673.71
0.00,0.00,2.54,0.00,2.59,0.03,8.10,0.11,0.04,0.16,1.21,0.57,0.00,0.23,0.30,0.03,0.09,83.99,456,123,4.50,673.70
0.00,0.04,1.53,0.00,2.65,0.03,8.09,0.11,0.34,0.16,1.21,0.61,0.00,0.25,0.25,0.04,0.08,84.60,460,123,5.50,673.62
0.00,0.04,2.51,0.00,2.44,0.02,8.60,0.11,0.32,0.18,0.54,0.47,0.00,0.21,0.29,0.09,0.06,84.13,459,124,5.00,673.37
0.00,0.04,2.26,0.00,3.03,0.02,7.91,0.11,0.11,0.16,1.07,0.81,0.00,0.22,0.29,0.06,0.14,83.77,457,147,5.00,673.30
0.00,0.03,2.78,0.15,2.62,0.02,7.65,0.12,0.09,0.16,1.02,0.32,0.00,0.22,0.11,0.05,0.07,84.59,460,124,5.00,673.07
0.00,0.04,2.11,0.00,2.61,0.01,8.01,0.12,0.68,0.21,1.21,0.39,0.00,0.23,0.27,0.04,0.09,83.98,453,123,5.50,672.99
0.00,0.01,2.32,0.00,2.86,0.01,7.19,0.11,0.10,0.16,1.21,0.64,0.00,0.20,0.27,0.01,0.08,84.83,460,136,5.50,672.92
0.00,0.02,2.12,0.05,2.76,0.01,7.98,0.11,0.08,0.16,1.16,0.66,0.00,0.22,0.35,0.05,0.10,84.19,430,124,5.00,672.56
0.00,0.01,2.53,0.00,2.71,0.00,7.91,0.07,0.12,0.17,0.98,0.66,0.00,0.18,0.33,0.10,0.00,84.25,456,123,7.00,672.33
0.00,0.01,3.58,0.00,2.51,0.00,7.85,0.10,0.02,0.16,1.03,0.56,0.00,0.22,0.27,0.02,0.10,83.55,454,123,5.00,672.30
0.00,0.03,2.83,0.21,2.59,0.06,8.04,0.11,0.01,0.17,1.02,0.47,0.00,0.23,0.23,0.08,0.08,83.85,434,123,5.50,671.56
