Aging_time_h,Predicted_UTS_MPa
0.0,575.4628
0.1,589.1692
0.2,588.5501
0.30000000000000004,594.0559
0.4,594.0559
0.5,596.43054
0.6000000000000001,596.43054
0.7000000000000001,596.43054
0.8,596.43054
0.9,596.43054
1.0,604.3522
1.1,604.3522
1.2000000000000002,604.3522
1.3,604.3522
1.4000000000000001,604.3522
1.5,611.8204
1.6,611.8204
1.7000000000000002,611.8204
1.8,611.8204
1.9000000000000001,611.8204
2.0,611.501
2.1,611.501
2.2,611.501
2.3000000000000003,611.501
2.4000000000000004,611.501
2.5,613.21027
2.6,613.21027
2.7,613.21027
2.8000000000000003,613.21027
2.9000000000000004,613.21027
3.0,613.32825
3.1,613.32825
3.2,613.32825
3.3000000000000003,613.32825
3.4000000000000004,613.32825
3.5,613.32825
3.6,613.32825
3.7,613.32825
3.8000000000000003,613.32825
3.9000000000000004,613.32825
4.0,613.83673
4.1000000000000005,613.83673
4.2,613.83673
4.3,613.83673
4.4,613.83673
4.5,613.83673
4.6000000000000005,613.83673
4.7,613.83673
4.800000000000001,613.83673
4.9,613.83673
5.0,620.4142
5.1000000000000005,620.4142
5.2,620.4142
5.300000000000001,620.4142
5.4,620.4142
5.5,620.4142
5.6000000000000005,620.4142
5.7,620.4142
5.800000000000001,620.4142
5.9,620.4142
6.0,618.99316
6.1000000000000005,618.99316
6.2,618.99316
6.300000000000001,618.99316
6.4,618.99316
6.5,618.99316
6.6000000000000005,618.99316
6.7,618.99316
6.800000000000001,618.99316
6.9,618.99316
7.0,619.4886
7.1000000000000005,619.4886
7.2,619.4886
7.300000000000001,619.4886
7.4,619.4886
7.5,619.4886
7.6000000000000005,619.4886
7.7,619.4886
7.800000000000001,619.4886
7.9,619.4886
8.0,619.96313
8.1,619.96313
8.200000000000001,619.96313
8.3,619.96313
8.4,619.96313
8.5,624.2401
8.6,624.2401
8.700000000000001,624.2401
8.8,624.2401
8.9,624.2401
9.0,624.10626
9.1,624.10626
9.200000000000001,624.10626
9.3,624.10626
9.4,624.10626
9.5,624.10626
9.600000000000001,624.10626
9.700000000000001,624.10626
9.8,624.10626
9.9,624.10626
10.0,623.78253
10.100000000000001,623.78253
10.200000000000001,623.78253
10.3,623.78253
10.4,623.78253
10.5,623.78253
10.600000000000001,623.78253
10.700000000000001,623.78253
10.8,623.78253
10.9,623.78253
11.0,624.72546
11.100000000000001,624.72546
11.200000000000001,624.72546
11.3,624.72546
11.4,624.72546
11.5,624.72546
11.600000000000001,624.72546
11.700000000000001,624.72546
11.8,624.72546
11.9,624.72546
12.0,631.3169
12.100000000000001,631.3169
12.200000000000001,631.3169
12.3,631.3169
12.4,631.3169
12.5,634.2503
12.600000000000001,634.2503
12.700000000000001,634.2503
12.8,634.2503
12.9,634.2503
13.0,634.8468
13.100000000000001,634.8468
13.200000000000001,634.8468
