Aging_time_h,Predicted_UTS_MPa
38.900000000000006,576.24854
39.0,576.24854
39.1,576.24854
39.2,576.24854
39.300000000000004,576.24854
39.400000000000006,576.24854
39.5,576.24854
39.6,576.24854
39.7,576.24854
39.800000000000004,576.24854
39.900000000000006,576.24854
40.0,576.35834
40.1,576.35834
40.2,576.35834
40.300000000000004,576.35834
40.400000000000006,576.35834
40.5,576.35834
40.6,576.35834
40.7,576.35834
40.800000000000004,576.35834
40.900000000000006,576.35834
41.0,576.35834
41.1,576.35834
41.2,576.35834
41.300000000000004,576.35834
41.400000000000006,576.35834
41.5,576.35834
41.6,576.35834
41.7,576.35834
41.800000000000004,576.35834
41.900000000000006,576.35834
42.0,576.35834
42.1,576.35834
42.2,576.35834
42.300000000000004,576.35834
42.400000000000006,576.35834
42.5,576.35834
42.6,576.35834
42.7,576.35834
42.800000000000004,576.35834
42.900000000000006,576.35834
43.0,576.35834
43.1,576.35834
43.2,576.35834
43.300000000000004,576.35834
43.400000000000006,576.35834
43.5,576.35834
43.6,576.35834
43.7,576.35834
43.800000000000004,576.35834
43.900000000000006,576.35834
44.0,565.75287
44.1,565.75287
44.2,565.75287
44.300000000000004,565.75287
44.400000000000006,565.75287
44.5,565.75287
44.6,565.75287
44.7,565.75287
44.800000000000004,565.75287
44.900000000000006,565.75287
45.0,565.75287
45.1,565.75287
45.2,565.75287
45.300000000000004,565.75287
45.400000000000006,565.75287
45.5,565.75287
45.6,565.75287
45.7,565.75287
45.800000000000004,565.75287
45.900000000000006,565.75287
46.0,558.6527
46.1,558.6527
46.2,558.6527
46.300000000000004,558.6527
46.400000000000006,558.6527
46.5,558.6527
46.6,558.6527
46.7,558.6527
46.800000000000004,558.6527
46.900000000000006,558.6527
47.0,558.6527
47.1,558.6527
47.2,558.6527
47.300000000000004,558.6527
47.400000000000006,558.6527
47.5,558.6527
47.6,558.6527
47.7,558.6527
47.800000000000004,558.6527
47.900000000000006,558.6527
48.0,556.5645
