Aging_time_h,Predicted_UTS_MPa
28.0,622.0033
28.1,622.0033
28.200000000000003,622.0033
28.3,622.0033
28.400000000000002,622.0033
28.5,622.0033
28.6,622.0033
28.700000000000003,622.0033
28.8,622.0033
28.900000000000002,622.0033
29.0,622.0033
29.1,622.0033
29.200000000000003,622.0033
29.3,622.0033
29.400000000000002,622.0033
29.5,622.0033
29.6,622.0033
29.700000000000003,622.0033
29.8,622.0033
29.900000000000002,622.0033
30.0,618.44244
30.1,618.44244
30.200000000000003,618.44244
30.3,618.44244
30.400000000000002,618.44244
30.5,618.44244
30.6,618.44244
30.700000000000003,618.44244
30.8,618.44244
30.900000000000002,618.44244
31.0,618.44244
31.1,618.44244
31.200000000000003,618.44244
31.3,618.44244
31.400000000000002,618.44244
31.5,618.44244
31.6,618.44244
31.700000000000003,618.44244
31.8,618.44244
31.900000000000002,618.44244
32.0,618.4166
32.1,618.4166
32.2,618.4166
32.300000000000004,618.4166
32.4,618.4166
32.5,618.4166
32.6,618.4166
32.7,618.4166
32.800000000000004,618.4166
32.9,618.4166
33.0,618.4166
33.1,618.4166
33.2,618.4166
33.300000000000004,618.4166
33.4,618.4166
33.5,618.4166
33.6,618.4166
33.7,618.4166
33.800000000000004,618.4166
33.9,618.4166
34.0,618.4166
34.1,618.4166
34.2,618.4166
34.300000000000004,618.4166
34.4,618.4166
34.5,618.4166
34.6,618.4166
34.7,618.4166
34.800000000000004,618.4166
34.9,618.4166
35.0,618.4166
35.1,618.4166
35.2,618.4166
35.300000000000004,618.4166
35.4,618.4166
35.5,618.4166
35.6,618.4166
35.7,618.4166
35.800000000000004,618.4166
35.9,618.4166
36.0,617.9132
36.1,617.9132
36.2,617.9132
36.300000000000004,617.9132
36.4,617.9132
36.5,617.9132
36.6,617.9132
36.7,617.9132
36.800000000000004,617.9132
36.9,617.9132
37.0,617.9132
37.1,617.9132
37.2,617.9132
37.300000000000004,617.9132
37.4,617.9132
37.5,617.9132
37.6,617.9132
37.7,617.9132
37.800000000000004,617.9132
37.9,617.9132
38.0,617.9132
38.1,617.9132
38.2,617.9132
38.300000000000004,617.9132
38.400000000000006,617.9132
38.5,617.9132
38.6,617.9132
38.7,617.9132
38.800000000000004,617.9132
38.900000000000006,617.9132
39.0,617.9132
39.1,617.9132
39.2,617.9132
39.300000000000004,617.9132
39.400000000000006,617.9132
39.5,617.9132
39.6,617.9132
39.7,617.9132
39.800000000000004,617.9132
39.900000000000006,617.9132
40.0,619.0766
40.1,619.0766
40.2,619.0766
40.300000000000004,619.0766
40.400000000000006,619.0766
40.5,619.0766
40.6,619.0766
40.7,619.0766
40.800000000000004,619.0766
40.900000000000006,619.0766
41.0,619.0766
41.1,619.0766
41.2,619.0766
41.300000000000004,619.0766
41.400000000000006,619.0766
41.5,619.0766
41.6,619.0766
41.7,619.0766
41.800000000000004,619.0766
41.900000000000006,619.0766
42.0,619.0766
42.1,619.0766
42.2,619.0766
42.300000000000004,619.0766
42.400000000000006,619.0766
42.5,619.0766
42.6,619.0766
42.7,619.0766
42.800000000000004,619.0766
42.900000000000006,619.0766
43.0,619.0766
43.1,619.0766
43.2,619.0766
43.300000000000004,619.0766
43.400000000000006,619.0766
43.5,619.0766
43.6,619.0766
43.7,619.0766
43.800000000000004,619.0766
43.900000000000006,619.0766
44.0,613.5546
44.1,613.5546
44.2,613.5546
44.300000000000004,613.5546
44.400000000000006,613.5546
44.5,613.5546
44.6,613.5546
44.7,613.5546
44.800000000000004,613.5546
44.900000000000006,613.5546
45.0,613.5546
45.1,613.5546
45.2,613.5546
45.300000000000004,613.5546
45.400000000000006,613.5546
45.5,613.5546
45.6,613.5546
45.7,613.5546
45.800000000000004,613.5546
45.900000000000006,613.5546
46.0,613.2752
46.1,613.2752
46.2,613.2752
46.300000000000004,613.2752
46.400000000000006,613.2752
46.5,613.2752
46.6,613.2752
46.7,613.2752
46.800000000000004,613.2752
46.900000000000006,613.2752
47.0,613.2752
47.1,613.2752
47.2,613.2752
47.300000000000004,613.2752
47.400000000000006,613.2752
47.5,613.2752
47.6,613.2752
47.7,613.2752
47.800000000000004,613.2752
47.900000000000006,613.2752
48.0,612.2439
