Aging_time_h,Predicted_UTS_MPa
0.0,567.82135
0.1,580.6446
0.2,580.0967
0.30000000000000004,585.4446
0.4,585.4446
0.5,587.68463
0.6000000000000001,587.68463
0.7000000000000001,587.68463
0.8,587.68463
0.9,587.68463
1.0,593.0603
1.1,593.0603
1.2000000000000002,593.0603
1.3,593.0603
1.4000000000000001,593.0603
1.5,599.6391
1.6,599.6391
1.7000000000000002,599.6391
1.8,599.6391
1.9000000000000001,599.6391
2.0,599.3457
2.1,599.3457
2.2,599.3457
2.3000000000000003,599.3457
2.4000000000000004,599.3457
2.5,601.33936
2.6,601.33936
2.7,601.33936
2.8000000000000003,601.33936
2.9000000000000004,601.33936
3.0,601.35095
3.1,601.35095
3.2,601.35095
3.3000000000000003,601.35095
3.4000000000000004,601.35095
3.5,601.35095
3.6,601.35095
3.7,601.35095
3.8000000000000003,601.35095
3.9000000000000004,601.35095
4.0,604.6179
4.1000000000000005,604.6179
4.2,604.6179
4.3,604.6179
4.4,604.6179
4.5,604.6179
4.6000000000000005,604.6179
4.7,604.6179
4.800000000000001,604.6179
4.9,604.6179
5.0,610.9073
5.1000000000000005,610.9073
5.2,610.9073
5.300000000000001,610.9073
5.4,610.9073
5.5,610.9073
5.6000000000000005,610.9073
5.7,610.9073
5.800000000000001,610.9073
5.9,610.9073
6.0,609.5803
6.1000000000000005,609.5803
6.2,609.5803
6.300000000000001,609.5803
6.4,609.5803
6.5,609.5803
6.6000000000000005,609.5803
6.7,609.5803
6.800000000000001,609.5803
6.9,609.5803
7.0,610.6478
7.1000000000000005,610.6478
7.2,610.6478
7.300000000000001,610.6478
7.4,610.6478
7.5,610.6478
7.6000000000000005,610.6478
7.7,610.6478
7.800000000000001,610.6478
7.9,610.6478
8.0,611.181
8.1,611.181
8.200000000000001,611.181
8.3,611.181
8.4,611.181
8.5,616.0707
8.6,616.0707
8.700000000000001,616.0707
8.8,616.0707
8.9,616.0707
9.0,615.9632
9.1,615.9632
9.200000000000001,615.9632
9.3,615.9632
9.4,615.9632
9.5,615.9632
9.600000000000001,615.9632
9.700000000000001,615.9632
9.8,615.9632
9.9,615.9632
10.0,617.1127
10.100000000000001,617.1127
10.200000000000001,617.1127
10.3,617.1127
10.4,617.1127
10.5,617.1127
10.600000000000001,617.1127
10.700000000000001,617.1127
10.8,617.1127
10.9,617.1127
11.0,618.9508
11.100000000000001,618.9508
11.200000000000001,618.9508
11.3,618.9508
11.4,618.9508
11.5,618.9508
11.600000000000001,618.9508
11.700000000000001,618.9508
11.8,618.9508
11.9,618.9508
12.0,624.904
12.100000000000001,624.904
12.200000000000001,624.904
12.3,624.904
12.4,624.904
12.5,627.9547
12.600000000000001,627.9547
12.700000000000001,627.9547
12.8,627.9547
12.9,627.9547
13.0,628.6341
13.100000000000001,628.6341
13.200000000000001,628.6341
13.3,628.6341
13.4,628.6341
13.5,628.6341
13.600000000000001,628.6341
13.700000000000001,628.6341
13.8,628.6341
13.9,628.6341
14.0,629.24
14.100000000000001,629.24
14.200000000000001,629.24
14.3,629.24
14.4,629.24
14.5,629.24
14.600000000000001,629.24
14.700000000000001,629.24
14.8,629.24
14.9,629.24
15.0,630.88275
15.100000000000001,630.88275
15.200000000000001,630.88275
15.3,630.88275
15.4,630.88275
15.5,630.88275
15.600000000000001,630.88275
15.700000000000001,630.88275
15.8,630.88275
15.9,630.88275
16.0,638.79205
16.1,638.79205
16.2,638.79205
16.3,638.79205
16.400000000000002,638.79205
16.5,638.79205
16.6,638.79205
16.7,638.79205
16.8,638.79205
16.900000000000002,638.79205
17.0,638.79205
17.1,638.79205
17.2,638.79205
17.3,638.79205
17.400000000000002,638.79205
17.5,638.79205
17.6,638.79205
17.7,638.79205
17.8,638.79205
17.900000000000002,638.79205
18.0,645.03656
18.1,645.03656
18.2,645.03656
18.3,645.03656
18.400000000000002,645.03656
18.5,645.03656
18.6,645.03656
18.7,645.03656
18.8,645.03656
18.900000000000002,645.03656
19.0,645.03656
19.1,645.03656
19.200000000000003,645.03656
19.3,645.03656
19.400000000000002,645.03656
19.5,645.03656
19.6,645.03656
19.700000000000003,645.03656
19.8,645.03656
19.900000000000002,645.03656
20.0,651.10394
20.1,651.10394
20.200000000000003,651.10394
20.3,651.10394
20.400000000000002,651.10394
20.5,651.10394
20.6,651.10394
20.700000000000003,651.10394
20.8,651.10394
20.900000000000002,651.10394
21.0,651.10394
21.1,651.10394
21.200000000000003,651.10394
21.3,651.10394
21.400000000000002,651.10394
21.5,651.10394
21.6,651.10394
21.700000000000003,651.10394
21.8,651.10394
21.900000000000002,651.10394
22.0,655.4624
22.1,655.4624
22.200000000000003,655.4624
22.3,655.4624
22.400000000000002,655.4624
22.5,655.4624
22.6,655.4624
22.700000000000003,655.4624
22.8,655.4624
22.900000000000002,655.4624
23.0,655.4624
23.1,655.4624
23.200000000000003,655.4624
23.3,655.4624
23.400000000000002,655.4624
23.5,655.4624
23.6,655.4624
23.700000000000003,655.4624
23.8,655.4624
23.900000000000002,655.4624
24.0,657.1124
24.1,657.1124
24.200000000000003,657.1124
24.3,657.1124
24.400000000000002,657.1124
24.5,657.1124
24.6,657.1124
24.700000000000003,657.1124
24.8,657.1124
24.900000000000002,657.1124
25.0,658.8849
25.1,658.8849
25.200000000000003,658.8849
25.3,658.8849
25.400000000000002,658.8849
25.5,658.8849
25.6,658.8849
25.700000000000003,658.8849
25.8,658.8849
25.900000000000002,658.8849
26.0,657.3135
26.1,657.3135
26.200000000000003,657.3135
26.3,657.3135
26.400000000000002,657.3135
26.5,657.3135
26.6,657.3135
26.700000000000003,657.3135
26.8,657.3135
26.900000000000002,657.3135
27.0,657.3135
27.1,657.3135
27.200000000000003,657.3135
27.3,657.3135
27.400000000000002,657.3135
27.5,657.3135
27.6,657.3135
27.700000000000003,657.3135
27.8,657.3135
27.900000000000002,657.3135
28.0,657.6301
28.1,657.6301
28.200000000000003,657.6301
28.3,657.6301
28.400000000000002,657.6301
28.5,657.6301
28.6,657.6301
28.700000000000003,657.6301
28.8,657.6301
28.900000000000002,657.6301
29.0,657.6301
29.1,657.6301
29.200000000000003,657.6301
29.3,657.6301
29.400000000000002,657.6301
29.5,657.6301
29.6,657.6301
29.700000000000003,657.6301
29.8,657.6301
29.900000000000002,657.6301
30.0,656.5873
30.1,656.5873
30.200000000000003,656.5873
30.3,656.5873
30.400000000000002,656.5873
30.5,656.5873
30.6,656.5873
30.700000000000003,656.5873
30.8,656.5873
30.900000000000002,656.5873
31.0,656.5873
31.1,656.5873
31.200000000000003,656.5873
31.3,656.5873
31.400000000000002,656.5873
31.5,656.5873
31.6,656.5873
31.700000000000003,656.5873
31.8,656.5873
31.900000000000002,656.5873
32.0,656.31714
32.1,656.31714
32.2,656.31714
32.300000000000004,656.31714
32.4,656.31714
32.5,656.31714
32.6,656.31714
32.7,656.31714
32.800000000000004,656.31714
32.9,656.31714
33.0,656.31714
33.1,656.31714
33.2,656.31714
33.300000000000004,656.31714
33.4,656.31714
33.5,656.31714
33.6,656.31714
33.7,656.31714
33.800000000000004,656.31714
33.9,656.31714
34.0,656.31714
34.1,656.31714
34.2,656.31714
34.300000000000004,656.31714
34.4,656.31714
34.5,656.31714
34.6,656.31714
34.7,656.31714
34.800000000000004,656.31714
34.9,656.31714
35.0,656.31714
35.1,656.31714
35.2,656.31714
35.300000000000004,656.31714
35.4,656.31714
35.5,656.31714
35.6,656.31714
35.7,656.31714
35.800000000000004,656.31714
35.9,656.31714
36.0,652.96436
36.1,652.96436
36.2,652.96436
36.300000000000004,652.96436
36.4,652.96436
36.5,652.96436
36.6,652.96436
36.7,652.96436
36.800000000000004,652.96436
36.9,652.96436
37.0,652.96436
37.1,652.96436
37.2,652.96436
37.300000000000004,652.96436
37.4,652.96436
37.5,652.96436
37.6,652.96436
37.7,652.96436
37.800000000000004,652.96436
37.9,652.96436
38.0,652.96436
38.1,652.96436
38.2,652.96436
38.300000000000004,652.96436
38.400000000000006,652.96436
38.5,652.96436
38.6,652.96436
38.7,652.96436
38.800000000000004,652.96436
38.900000000000006,652.96436
39.0,652.96436
39.1,652.96436
39.2,652.96436
39.300000000000004,652.96436
39.400000000000006,652.96436
39.5,652.96436
39.6,652.96436
39.7,652.96436
39.800000000000004,652.96436
39.900000000000006,652.96436
40.0,653.0707
40.1,653.0707
40.2,653.0707
40.300000000000004,653.0707
40.400000000000006,653.0707
40.5,653.0707
40.6,653.0707
40.7,653.0707
40.800000000000004,653.0707
40.900000000000006,653.0707
41.0,653.0707
41.1,653.0707
41.2,653.0707
41.300000000000004,653.0707
41.400000000000006,653.0707
41.5,653.0707
41.6,653.0707
41.7,653.0707
41.800000000000004,653.0707
41.900000000000006,653.0707
42.0,653.0707
42.1,653.0707
42.2,653.0707
42.300000000000004,653.0707
42.400000000000006,653.0707
42.5,653.0707
42.6,653.0707
42.7,653.0707
42.800000000000004,653.0707
42.900000000000006,653.0707
43.0,653.0707
43.1,653.0707
43.2,653.0707
43.300000000000004,653.0707
43.400000000000006,653.0707
43.5,653.0707
43.6,653.0707
43.7,653.0707
43.800000000000004,653.0707
43.900000000000006,653.0707
44.0,648.5929
44.1,648.5929
44.2,648.5929
44.300000000000004,648.5929
44.400000000000006,648.5929
44.5,648.5929
44.6,648.5929
44.7,648.5929
44.800000000000004,648.5929
44.900000000000006,648.5929
45.0,648.5929
45.1,648.5929
45.2,648.5929
45.300000000000004,648.5929
45.400000000000006,648.5929
45.5,648.5929
45.6,648.5929
45.7,648.5929
45.800000000000004,648.5929
45.900000000000006,648.5929
46.0,646.0875
46.1,646.0875
46.2,646.0875
46.300000000000004,646.0875
46.400000000000006,646.0875
46.5,646.0875
46.6,646.0875
46.7,646.0875
46.800000000000004,646.0875
46.900000000000006,646.0875
47.0,646.0875
47.1,646.0875
47.2,646.0875
47.300000000000004,646.0875
47.400000000000006,646.0875
47.5,646.0875
47.6,646.0875
47.7,646.0875
47.800000000000004,646.0875
47.900000000000006,646.0875
48.0,644.0036
