Aging_time_h,Predicted_UTS_MPa
0.0,567.1831
0.1,580.8894
0.2,580.2703
0.30000000000000004,586.66376
0.4,586.66376
0.5,589.044
0.6000000000000001,589.044
0.7000000000000001,589.044
0.8,589.044
0.9,589.044
1.0,596.95435
1.1,596.95435
1.2000000000000002,596.95435
1.3,596.95435
1.4000000000000001,596.95435
1.5,604.7067
1.6,604.7067
1.7000000000000002,604.7067
1.8,604.7067
1.9000000000000001,604.7067
2.0,604.4297
2.1,604.4297
2.2,604.4297
2.3000000000000003,604.4297
2.4000000000000004,604.4297
2.5,606.51166
2.6,606.51166
2.7,606.51166
2.8000000000000003,606.51166
2.9000000000000004,606.51166
3.0,606.62964
3.1,606.62964
3.2,606.62964
3.3000000000000003,606.62964
3.4000000000000004,606.62964
3.5,606.62964
3.6,606.62964
3.7,606.62964
3.8000000000000003,606.62964
3.9000000000000004,606.62964
4.0,607.02374
4.1000000000000005,607.02374
4.2,607.02374
4.3,607.02374
4.4,607.02374
4.5,607.02374
4.6000000000000005,607.02374
4.7,607.02374
4.800000000000001,607.02374
4.9,607.02374
5.0,613.6012
5.1000000000000005,613.6012
5.2,613.6012
5.300000000000001,613.6012
5.4,613.6012
5.5,613.6012
5.6000000000000005,613.6012
5.7,613.6012
5.800000000000001,613.6012
5.9,613.6012
6.0,612.0163
6.1000000000000005,612.0163
6.2,612.0163
6.300000000000001,612.0163
6.4,612.0163
6.5,612.0163
6.6000000000000005,612.0163
6.7,612.0163
6.800000000000001,612.0163
6.9,612.0163
7.0,612.5476
7.1000000000000005,612.5476
7.2,612.5476
7.300000000000001,612.5476
7.4,612.5476
7.5,612.5476
7.6000000000000005,612.5476
7.7,612.5476
7.800000000000001,612.5476
7.9,612.5476
8.0,613.0615
8.1,613.0615
8.200000000000001,613.0615
8.3,613.0615
8.4,613.0615
8.5,615.5351
8.6,615.5351
8.700000000000001,615.5351
8.8,615.5351
8.9,615.5351
9.0,615.40125
9.1,615.40125
9.200000000000001,615.40125
9.3,615.40125
9.4,615.40125
9.5,615.40125
9.600000000000001,615.40125
9.700000000000001,615.40125
9.8,615.40125
9.9,615.40125
10.0,614.6614
10.100000000000001,614.6614
10.200000000000001,614.6614
10.3,614.6614
10.4,614.6614
10.5,614.6614
10.600000000000001,614.6614
10.700000000000001,614.6614
10.8,614.6614
10.9,614.6614
11.0,614.86316
11.100000000000001,614.86316
11.200000000000001,614.86316
11.3,614.86316
11.4,614.86316
11.5,614.86316
11.600000000000001,614.86316
11.700000000000001,614.86316
11.8,614.86316
11.9,614.86316
12.0,621.15936
12.100000000000001,621.15936
12.200000000000001,621.15936
12.3,621.15936
12.4,621.15936
12.5,623.4666
12.600000000000001,623.4666
12.700000000000001,623.4666
12.8,623.4666
12.9,623.4666
13.0,624.0877
13.100000000000001,624.0877
13.200000000000001,624.0877
13.3,624.0877
13.4,624.0877
13.5,624.0877
13.600000000000001,624.0877
13.700000000000001,624.0877
13.8,624.0877
13.9,624.0877
14.0,624.74023
14.100000000000001,624.74023
14.200000000000001,624.74023
14.3,624.74023
14.4,624.74023
14.5,624.74023
14.600000000000001,624.74023
14.700000000000001,624.74023
14.8,624.74023
14.9,624.74023
15.0,624.81506
15.100000000000001,624.81506
15.200000000000001,624.81506
15.3,624.81506
15.4,624.81506
15.5,624.81506
15.600000000000001,624.81506
15.700000000000001,624.81506
15.8,624.81506
15.9,624.81506
16.0,629.49426
16.1,629.49426
16.2,629.49426
16.3,629.49426
16.400000000000002,629.49426
16.5,629.49426
16.6,629.49426
16.7,629.49426
16.8,629.49426
16.900000000000002,629.49426
17.0,629.49426
17.1,629.49426
17.2,629.49426
17.3,629.49426
17.400000000000002,629.49426
17.5,629.49426
17.6,629.49426
17.7,629.49426
17.8,629.49426
17.900000000000002,629.49426
18.0,633.74396
18.1,633.74396
18.2,633.74396
18.3,633.74396
18.400000000000002,633.74396
18.5,633.74396
18.6,633.74396
18.7,633.74396
18.8,633.74396
18.900000000000002,633.74396
19.0,633.74396
19.1,633.74396
19.200000000000003,633.74396
19.3,633.74396
19.400000000000002,633.74396
19.5,633.74396
19.6,633.74396
19.700000000000003,633.74396
19.8,633.74396
19.900000000000002,633.74396
20.0,639.5791
20.1,639.5791
20.200000000000003,639.5791
20.3,639.5791
20.400000000000002,639.5791
20.5,639.5791
20.6,639.5791
20.700000000000003,639.5791
20.8,639.5791
20.900000000000002,639.5791
21.0,639.5791
21.1,639.5791
21.200000000000003,639.5791
21.3,639.5791
21.400000000000002,639.5791
21.5,639.5791
21.6,639.5791
21.700000000000003,639.5791
21.8,639.5791
21.900000000000002,639.5791
22.0,640.5146
22.1,640.5146
22.200000000000003,640.5146
22.3,640.5146
22.400000000000002,640.5146
22.5,640.5146
22.6,640.5146
22.700000000000003,640.5146
22.8,640.5146
22.900000000000002,640.5146
23.0,640.5146
23.1,640.5146
23.200000000000003,640.5146
23.3,640.5146
23.400000000000002,640.5146
23.5,640.5146
23.6,640.5146
23.700000000000003,640.5146
23.8,640.5146
23.900000000000002,640.5146
24.0,642.1646
24.1,642.1646
24.200000000000003,642.1646
24.3,642.1646
24.400000000000002,642.1646
24.5,642.1646
24.6,642.1646
24.700000000000003,642.1646
24.8,642.1646
24.900000000000002,642.1646
25.0,641.63794
25.1,641.63794
25.200000000000003,641.63794
25.3,641.63794
25.400000000000002,641.63794
25.5,641.63794
25.6,641.63794
25.700000000000003,641.63794
25.8,641.63794
25.900000000000002,641.63794
26.0,640.4035
26.1,640.4035
26.200000000000003,640.4035
26.3,640.4035
26.400000000000002,640.4035
26.5,640.4035
26.6,640.4035
26.700000000000003,640.4035
26.8,640.4035
26.900000000000002,640.4035
27.0,640.4035
27.1,640.4035
27.200000000000003,640.4035
27.3,640.4035
27.400000000000002,640.4035
27.5,640.4035
27.6,640.4035
27.700000000000003,640.4035
27.8,640.4035
27.900000000000002,640.4035
28.0,640.72015
28.1,640.72015
28.200000000000003,640.72015
28.3,640.72015
28.400000000000002,640.72015
28.5,640.72015
28.6,640.72015
28.700000000000003,640.72015
28.8,640.72015
28.900000000000002,640.72015
29.0,640.72015
29.1,640.72015
29.200000000000003,640.72015
29.3,640.72015
29.400000000000002,640.72015
29.5,640.72015
29.6,640.72015
29.700000000000003,640.72015
29.8,640.72015
29.900000000000002,640.72015
30.0,639.0848
30.1,639.0848
30.200000000000003,639.0848
30.3,639.0848
30.400000000000002,639.0848
30.5,639.0848
30.6,639.0848
30.700000000000003,639.0848
30.8,639.0848
30.900000000000002,639.0848
31.0,639.0848
31.1,639.0848
31.200000000000003,639.0848
31.3,639.0848
31.400000000000002,639.0848
31.5,639.0848
31.6,639.0848
31.700000000000003,639.0848
31.8,639.0848
31.900000000000002,639.0848
32.0,636.92
32.1,636.92
32.2,636.92
32.300000000000004,636.92
32.4,636.92
32.5,636.92
32.6,636.92
32.7,636.92
32.800000000000004,636.92
32.9,636.92
33.0,636.92
33.1,636.92
33.2,636.92
33.300000000000004,636.92
33.4,636.92
33.5,636.92
33.6,636.92
33.7,636.92
33.800000000000004,636.92
33.9,636.92
34.0,636.92
34.1,636.92
34.2,636.92
34.300000000000004,636.92
34.4,636.92
34.5,636.92
34.6,636.92
34.7,636.92
34.800000000000004,636.92
34.9,636.92
35.0,636.92
35.1,636.92
35.2,636.92
35.300000000000004,636.92
35.4,636.92
35.5,636.92
35.6,636.92
35.7,636.92
35.800000000000004,636.92
35.9,636.92
36.0,629.9633
36.1,629.9633
36.2,629.9633
36.300000000000004,629.9633
36.4,629.9633
36.5,629.9633
36.6,629.9633
36.7,629.9633
36.800000000000004,629.9633
36.9,629.9633
37.0,629.9633
37.1,629.9633
37.2,629.9633
37.300000000000004,629.9633
37.4,629.9633
37.5,629.9633
37.6,629.9633
37.7,629.9633
37.800000000000004,629.9633
37.9,629.9633
38.0,629.9633
38.1,629.9633
38.2,629.9633
38.300000000000004,629.9633
38.400000000000006,629.9633
38.5,629.9633
38.6,629.9633
38.7,629.9633
38.800000000000004,629.9633
38.900000000000006,629.9633
39.0,629.9633
39.1,629.9633
39.2,629.9633
39.300000000000004,629.9633
39.400000000000006,629.9633
39.5,629.9633
39.6,629.9633
39.7,629.9633
39.800000000000004,629.9633
39.900000000000006,629.9633
40.0,630.02277
40.1,630.02277
40.2,630.02277
40.300000000000004,630.02277
40.400000000000006,630.02277
40.5,630.02277
40.6,630.02277
40.7,630.02277
40.800000000000004,630.02277
40.900000000000006,630.02277
41.0,630.02277
41.1,630.02277
41.2,630.02277
41.300000000000004,630.02277
41.400000000000006,630.02277
41.5,630.02277
41.6,630.02277
41.7,630.02277
41.800000000000004,630.02277
41.900000000000006,630.02277
42.0,630.02277
42.1,630.02277
42.2,630.02277
42.300000000000004,630.02277
42.400000000000006,630.02277
42.5,630.02277
42.6,630.02277
42.7,630.02277
42.800000000000004,630.02277
42.900000000000006,630.02277
43.0,630.02277
43.1,630.02277
43.2,630.02277
43.300000000000004,630.02277
43.400000000000006,630.02277
43.5,630.02277
43.6,630.02277
43.7,630.02277
43.800000000000004,630.02277
43.900000000000006,630.02277
44.0,624.39764
44.1,624.39764
44.2,624.39764
44.300000000000004,624.39764
44.400000000000006,624.39764
44.5,624.39764
44.6,624.39764
44.7,624.39764
44.800000000000004,624.39764
44.900000000000006,624.39764
45.0,624.39764
45.1,624.39764
45.2,624.39764
45.300000000000004,624.39764
45.400000000000006,624.39764
45.5,624.39764
45.6,624.39764
45.7,624.39764
45.800000000000004,624.39764
45.900000000000006,624.39764
46.0,620.7569
46.1,620.7569
46.2,620.7569
46.300000000000004,620.7569
46.400000000000006,620.7569
46.5,620.7569
46.6,620.7569
46.7,620.7569
46.800000000000004,620.7569
46.900000000000006,620.7569
47.0,620.7569
47.1,620.7569
47.2,620.7569
47.300000000000004,620.7569
47.400000000000006,620.7569
47.5,620.7569
47.6,620.7569
47.7,620.7569
47.800000000000004,620.7569
47.900000000000006,620.7569
48.0,618.78094
