Aging_time_h,Predicted_UTS_MPa
0.0,515.8059
0.1,522.88434
0.2,522.36237
0.30000000000000004,521.5653
0.4,521.5653
0.5,523.52277
0.6000000000000001,523.52277
0.7000000000000001,523.52277
0.8,523.52277
0.9,523.52277
1.0,530.4313
1.1,530.4313
1.2000000000000002,530.4313
1.3,530.4313
1.4000000000000001,530.4313
1.5,541.59204
1.6,541.59204
1.7000000000000002,541.59204
1.8,541.59204
1.9000000000000001,541.59204
2.0,540.9734
2.1,540.9734
2.2,540.9734
2.3000000000000003,540.9734
2.4000000000000004,540.9734
2.5,549.8691
2.6,549.8691
2.7,549.8691
2.8000000000000003,549.8691
2.9000000000000004,549.8691
3.0,550.3496
3.1,550.3496
3.2,550.3496
3.3000000000000003,550.3496
3.4000000000000004,550.3496
3.5,550.3496
3.6,550.3496
3.7,550.3496
3.8000000000000003,550.3496
3.9000000000000004,550.3496
4.0,554.8375
4.1000000000000005,554.8375
4.2,554.8375
4.3,554.8375
4.4,554.8375
4.5,554.8375
4.6000000000000005,554.8375
4.7,554.8375
4.800000000000001,554.8375
4.9,554.8375
5.0,559.2103
5.1000000000000005,559.2103
5.2,559.2103
5.300000000000001,559.2103
5.4,559.2103
5.5,559.2103
5.6000000000000005,559.2103
5.7,559.2103
5.800000000000001,559.2103
5.9,559.2103
6.0,557.4762
6.1000000000000005,557.4762
6.2,557.4762
6.300000000000001,557.4762
6.4,557.4762
6.5,557.4762
6.6000000000000005,557.4762
6.7,557.4762
6.800000000000001,557.4762
6.9,557.4762
7.0,556.41437
7.1000000000000005,556.41437
7.2,556.41437
7.300000000000001,556.41437
7.4,556.41437
7.5,556.41437
7.6000000000000005,556.41437
7.7,556.41437
7.800000000000001,556.41437
7.9,556.41437
8.0,556.42334
8.1,556.42334
8.200000000000001,556.42334
8.3,556.42334
8.4,556.42334
8.5,555.03107
8.6,555.03107
8.700000000000001,555.03107
8.8,555.03107
8.9,555.03107
9.0,555.017
9.1,555.017
9.200000000000001,555.017
9.3,555.017
9.4,555.017
9.5,555.017
9.600000000000001,555.017
9.700000000000001,555.017
9.8,555.017
9.9,555.017
10.0,555.3804
10.100000000000001,555.3804
10.200000000000001,555.3804
10.3,555.3804
10.4,555.3804
10.5,555.3804
10.600000000000001,555.3804
10.700000000000001,555.3804
10.8,555.3804
10.9,555.3804
11.0,556.6709
11.100000000000001,556.6709
11.200000000000001,556.6709
11.3,556.6709
11.4,556.6709
11.5,556.6709
11.600000000000001,556.6709
11.700000000000001,556.6709
11.8,556.6709
11.9,556.6709
12.0,556.7364
