Aging_time_h,Predicted_UTS_MPa
0.0,492.62805
0.1,492.0271
0.2,491.32867
0.30000000000000004,493.16638
0.4,493.16638
0.5,497.2014
0.6000000000000001,497.2014
0.7000000000000001,497.2014
0.8,497.2014
0.9,497.2014
1.0,505.85626
1.1,505.85626
1.2000000000000002,505.85626
1.3,505.85626
1.4000000000000001,505.85626
1.5,515.7409
1.6,515.7409
1.7000000000000002,515.7409
1.8,515.7409
1.9000000000000001,515.7409
2.0,514.599
2.1,514.599
2.2,514.599
2.3000000000000003,514.599
2.4000000000000004,514.599
2.5,520.96936
2.6,520.96936
2.7,520.96936
2.8000000000000003,520.96936
2.9000000000000004,520.96936
3.0,520.9952
3.1,520.9952
3.2,520.9952
3.3000000000000003,520.9952
3.4000000000000004,520.9952
3.5,520.9952
3.6,520.9952
3.7,520.9952
3.8000000000000003,520.9952
3.9000000000000004,520.9952
4.0,527.34717
4.1000000000000005,527.34717
4.2,527.34717
4.3,527.34717
4.4,527.34717
4.5,527.34717
4.6000000000000005,527.34717
4.7,527.34717
4.800000000000001,527.34717
4.9,527.34717
5.0,529.9036
5.1000000000000005,529.9036
5.2,529.9036
5.300000000000001,529.9036
5.4,529.9036
5.5,529.9036
5.6000000000000005,529.9036
5.7,529.9036
5.800000000000001,529.9036
5.9,529.9036
6.0,526.65814
6.1000000000000005,526.65814
6.2,526.65814
6.300000000000001,526.65814
6.4,526.65814
6.5,526.65814
6.6000000000000005,526.65814
6.7,526.65814
6.800000000000001,526.65814
6.9,526.65814
7.0,524.8878
7.1000000000000005,524.8878
7.2,524.8878
7.300000000000001,524.8878
7.4,524.8878
7.5,524.8878
7.6000000000000005,524.8878
7.7,524.8878
7.800000000000001,524.8878
7.9,524.8878
8.0,519.756
8.1,519.756
8.200000000000001,519.756
8.3,519.756
8.4,519.756
8.5,513.964
8.6,513.964
8.700000000000001,513.964
8.8,513.964
8.9,513.964
9.0,513.79156
9.1,513.79156
9.200000000000001,513.79156
9.3,513.79156
9.4,513.79156
9.5,513.79156
