Aging_time_h,Predicted_UTS_MPa
0.0,392.58765
0.1,392.64212
0.2,391.82788
0.30000000000000004,392.8162
0.4,392.8162
0.5,394.31152
0.6000000000000001,394.31152
0.7000000000000001,394.31152
0.8,394.31152
0.9,394.31152
1.0,399.19064
1.1,399.19064
1.2000000000000002,399.19064
1.3,399.19064
1.4000000000000001,399.19064
1.5,404.55746
1.6,404.55746
1.7000000000000002,404.55746
1.8,404.55746
1.9000000000000001,404.55746
2.0,403.95465
2.1,403.95465
2.2,403.95465
2.3000000000000003,403.95465
2.4000000000000004,403.95465
2.5,410.5636
2.6,410.5636
2.7,410.5636
2.8000000000000003,410.5636
2.9000000000000004,410.5636
3.0,410.8384
3.1,410.8384
3.2,410.8384
3.3000000000000003,410.8384
3.4000000000000004,410.8384
3.5,410.8384
3.6,410.8384
3.7,410.8384
3.8000000000000003,410.8384
3.9000000000000004,410.8384
4.0,414.72427
4.1000000000000005,414.72427
4.2,414.72427
4.3,414.72427
4.4,414.72427
4.5,414.72427
4.6000000000000005,414.72427
4.7,414.72427
4.800000000000001,414.72427
4.9,414.72427
5.0,415.04733
5.1000000000000005,415.04733
5.2,415.04733
5.300000000000001,415.04733
5.4,415.04733
5.5,415.04733
5.6000000000000005,415.04733
5.7,415.04733
5.800000000000001,415.04733
5.9,415.04733
6.0,412.3943
6.1000000000000005,412.3943
6.2,412.3943
6.300000000000001,412.3943
6.4,412.3943
6.5,412.3943
6.6000000000000005,412.3943
6.7,412.3943
6.800000000000001,412.3943
6.9,412.3943
7.0,407.30698
7.1000000000000005,407.30698
7.2,407.30698
7.300000000000001,407.30698
7.4,407.30698
7.5,407.30698
7.6000000000000005,407.30698
7.7,407.30698
7.800000000000001,407.30698
7.9,407.30698
8.0,407.50507
8.1,407.50507
8.200000000000001,407.50507
8.3,407.50507
8.4,407.50507
8.5,408.24725
8.6,408.24725
8.700000000000001,408.24725
8.8,408.24725
8.9,408.24725
9.0,408.07608
9.1,408.07608
9.200000000000001,408.07608
9.3,408.07608
9.4,408.07608
9.5,408.07608
9.600000000000001,408.07608
9.700000000000001,408.07608
9.8,408.07608
9.9,408.07608
10.0,405.95053
10.100000000000001,405.95053
10.200000000000001,405.95053
10.3,405.95053
10.4,405.95053
10.5,405.95053
10.600000000000001,405.95053
10.700000000000001,405.95053
10.8,405.95053
10.9,405.95053
11.0,401.17545
11.100000000000001,401.17545
11.200000000000001,401.17545
11.3,401.17545
11.4,401.17545
11.5,401.17545
11.600000000000001,401.17545
11.700000000000001,401.17545
11.8,401.17545
11.9,401.17545
12.0,402.28006
12.100000000000001,402.28006
12.200000000000001,402.28006
12.3,402.28006
12.4,402.28006
12.5,406.24753
12.600000000000001,406.24753
12.700000000000001,406.24753
12.8,406.24753
12.9,406.24753
13.0,406.73938
13.100000000000001,406.73938
13.200000000000001,406.73938
13.3,406.73938
13.4,406.73938
13.5,406.73938
13.600000000000001,406.73938
13.700000000000001,406.73938
13.8,406.73938
13.9,406.73938
14.0,407.7232
14.100000000000001,407.7232
14.200000000000001,407.7232
14.3,407.7232
14.4,407.7232
14.5,407.7232
14.600000000000001,407.7232
14.700000000000001,407.7232
14.8,407.7232
14.9,407.7232
15.0,405.72137
15.100000000000001,405.72137
15.200000000000001,405.72137
15.3,405.72137
15.4,405.72137
15.5,405.72137
15.600000000000001,405.72137
15.700000000000001,405.72137
15.8,405.72137
15.9,405.72137
16.0,407.50772
16.1,407.50772
16.2,407.50772
16.3,407.50772
16.400000000000002,407.50772
16.5,407.50772
16.6,407.50772
16.7,407.50772
16.8,407.50772
16.900000000000002,407.50772
17.0,407.50772
17.1,407.50772
17.2,407.50772
17.3,407.50772
17.400000000000002,407.50772
17.5,407.50772
17.6,407.50772
17.7,407.50772
17.8,407.50772
17.900000000000002,407.50772
18.0,406.12442
18.1,406.12442
18.2,406.12442
18.3,406.12442
18.400000000000002,406.12442
18.5,406.12442
18.6,406.12442
18.7,406.12442
18.8,406.12442
18.900000000000002,406.12442
19.0,406.12442
19.1,406.12442
19.200000000000003,406.12442
19.3,406.12442
19.400000000000002,406.12442
19.5,406.12442
19.6,406.12442
19.700000000000003,406.12442
19.8,406.12442
19.900000000000002,406.12442
20.0,407.17255
20.1,407.17255
20.200000000000003,407.17255
20.3,407.17255
20.400000000000002,407.17255
20.5,407.17255
20.6,407.17255
20.700000000000003,407.17255
20.8,407.17255
20.900000000000002,407.17255
21.0,407.17255
21.1,407.17255
21.200000000000003,407.17255
21.3,407.17255
21.400000000000002,407.17255
21.5,407.17255
21.6,407.17255
21.700000000000003,407.17255
21.8,407.17255
21.900000000000002,407.17255
22.0,405.19305
22.1,405.19305
22.200000000000003,405.19305
22.3,405.19305
22.400000000000002,405.19305
22.5,405.19305
22.6,405.19305
22.700000000000003,405.19305
22.8,405.19305
22.900000000000002,405.19305
23.0,405.19305
23.1,405.19305
23.200000000000003,405.19305
23.3,405.19305
23.400000000000002,405.19305
23.5,405.19305
23.6,405.19305
