UTS
500.0
450.0
543.2
586.8
507.0
435.0
258.0
351.7
419.0
431.0
491.0
533.0
332.0
411.7
226.0
170.0
548.0
175.0
440.0
530.8
260.0
480.0
380.0
336.0
170.0
341.0
287.7
315.0
464.0
359.0
295.0
261.0
150.0
560.0
347.0
410.7
511.0
233.0
220.0
541.6
290.0
393.0
236.0
343.0
470.0
298.0
310.0
270.0
502.0
311.0
455.0
325.0
310.0
485.0
498.0
626.0
326.0
605.0
310.0
561.9
436.0
545.7
475.0
180.0
475.0
358.0
414.0
491.0
110.0
473.0
563.5
225.0
369.0
581.3
505.0
269.0
269.8
311.0
145.0
572.0
573.3
526.7
236.0
215.0
246.0
255.0
205.0
349.3
510.0
321.0
439.0
405.0
278.0
400.0
490.0
454.0
485.0
468.0
604.4
205.0
360.0
542.2
370.0
575.0
460.0
418.0
543.3
584.0
449.0
476.0
475.0
566.4
502.9
503.0
432.0
230.0
530.0
246.0
392.0
667.0
230.0
310.0
474.0
255.0
265.0
540.0
410.0
463.0
450.0
457.0
265.8
628.8
310.0
395.0
506.0
368.0
447.0
345.0
400.0
440.0
229.0
390.0
540.0
585.2
290.0
301.0
372.0
568.0
550.0
509.0
227.0
290.0
572.0
455.0
330.0
550.0
544.6
632.0
204.0
478.0
186.0
430.0
495.0
380.0
583.0
443.0
332.3
180.0
441.0
256.0
391.0
215.0
454.0
229.0
345.0
498.0
455.0
624.7
463.0
567.4
527.8
252.0
499.0
277.0
310.0
483.0
427.0
460.0
447.0
405.0
435.0
271.0
310.0
470.0
135.6
604.7
500.0
467.0
230.0
584.0
220.0
248.0
598.0
330.0
481.0
245.0
578.1
278.0
310.0
380.0
518.3
304.0
435.0
185.0
445.0
392.0
290.0
425.0
230.0
229.0
390.0
226.0
335.0
495.0
555.0
280.0
451.0
420.0
425.0
310.0
222.4
278.0
350.0
576.7
250.0
150.0
579.0
405.0
479.0
490.0
330.0
160.0
400.0
589.0
271.0
190.0
290.0
270.0
493.0
525.0
305.0
502.0
532.0
576.0
250.0
470.0
285.0
495.0
331.0
160.0
185.0
323.0
475.0
220.0
310.0
344.0
439.0
433.0
410.0
408.0
667.0
225.0
324.0
320.0
502.0
570.0
474.2
419.0
310.0
280.0
455.0
309.0
220.0
380.0
285.0
510.0
387.0
255.0
619.2
542.0
402.0
360.0
506.0
484.0
455.0
426.0
220.0
282.0
487.0
272.0
440.0
360.0
529.0
454.0
345.0
571.5
220.0
240.0
451.6
415.0
150.0
235.0
408.0
380.0
449.0
82.0
406.0
417.0
393.7
279.0
470.0
425.0
258.0
400.0
257.0
319.0
443.0
215.0
390.0
476.0
568.1
588.0
425.0
270.0
480.0
469.0
240.0
380.0
408.0
543.9
531.0
384.0
210.0
260.0
202.6
426.0
579.5
478.0
660.0
502.0
180.0
315.0
343.0
314.0
602.0
532.0
468.0
256.0
505.0
321.0
491.0
522.4
641.0
475.0
145.0
460.0
315.0
222.0
514.0
415.0
480.4
387.0
220.0
486.0
406.0
448.0
389.8
350.0
509.0
469.0
428.0
485.0
247.0
400.0
427.0
530.0
462.0
290.0
506.0
440.0
563.8
586.0
506.0
410.0
233.0
75.0
570.0
220.0
446.0
