Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,B,Bi,Pb,Al,EL
0.8373912794025523,0.22150337798120243,-0.753584000297323,1.1770683343937436,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9140445990625599,0.05333614235327288
-0.6248671303852874,-0.9465495175603229,1.9866294208823432,0.0472560102917777,-1.6622864086051543,-0.4450411776357485,-0.5988716843159019,5.649391191344343,0.16012322015049016,1.76810293989068,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.23599970358357025,0.8980311305928489
0.3499718094732724,-0.24571778023540772,-0.610616343540123,-0.5176501517592053,-0.2100643036981425,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.0524189135520685,-0.11560285529464233
0.2849825468160352,0.08133703051621939,-0.9013172456130963,-1.0072354922033904,-0.19554208264907239,0.3836080705890321,-0.5953175496908817,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.246142953837378,4.884991475083648
-0.13744766045600748,0.6887245361978125,-0.9203795998473897,0.6121621723427608,0.5160467487553634,3.698205063488155,1.0004888969431835,5.649391191344343,1.1792091719738902,2.7215073470001054,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.608072860322027,-0.2845418529425575
-0.46239397374219404,-0.47932835934371276,1.6244446904307699,-0.8189334381863962,-1.1685308929367701,-0.4450411776357485,-0.5562220688156596,-0.1696724382142005,2.343878831200633,2.5853067174130446,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.2144748102185378,-0.23386015364818286
-0.29992081709910073,0.4551139570895074,1.9866294208823432,0.0472560102917777,-1.6332419665070141,-0.4450411776357485,-0.5633303380657,5.649391191344343,0.16012322015049016,1.7000026250971496,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.42511126671922933,1.2359091258886794
0.7561547010810057,1.3895562735227278,-0.825067828675923,-0.1410460437252166,-0.6820364877929213,-0.4450411776357485,-0.5277889918154981,-0.1696724382142005,0.815249903465533,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9678568324751453,-0.2845418529425575
0.6749181227594592,0.22150337798120243,-0.8369818000723563,0.8004642263597551,-0.7909531456609473,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.1216060707968207,-0.2845418529425575
0.9998644360456458,1.3895562735227278,-0.9680354854331229,1.5536724424277322,-0.35528651418884366,3.0076640233008374,-0.5277889918154981,-0.1696724382142005,0.4512906349571759,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.7449204369087178,0.2222751400011881
-0.6248671303852874,-0.9465495175603229,-0.25319720164712306,-1.0825563138101884,1.9682688536623754,-0.4450411776357485,1.3914437056954043,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.0846954991192197,0.3912141376491033
-0.5273832363994314,-0.5727725909870348,1.1192923032219968,1.4783516208209349,0.5305689698044336,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.19602490161993605,0.864243331063266
-0.608619814720978,-0.5727725909870348,1.672100576016503,0.1602372427019744,-1.3282753244765417,-0.4450411776357485,-0.5988716843159019,5.067484828388488,0.5240824886588473,1.359501051129498,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.14375016059056592,0.15469954094202196
-0.6248671303852874,-0.9465495175603229,1.3956964396192497,1.1770683343937436,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,0.8146985327812551,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,3.9922103925485635,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.3466991551751763,-0.06492115600026765
0.10626207450863251,-0.12891249068125524,-0.896551657054523,-0.6118011787677025,-0.7909531456609473,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.4060421616919236,-1.0616612421229674
-0.6248671303852874,-0.9465495175603229,0.8905440524104767,-1.0825563138101884,0.5160467487553634,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,10.041591348064411,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.40819885050384735,-1.9739318294217096
-0.3324154484277194,-0.43260624352205174,-0.8584269485859363,0.1225768318985755,1.213113359110729,-0.4450411776357485,1.4269850519456062,-0.1696724382142005,-0.2766279020595384,0.6784979031941946,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,3.799751819681111,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.8602216111695725,-0.4534808505904728
0.3499718094732724,2.3239985899559477,-0.8846376856580896,-0.5176501517592053,-0.2100643036981425,2.2480688790947885,-0.5100183186903972,-0.1696724382142005,0.815249903465533,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.8771447818653607,-0.4534808505904728
-0.15369497612031682,1.0157793469494396,0.9858558235819435,1.2900495668039405,0.16751344357768058,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.19294991685350096,0.9825006294168065
0.9998644360456458,-0.47932835934371276,-0.5867884007472564,0.9887662803767496,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.8371699799017221,-0.5379503494144303
0.9998644360456458,0.6887245361978125,-0.8488957714687896,1.1770683343937436,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9140445990625599,-0.7913588458863032
-0.6248671303852874,-0.9465495175603229,0.7475763956532768,0.0472560102917777,-1.12496422978956,-0.4450411776357485,-0.4211649530648924,-0.1696724382142005,-0.2766279020595384,1.2233004215424375,2.633406881988846,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.10377535862693171,-0.5379503494144303
0.8373912794025523,0.22150337798120243,-0.9680354854331229,-0.04689501671671934,-0.5005087246795448,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.1831057661254918,-0.11560285529464233
0.9998644360456458,0.22150337798120243,-0.9680354854331229,1.1770683343937436,-0.7909531456609473,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.1139186088807396,-0.2845418529425575
0.6749181227594592,-0.12891249068125524,-0.9680354854331229,-0.5176501517592053,-0.754647593038272,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.3291675425310858,-0.4534808505904728
-0.6248671303852874,-0.9465495175603229,-0.6582722291258564,-1.0825563138101884,0.8936244960311865,-0.4450411776357485,0.19014620243858027,-0.1696724382142005,-0.2766279020595384,0.9508991623683157,4.726481683450978,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.3897489419052456,-1.500902636007547
0.9998644360456458,0.22150337798120243,-0.9680354854331229,1.5536724424277322,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9909192182233975,-0.36901135176651517
-0.5273832363994314,-0.38588412770039077,0.79523228123901,0.0095955994883788,0.3708245382646621,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,0.08733136644881878,0.8146985327812551,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.10532360549054887,1.8778773169507572
-0.13744766045600748,0.6887245361978125,-0.9203795998473897,0.6121621723427608,0.5160467487553634,3.698205063488155,1.0004888969431835,5.649391191344343,1.1792091719738902,2.7215073470001054,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.608072860322027,-0.4534808505904728
0.9998644360456458,1.3895562735227278,-0.9680354854331229,1.1770683343937436,-0.7909531456609473,-0.4450411776357485,-0.5277889918154981,-0.1696724382142005,1.1792091719738902,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9140445990625599,0.2222751400011881
-0.5436305520637408,-0.24571778023540772,1.7483499929536765,-0.02806481131501989,-1.3427975455256118,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,0.08733136644881878,2.040504199064802,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.1775749930213343,-0.6224198482383879
-0.6248671303852874,-0.9465495175603229,-1.0156913710188562,0.235558064308772,1.213113359110729,-0.4450411776357485,1.327469282445041,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.485073469664685,0.5263653357674356
-0.5436305520637408,-0.6194947068086958,-0.4342895668729097,-1.0825563138101884,2.055402179956796,-0.4450411776357485,1.8428188030729684,-0.1696724382142005,0.014539512747147335,0.406096644020073,-0.24697128516087744,-0.1405986336858258,4.305064182250052,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.4512336832780917,-0.31832965247214046
0.7561547010810057,0.6887245361978125,-0.8846376856580896,0.9887662803767496,-0.35528651418884366,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.9986066801394831,0.05333614235327288
0.025025496187085876,1.3895562735227278,-0.06257365930418977,0.0472560102917777,2.331324379889128,2.7314476072259106,1.817939860697827,-0.1696724382142005,1.1792091719738902,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-2.1547901978380817,-0.4534808505904728
0.3499718094732724,0.6887245361978125,-0.8846376856580896,-0.5176501517592053,-0.2100643036981425,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.167730842293325,0.7290921329449337
-0.5436305520637408,-0.6662168226303569,-0.4438207439900564,-1.0825563138101884,1.7940022010735337,-0.4450411776357485,1.761073706697504,-0.1696724382142005,-0.058252340954524105,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.2876444937038303,-0.7913588458863032
-0.6248671303852874,4.23960533864405,0.23765841988593012,-0.5176501517592053,0.6757911802951349,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,0.014539512747147335,1.2233004215424375,-0.24697128516087744,5.815982505638063,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.21754979498496851,0.036442242588481416
-0.608619814720978,-0.853105285917001,-0.3532745613771631,-1.0825563138101884,0.6322245171479245,-0.4450411776357485,2.0844999575743413,-0.1696724382142005,-0.2766279020595384,0.9508991623683157,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.3829690214632695,0.4756836364730609
-0.6248671303852874,-0.9465495175603229,1.414758793853543,0.9511058695733507,-0.7183420404155967,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.06072557189686244,0.5601531352970185
-0.13744766045600748,-0.12891249068125524,-0.9680354854331229,-0.7059522057761995,-0.6820364877929213,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.4829167808527612,-0.2845418529425575
-0.5923724990566687,-0.7596610542736788,-0.16265101903422974,-1.0825563138101884,0.5160467487553634,-0.4450411776357485,2.034742072824059,-0.1696724382142005,0.014539512747147335,0.5422972736071336,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.4506186863248065,1.928559016245132
0.6749181227594592,0.22150337798120243,-0.610616343540123,0.8004642263597551,-0.2100643036981425,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.8525449037338888,-0.7913588458863032
0.09001475884432317,0.22150337798120243,0.79523228123901,1.4783516208209349,-0.8490420298572277,-0.1688247615608216,-0.5917634150658615,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,0.1237735140891506,2.3002248110705454
-0.6248671303852874,-0.9465495175603229,1.8817864725937299,0.08491642109517661,-1.3863642086728223,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,2.7215073470001054,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.20217487115280183,-0.25075405341297463
-0.03184010863799683,0.22150337798120243,-0.9680354854331229,-0.9695750813999918,-0.8272586982836226,-0.4450411776357485,-0.5988716843159019,-0.1696724382142005,-0.2766279020595384,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,1.492141735152062,-0.4534808505904728
0.18749865283017914,1.3895562735227278,1.1288234803391433,1.1017475127869458,0.5160467487553634,-0.30693296959828503,-0.5100183186903972,-0.1696724382142005,0.815249903465533,-0.6835083926764128,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-0.5588731040590876,1.8440895174211744
-0.608619814720978,-0.853105285917001,-0.3532745613771631,-1.0825563138101884,0.6322245171479245,-0.4450411776357485,2.0844999575743413,-0.1696724382142005,-0.2766279020595384,0.9508991623683157,-0.24697128516087744,-0.1405986336858258,-0.10569832431536294,-0.2307626139460087,-0.2461390317661159,-0.03601412030328099,-0.06169933865645835,-0.06169933865645835,-1.3829690214632695,0.2729568392955628
