UTS
641.9
475.0
569.8
575.0
486.0
427.0
529.0
439.0
470.0
340.0
305.0
551.9
563.8
433.0
620.5
616.0
628.8
360.0
287.7
419.0
500.0
330.0
457.8
449.0
458.0
500.0
544.0
525.0
467.0
415.0
476.0
607.4
380.0
406.0
389.8
215.0
450.0
604.8
563.0
408.8
468.0
526.8
535.9
240.0
585.0
572.0
528.0
572.4
379.0
285.6
568.5
672.0
220.0
500.0
585.2
543.2
350.0
545.0
316.0
604.7
482.2
476.0
290.0
581.2
395.0
395.0
248.0
449.0
468.0
393.7
525.0
464.0
411.0
555.0
454.8
375.0
380.0
478.0
295.0
419.0
542.1
599.8
315.0
400.0
621.3
589.4
530.8
498.0
380.0
609.0
543.0
501.2
405.0
281.0
380.0
667.0
450.0
380.0
500.0
524.0
290.0
432.0
504.5
588.9
526.0
457.0
577.0
310.0
484.0
440.0
542.8
395.0
583.0
625.4
532.0
241.0
628.0
489.0
380.0
679.0
425.0
564.0
369.0
563.5
544.6
629.4
474.0
643.3
459.0
215.0
505.0
546.7
606.2
435.0
410.0
317.0
544.9
310.0
230.0
591.0
554.0
550.8
281.2
579.5
584.0
425.7
566.5
323.0
500.0
310.0
269.8
581.3
541.6
551.6
232.0
432.2
540.0
370.0
507.0
479.0
554.7
379.0
440.0
565.0
508.2
555.0
485.0
238.4
502.9
628.8
489.0
410.7
431.0
667.0
463.0
450.0
440.0
485.0
531.0
593.5
440.0
226.0
411.7
400.0
331.0
455.0
349.3
441.0
530.0
457.0
575.0
380.0
360.0
414.0
480.0
572.9
405.0
398.0
304.0
552.0
503.0
581.5
587.9
487.0
570.0
605.0
489.6
502.0
475.0
489.0
415.0
488.0
470.0
310.0
390.0
305.0
295.0
186.0
598.3
601.7
650.0
542.0
660.0
475.0
570.0
533.0
355.0
565.1
594.4
257.0
241.0
440.0
547.7
345.0
425.0
364.0
392.0
495.0
584.2
548.0
585.0
514.0
542.0
526.0
566.4
441.0
588.0
654.0
589.0
543.6
510.0
310.0
542.2
420.0
626.0
491.0
605.0
485.0
395.0
580.5
388.0
539.7
530.0
543.3
382.0
380.0
450.0
475.0
430.0
584.7
172.0
455.0
601.8
462.0
458.0
425.0
567.4
380.0
425.0
642.6
463.0
469.0
475.0
503.0
431.0
474.2
614.6
470.0
345.0
582.8
542.0
435.0
292.0
430.0
330.0
315.0
574.7
