,degree,cv_r2_mean,cv_r2_std,train_r2,train_mape,test_r2,test_mape,test_mae,test_rmse
POLY_deg4,4.0,-4664906684311.293,9329813368590.137,0.9781887863984372,4.407869464630957,-0.6592234679086186,88.49576904640767,4.639025235879833,8.86992610644454
POLY_deg3,3.0,-248311142.93751186,496622284.8163692,0.9657023568311602,6.584172830191423,-1.122884593137035,68.8709888680371,4.485007567206903,10.03299864402066
POLY_deg2,2.0,-53629.462504979434,107255.83794034345,0.821632451315489,20.91597288175789,-1.5330270679215032,70.20480892817552,5.31415712858356,10.959417615588823
POLY_deg5,5.0,-1.1462399077954411e+17,2.292479815590881e+17,0.9839037726283574,3.5067438920572602,-2.7254769194694557,132.27224241704127,5.88898800940296,13.291025754289246
POLY_deg6,6.0,-2.5332456492003146e+21,5.066491298400629e+21,0.9869599829997555,2.805749869113167,-10.70900638512105,173.57684898414965,8.397547351224857,23.562837186281715
