Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred,Target_UTS,AbsError
0.000000,0.000000,6.409452,0.000000,0.858053,0.000000,3.860640,0.000000,0.049351,0.031889,0.000000,0.000000,0.000000,0.122170,0.000000,0.000000,0.000000,88.668446,522.309937,274.884444,9.693638,299.999359,300.000000,0.000641
0.000000,0.000000,6.411534,0.000000,0.857237,0.000000,3.859174,0.000000,0.047467,0.034693,0.000000,0.000000,0.000000,0.122028,0.000000,0.000000,0.000000,88.667867,522.309810,289.657834,9.695570,299.999359,300.000000,0.000641
0.000000,0.000000,6.415969,0.000000,0.855498,0.000000,3.856051,0.000000,0.043455,0.040664,0.000000,0.000000,0.000000,0.121728,0.000000,0.000000,0.000000,88.666635,522.309540,275.060974,9.699684,299.999359,300.000000,0.000641
0.000000,0.000000,6.806807,0.000000,0.948857,0.000000,2.648255,0.000000,0.040378,0.040306,0.000000,0.000000,0.000000,0.096533,0.000000,0.000000,0.000000,89.418864,519.642930,302.601931,10.088117,299.999115,300.000000,0.000885
0.000000,0.000000,6.891360,0.000000,0.947729,0.000000,2.644960,0.000000,0.042608,0.031593,0.000000,0.000000,0.000000,0.053881,0.000000,0.000000,0.000000,89.387869,519.575600,266.665888,10.115515,299.999115,300.000000,0.000885
0.000000,0.000000,6.891360,0.000000,0.947729,0.000000,2.644960,0.000000,0.042608,0.022187,0.000000,0.000000,0.000000,0.053881,0.000000,0.000000,0.000000,89.397275,519.575600,266.665888,10.115515,299.999115,300.000000,0.000885
0.000000,0.000000,6.878261,0.000000,0.943012,0.000000,2.679861,0.000000,0.044289,0.027065,0.000000,0.000000,0.000000,0.037939,0.000000,0.000000,0.000000,89.389573,519.696780,282.471807,10.136579,299.999115,300.000000,0.000885
0.000000,0.000000,7.004590,0.000000,0.942225,0.000000,2.465705,0.000000,0.046034,0.024995,0.000000,0.000000,0.000000,0.071899,0.000000,0.000000,0.000000,89.444553,519.304977,293.290693,10.153305,299.999115,300.000000,0.000885
0.000000,0.000000,7.004590,0.000000,0.942225,0.000000,2.465705,0.000000,0.046034,0.024995,0.000000,0.000000,0.000000,0.071899,0.000000,0.000000,0.000000,89.444553,519.304977,293.290693,10.153305,299.999115,300.000000,0.000885
0.000000,0.000000,6.879192,0.000000,0.942830,0.000000,2.648560,0.000000,0.045876,0.023341,0.000000,0.000000,0.000000,0.068888,0.000000,0.000000,0.000000,89.391313,519.121565,289.768300,10.168727,299.999115,300.000000,0.000885
0.000000,0.000000,6.879282,0.000000,0.942828,0.000000,2.634048,0.000000,0.045900,0.024035,0.000000,0.000000,0.000000,0.068589,0.000000,0.000000,0.000000,89.405318,519.111991,289.519843,10.169379,299.999115,300.000000,0.000885
0.000000,0.000000,6.733985,0.000000,0.911500,0.000000,2.798123,0.000000,0.041841,0.029249,0.000000,0.000000,0.000000,0.076463,0.000000,0.000000,0.000000,89.408839,520.117567,285.986146,9.666137,300.007233,300.000000,0.007233
0.000000,0.000000,6.449892,0.000000,0.850592,0.000000,3.178609,0.000000,0.037629,0.038084,0.000000,0.000000,0.000000,0.107259,0.000000,0.000000,0.000000,89.337934,522.113462,277.393235,9.537619,299.986420,300.000000,0.013580
0.000000,0.000000,6.534487,0.000000,0.837855,0.000000,3.503060,0.000000,0.048978,0.020480,0.000000,0.000000,0.000000,0.109740,0.000000,0.000000,0.000000,88.945400,521.545019,264.479017,9.714159,300.023010,300.000000,0.023010
0.000000,0.000000,6.539904,0.000000,0.885681,0.000000,3.460574,0.000000,0.042701,0.041895,0.000000,0.000000,0.000000,0.112987,0.000000,0.000000,0.000000,88.916258,521.209812,335.817171,9.827966,300.023010,300.000000,0.023010
0.000000,0.000000,6.570180,0.000000,0.890758,0.000000,3.723218,0.000000,0.044870,0.003645,0.000000,0.000000,0.000000,0.100613,0.000000,0.000000,0.000000,88.666716,521.165974,272.342382,9.419019,300.035858,300.000000,0.035858
0.000000,0.000000,6.636354,0.000000,0.866802,0.000000,3.553399,0.000000,0.048255,0.022327,0.000000,0.000000,0.000000,0.098355,0.000000,0.000000,0.000000,88.774510,521.726159,294.926311,9.871045,299.939026,300.000000,0.060974
0.000000,0.000000,7.128539,0.000000,0.665888,0.000000,3.059872,0.000000,0.045336,0.039202,0.000000,0.000000,0.000000,0.091968,0.000000,0.000000,0.000000,88.969195,534.970362,287.990019,10.369657,300.068726,300.000000,0.068726
0.000000,0.000000,6.679555,0.000000,0.906624,0.000000,3.162308,0.000000,0.044815,0.030906,0.000000,0.000000,0.000000,0.081765,0.000000,0.000000,0.000000,89.094028,520.490143,283.437229,9.861700,300.068817,300.000000,0.068817
0.000000,0.000000,6.430653,0.000000,0.899226,0.000000,4.019549,0.000000,0.043093,0.036114,0.000000,0.000000,0.000000,0.086724,0.000000,0.000000,0.000000,88.484642,522.902030,304.689857,9.945895,300.074738,300.000000,0.074738
0.000000,0.000000,7.052031,0.000000,0.909034,0.000000,3.263628,0.000000,0.055013,0.043838,0.000000,0.000000,0.000000,0.135280,0.000000,0.000000,0.000000,88.541175,515.915477,299.985955,9.988092,300.075684,300.000000,0.075684
0.000000,0.000000,6.787711,0.000000,0.869448,0.000000,2.754546,0.000000,0.043604,0.000935,0.000000,0.000000,0.000000,0.065536,0.000000,0.000000,0.000000,89.478220,520.405097,275.488265,9.354594,299.908020,300.000000,0.091980
0.000000,0.000000,7.258219,0.000000,0.865129,0.000000,2.262277,0.000000,0.044174,0.034296,0.000000,0.000000,0.000000,0.098325,0.000000,0.000000,0.000000,89.437579,521.868202,279.449328,9.788321,299.908020,300.000000,0.091980
0.000000,0.000000,6.747399,0.000000,0.682277,0.000000,3.220238,0.000000,0.045107,0.029974,0.000000,0.000000,0.000000,0.088555,0.000000,0.000000,0.000000,89.186449,521.898033,285.443560,9.860821,300.094299,300.000000,0.094299
0.000000,0.000000,6.749576,0.000000,0.854853,0.000000,3.215605,0.000000,0.045462,0.009404,0.000000,0.000000,0.000000,0.088334,0.000000,0.000000,0.000000,89.036765,521.949034,285.505627,9.860527,300.098511,300.000000,0.098511
0.000000,0.000000,6.756012,0.000000,0.856006,0.000000,3.194661,0.000000,0.045384,0.030337,0.000000,0.000000,0.000000,0.088120,0.000000,0.000000,0.000000,89.029481,521.820649,285.919468,9.863241,300.098511,300.000000,0.098511
0.000000,0.000000,6.741378,0.000000,0.840227,0.000000,3.526819,0.000000,0.042602,0.024597,0.000000,0.000000,0.000000,0.110347,0.000000,0.000000,0.000000,88.714030,520.543843,290.007537,9.711178,300.099274,300.000000,0.099274
0.000000,0.000000,6.763920,0.000000,0.827264,0.000000,3.498388,0.000000,0.040309,0.019960,0.000000,0.000000,0.000000,0.102278,0.000000,0.000000,0.000000,88.747881,520.002445,289.221265,9.791647,300.099274,300.000000,0.099274
0.000000,0.000000,6.542412,0.000000,0.879819,0.000000,3.661266,0.000000,0.042951,0.031340,0.000000,0.000000,0.000000,0.107179,0.000000,0.000000,0.000000,88.735034,521.658986,290.165201,9.418701,299.882416,300.000000,0.117584
0.000000,0.000000,6.529807,0.000000,0.882719,0.000000,3.646368,0.000000,0.044377,0.033065,0.000000,0.000000,0.000000,0.105898,0.000000,0.000000,0.000000,88.757766,521.438685,272.907406,9.483887,299.882416,300.000000,0.117584
0.000000,0.000000,6.414527,0.000000,0.845938,0.000000,3.857230,0.000000,0.044093,0.039258,0.000000,0.000000,0.000000,0.110385,0.000000,0.000000,0.000000,88.688568,522.257419,274.911507,9.569475,299.882416,300.000000,0.117584
0.000000,0.000000,6.410566,0.000000,0.857159,0.000000,3.851416,0.000000,0.035403,0.041028,0.000000,0.000000,0.000000,0.115445,0.000000,0.000000,0.000000,88.688983,522.339781,274.817331,9.686478,299.882416,300.000000,0.117584
0.000000,0.000000,6.697757,0.000000,0.846519,0.000000,3.567593,0.000000,0.032293,0.022088,0.000000,0.000000,0.000000,0.111564,0.000000,0.000000,0.000000,88.722187,520.570772,283.767938,9.796112,299.882416,300.000000,0.117584
0.000000,0.000000,6.405860,0.000000,0.857706,0.000000,3.802852,0.000000,0.045917,0.036804,0.000000,0.000000,0.000000,0.122369,0.000000,0.000000,0.000000,88.728492,522.303537,274.780738,9.690794,299.845917,300.000000,0.154083
0.000000,0.000000,6.547064,0.000000,0.886111,0.000000,3.388645,0.000000,0.043218,0.030341,0.000000,0.000000,0.000000,0.105158,0.000000,0.000000,0.000000,88.999463,520.899033,284.462338,9.401081,300.186279,300.000000,0.186279
0.000000,0.000000,6.569999,0.000000,0.895113,0.000000,3.362962,0.000000,0.041885,0.040845,0.000000,0.000000,0.000000,0.111794,0.000000,0.000000,0.000000,88.977403,521.209688,286.217167,9.853602,300.186279,300.000000,0.186279
0.000000,0.000000,6.483390,0.000000,0.869475,0.000000,3.658033,0.000000,0.043791,0.024549,0.000000,0.000000,0.000000,0.113868,0.000000,0.000000,0.000000,88.806895,521.954618,261.384918,9.509040,299.807068,300.000000,0.192932
0.000000,0.000000,6.383754,0.000000,0.840317,0.000000,3.691345,0.000000,0.041035,0.020267,0.000000,0.000000,0.000000,0.106330,0.000000,0.000000,0.000000,88.916951,521.064720,338.811620,9.748005,299.806152,300.000000,0.193848
0.000000,0.000000,6.648265,0.000000,0.900735,0.000000,3.646826,0.000000,0.048356,0.033651,0.000000,0.000000,0.000000,0.081047,0.000000,0.000000,0.000000,88.641120,520.774759,287.639657,9.923884,300.235718,300.000000,0.235718
0.000000,0.000000,6.659602,0.000000,0.902863,0.000000,3.639389,0.000000,0.044093,0.033337,0.000000,0.000000,0.000000,0.083759,0.000000,0.000000,0.000000,88.636957,520.718752,287.414532,9.934425,300.235718,300.000000,0.235718
0.000000,0.000000,6.785493,0.000000,0.916751,0.000000,3.564253,0.000000,0.044415,0.024120,0.000000,0.000000,0.000000,0.094634,0.000000,0.000000,0.000000,88.570334,520.199191,293.300161,9.999959,300.241821,300.000000,0.241821
0.000000,0.000000,6.627795,0.000000,0.868775,0.000000,3.695885,0.000000,0.044552,0.033693,0.000000,0.000000,0.000000,0.099300,0.000000,0.000000,0.000000,88.630000,521.670351,281.706146,9.835811,300.265411,300.000000,0.265411
0.000000,0.000000,6.673048,0.000000,0.870860,0.000000,3.661835,0.000000,0.039846,0.030361,0.000000,0.000000,0.000000,0.094776,0.000000,0.000000,0.000000,88.629275,521.561128,287.421371,9.865912,300.265411,300.000000,0.265411
0.000000,0.000000,6.568574,0.000000,0.867772,0.000000,3.821096,0.000000,0.045500,0.012512,0.000000,0.000000,0.000000,0.091016,0.000000,0.000000,0.000000,88.593529,520.077586,289.666417,9.964266,300.265411,300.000000,0.265411
0.000000,0.000000,6.727851,0.000000,0.790618,0.000000,2.779809,0.000000,0.038229,0.000000,0.000000,0.000000,0.000000,0.098826,0.000000,0.000000,0.000000,89.564667,520.302437,277.806308,9.764900,299.694427,300.000000,0.305573
0.000000,0.000000,6.875781,0.000000,0.951290,0.000000,3.556552,0.000000,0.046913,0.031064,0.000000,0.000000,0.000000,0.104632,0.000000,0.000000,0.000000,88.433768,519.841716,302.343267,10.083198,300.306915,300.000000,0.306915
0.000000,0.000000,6.406216,0.000000,0.857740,0.000000,3.862975,0.000000,0.046258,0.036316,0.000000,0.000000,0.000000,0.164217,0.000000,0.000000,0.000000,88.626276,522.304172,274.791029,9.691076,300.316681,300.000000,0.316681
0.000000,0.000000,6.674099,0.000000,0.926345,0.000000,3.632599,0.000000,0.046164,0.033021,0.000000,0.000000,0.000000,0.104771,0.000000,0.000000,0.000000,88.583001,523.966024,279.717176,9.894197,300.329590,300.000000,0.329590
0.000000,0.000000,6.809328,0.000000,0.903667,0.000000,3.593329,0.000000,0.045687,0.035877,0.000000,0.000000,0.000000,0.083099,0.000000,0.000000,0.000000,88.529013,519.870000,287.088810,9.968354,299.656372,300.000000,0.343628
0.000000,0.000000,6.387942,0.000000,0.657596,0.000000,3.547688,0.000000,0.039173,0.003974,0.000000,0.000000,0.000000,0.093629,0.000000,0.000000,0.000000,89.270000,519.999534,345.000000,9.794352,300.347748,300.000000,0.347748
0.000000,0.000000,6.443761,0.000000,0.864286,0.000000,3.833759,0.000000,0.045687,0.035558,0.000000,0.000000,0.000000,0.119404,0.000000,0.000000,0.000000,88.657544,522.051140,276.337830,9.461004,300.353180,300.000000,0.353180
0.000000,0.000000,6.638885,0.000000,0.868858,0.000000,3.721878,0.000000,0.043716,0.034123,0.000000,0.000000,0.000000,0.116823,0.000000,0.000000,0.000000,88.575716,521.863623,277.872903,9.516653,300.353180,300.000000,0.353180
0.000000,0.000000,6.456856,0.000000,0.863663,0.000000,3.836822,0.000000,0.043687,0.040512,0.000000,0.000000,0.000000,0.117404,0.000000,0.000000,0.000000,88.641056,521.960390,276.345067,9.725609,300.353180,300.000000,0.353180
0.000000,0.000000,6.605506,0.000000,0.893483,0.000000,3.920207,0.000000,0.044341,0.035235,0.000000,0.000000,0.000000,0.111547,0.000000,0.000000,0.000000,88.389681,522.018043,300.662333,9.632232,300.366882,300.000000,0.366882
0.000000,0.000000,6.565417,0.000000,0.886580,0.000000,2.432030,0.000000,0.037796,0.027825,0.000000,0.000000,0.000000,0.110744,0.000000,0.000000,0.000000,89.939609,519.312649,279.507636,9.578580,299.620239,300.000000,0.379761
0.000000,0.000000,6.566407,0.000000,0.708940,0.000000,3.658713,0.000000,0.037388,0.028597,0.000000,0.000000,0.000000,0.109942,0.000000,0.000000,0.000000,88.890013,521.208920,269.437149,9.679124,300.420227,300.000000,0.420227
0.000000,0.000000,7.239497,0.000000,0.898241,0.000000,3.305109,0.000000,0.038738,0.033902,0.000000,0.000000,0.000000,0.078451,0.000000,0.000000,0.000000,88.406063,515.708292,281.107269,9.826810,299.568481,300.000000,0.431519
0.000000,0.000000,6.883046,0.000000,0.905271,0.000000,3.323973,0.000000,0.043259,0.030608,0.000000,0.000000,0.000000,0.095095,0.000000,0.000000,0.000000,88.718747,518.620464,305.914806,9.869691,299.565735,300.000000,0.434265
0.000000,0.000000,7.541376,0.000000,0.906866,0.000000,3.176505,0.000000,0.043955,0.024102,0.000000,0.000000,0.000000,0.097204,0.000000,0.000000,0.000000,88.209992,520.418460,290.386815,10.903556,299.552704,300.000000,0.447296
0.000000,0.000000,6.458315,0.000000,0.859659,0.000000,3.352582,0.000000,0.043915,0.036994,0.000000,0.000000,0.000000,0.116766,0.000000,0.000000,0.000000,89.131769,522.160023,278.857727,9.731774,299.547394,300.000000,0.452606
0.000000,0.000000,6.699021,0.000000,0.923344,0.000000,3.001138,0.000000,0.041316,0.040111,0.000000,0.000000,0.000000,0.103177,0.000000,0.000000,0.000000,89.191893,520.275704,299.532489,9.983057,299.523804,300.000000,0.476196
0.000000,0.000000,6.585078,0.000000,0.829446,0.000000,3.357031,0.000000,0.044542,0.035016,0.000000,0.000000,0.000000,0.096146,0.000000,0.000000,0.000000,89.052741,519.668272,277.282560,9.826818,299.519165,300.000000,0.480835
0.000000,0.000000,6.548657,0.000000,0.726907,0.000000,3.823519,0.000000,0.048003,0.037374,0.000000,0.000000,0.000000,0.110380,0.000000,0.000000,0.000000,88.705159,522.624873,262.572107,9.108282,300.495575,300.000000,0.495575
0.000000,0.000000,7.117167,0.000000,0.874447,0.000000,3.489719,0.000000,0.047734,0.019994,0.000000,0.000000,0.000000,0.092162,0.000000,0.000000,0.000000,88.358778,521.455271,295.640831,9.983192,300.495972,300.000000,0.495972
0.000000,0.000000,6.837294,0.000000,0.830094,0.000000,3.432828,0.000000,0.042432,0.031965,0.000000,0.000000,0.000000,0.169169,0.000000,0.000000,0.000000,88.656219,520.098479,279.156289,9.783463,300.533539,300.000000,0.533539
0.000000,0.000000,6.674512,0.000000,0.845231,0.000000,3.161328,0.000000,0.041996,0.000000,0.000000,0.000000,0.000000,0.094590,0.000000,0.000000,0.000000,89.182342,520.826212,271.562823,9.528335,299.459625,300.000000,0.540375
0.000000,0.000000,6.370464,0.000000,0.861022,0.000000,3.377916,0.000000,0.044162,0.036699,0.000000,0.000000,0.000000,0.099011,0.000000,0.000000,0.000000,89.210726,520.725972,293.409118,9.721441,299.459625,300.000000,0.540375
0.000000,0.000000,6.605842,0.000000,0.772256,0.000000,3.756007,0.000000,0.042051,0.038572,0.000000,0.000000,0.000000,0.103605,0.000000,0.000000,0.000000,88.681667,515.050388,280.870941,9.702532,299.439667,300.000000,0.560333
0.000000,0.000000,6.415187,0.000000,0.844771,0.000000,3.432576,0.000000,0.044167,0.039061,0.000000,0.000000,0.000000,0.109166,0.000000,0.000000,0.000000,89.115072,522.247841,274.920106,9.582251,299.384125,300.000000,0.615875
0.000000,0.000000,6.535821,0.000000,0.691156,0.000000,4.169927,0.000000,0.049056,0.037411,0.000000,0.000000,0.000000,0.113891,0.000000,0.000000,0.000000,88.402738,508.067856,260.686678,11.560355,300.616119,300.000000,0.616119
0.000000,0.000000,6.688536,0.000000,0.892706,0.000000,3.092706,0.000000,0.047223,0.020548,0.000000,0.000000,0.000000,0.101063,0.000000,0.000000,0.000000,89.157220,513.154656,313.765614,9.743851,299.339172,300.000000,0.660828
0.000000,0.000000,6.625334,0.000000,0.898001,0.000000,4.068773,0.000000,0.043029,0.033074,0.000000,0.000000,0.000000,0.091565,0.000000,0.000000,0.000000,88.240222,523.667157,271.120747,8.845804,300.702667,300.000000,0.702667
0.000000,0.000000,6.723336,0.000000,0.792075,0.000000,2.494002,0.000000,0.038332,0.000453,0.000000,0.000000,0.000000,0.099104,0.000000,0.000000,0.000000,89.852698,520.332953,277.502998,9.760174,300.724976,300.000000,0.724976
0.000000,0.000000,6.545561,0.000000,0.801008,0.000000,3.649722,0.000000,0.043673,0.023562,0.000000,0.000000,0.000000,0.109019,0.000000,0.000000,0.000000,88.827455,517.170789,279.690605,9.888047,299.227722,300.000000,0.772278
0.000000,0.000000,6.793436,0.000000,0.824540,0.000000,3.574297,0.000000,0.042573,0.012091,0.000000,0.000000,0.000000,0.080932,0.000000,0.000000,0.000000,88.672132,517.469092,299.459865,9.949331,299.215302,300.000000,0.784698
0.000000,0.000000,6.867641,0.000000,0.881166,0.000000,3.698301,0.000000,0.041193,0.024064,0.000000,0.000000,0.000000,0.127320,0.000000,0.000000,0.000000,88.360314,539.583392,274.482297,9.804491,300.813812,300.000000,0.813812
0.000000,0.000000,6.633838,0.000000,0.866799,0.000000,3.555709,0.000000,0.048822,0.023639,0.000000,0.000000,0.000000,0.098539,0.000000,0.000000,0.000000,88.772654,521.725863,339.453524,8.857168,299.138000,300.000000,0.862000
0.000000,0.000000,6.731722,0.000000,0.916384,0.000000,2.539071,0.000000,0.053155,0.035056,0.000000,0.000000,0.000000,0.088408,0.000000,0.000000,0.000000,89.636205,519.206328,301.914350,9.891621,299.100464,300.000000,0.899536
0.000000,0.000000,6.891360,0.000000,0.947729,0.000000,2.509610,0.000000,0.042608,0.022187,0.000000,0.000000,0.000000,0.053881,0.000000,0.000000,0.000000,89.532625,530.599669,266.665888,10.115515,300.932892,300.000000,0.932892
0.000000,0.000000,6.640603,0.000000,0.911136,0.000000,2.575465,0.000000,0.030720,0.040684,0.000000,0.000000,0.000000,0.107244,0.000000,0.000000,0.000000,89.694148,520.742565,338.883987,9.416698,299.056122,300.000000,0.943878
0.000000,0.000000,6.408309,0.000000,0.653345,0.000000,3.748869,0.000000,0.043088,0.041667,0.000000,0.000000,0.000000,0.123669,0.000000,0.000000,0.000000,88.981053,522.332727,274.825850,9.486942,301.172058,300.000000,1.172058
0.000000,0.000000,6.363635,0.000000,0.826184,0.000000,3.550875,0.000000,0.039099,0.002940,0.000000,0.000000,0.000000,0.093070,0.000000,0.000000,0.000000,89.124197,519.999346,294.335185,9.794527,298.717010,300.000000,1.282990
0.000000,0.000000,6.661856,0.000000,0.906938,0.000000,4.035186,0.000000,0.042796,0.033066,0.000000,0.000000,0.000000,0.103448,0.000000,0.000000,0.000000,88.216710,522.007348,280.740337,9.890215,301.561768,300.000000,1.561768
0.000000,0.000000,6.904323,0.000000,0.941433,0.000000,3.597260,0.000000,0.028236,0.027362,0.000000,0.000000,0.000000,0.084769,0.000000,0.000000,0.000000,88.416618,519.802135,289.025762,10.862303,298.290527,300.000000,1.709473
0.000000,0.000000,6.593470,0.000000,0.881237,0.000000,2.979435,0.000000,0.040384,0.033196,0.000000,0.000000,0.000000,0.086482,0.000000,0.000000,0.000000,89.385796,556.572411,281.337030,6.152585,301.772736,300.000000,1.772736
0.000000,0.000000,6.799688,0.000000,0.872866,0.000000,3.866958,0.000000,0.043916,0.038079,0.000000,0.000000,0.000000,0.112163,0.000000,0.000000,0.000000,88.266330,521.918369,277.003153,9.342564,301.795837,300.000000,1.795837
0.000000,0.000000,7.340385,0.000000,0.880855,0.000000,3.752983,0.000000,0.044547,0.038497,0.000000,0.000000,0.000000,0.103065,0.000000,0.000000,0.000000,87.839668,521.093071,281.045022,9.709974,301.795837,300.000000,1.795837
0.000000,0.000000,6.735055,0.000000,0.925266,0.000000,1.797716,0.000000,0.044396,0.030880,0.000000,0.000000,0.000000,0.078600,0.000000,0.000000,0.000000,90.388086,520.410700,278.020428,9.981918,301.830322,300.000000,1.830322
0.000000,0.000000,7.199662,0.000000,0.881659,0.000000,3.505359,0.000000,0.043696,0.037502,0.000000,0.000000,0.000000,0.109078,0.000000,0.000000,0.000000,88.223044,521.341470,345.000000,9.849477,302.012695,300.000000,2.012695
0.000000,0.000000,7.248075,0.000000,0.911305,0.000000,3.104324,0.000000,0.033602,0.026113,0.000000,0.000000,0.000000,0.038602,0.000000,0.000000,0.000000,88.637979,523.739321,288.652634,10.007030,297.844971,300.000000,2.155029
