Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred,Target_UTS,AbsError
0.000000,0.000000,7.567760,0.000000,1.803186,0.000000,2.210234,0.000000,0.052991,0.134540,0.000000,0.000000,0.000000,0.119264,0.000000,0.000000,0.000000,88.112025,521.705274,335.945654,8.080473,400.002258,400.000000,0.002258
0.000000,0.000000,7.567700,0.000000,1.803139,0.000000,2.210156,0.000000,0.052990,0.134540,0.000000,0.000000,0.000000,0.119256,0.000000,0.000000,0.000000,88.112218,521.704553,345.000000,8.080680,400.002258,400.000000,0.002258
0.000000,0.000000,7.469442,0.000000,1.803139,0.000000,2.210156,0.000000,0.052990,0.134540,0.000000,0.000000,0.000000,0.119256,0.000000,0.000000,0.000000,88.210477,521.704553,345.000000,8.080680,400.002258,400.000000,0.002258
0.000000,0.000000,7.513240,0.000000,1.783406,0.000000,2.176286,0.000000,0.052784,0.134476,0.000000,0.000000,0.000000,0.116247,0.000000,0.000000,0.000000,88.223561,521.453917,335.084195,8.110904,400.002258,400.000000,0.002258
0.000000,0.000000,7.515382,0.000000,1.762462,0.000000,2.161684,0.000000,0.053056,0.134778,0.000000,0.000000,0.000000,0.113591,0.000000,0.000000,0.000000,88.259046,521.510786,315.170070,8.144217,400.002258,400.000000,0.002258
0.000000,0.000000,7.516766,0.000000,1.762715,0.000000,2.165013,0.000000,0.052809,0.134635,0.000000,0.000000,0.000000,0.114017,0.000000,0.000000,0.000000,88.254045,521.201955,335.608362,8.145929,400.002258,400.000000,0.002258
0.000000,0.000000,7.547684,0.000000,1.787218,0.000000,2.183622,0.000000,0.052764,0.134635,0.000000,0.000000,0.000000,0.116589,0.000000,0.000000,0.000000,88.177488,521.460251,335.591357,8.150693,400.002258,400.000000,0.002258
0.000000,0.000000,7.547684,0.000000,1.787218,0.000000,2.183622,0.000000,0.052764,0.134635,0.000000,0.000000,0.000000,0.116589,0.000000,0.000000,0.000000,88.177488,521.460251,335.591357,8.150693,400.002258,400.000000,0.002258
0.000000,0.000000,7.008256,0.000000,1.338627,0.000000,1.879562,0.000000,0.053102,0.137396,0.000000,0.000000,0.000000,0.069715,0.000000,0.000000,0.000000,89.513341,516.939627,316.688553,8.034750,400.002594,400.000000,0.002594
0.000000,0.000000,7.015833,0.000000,1.341468,0.000000,1.868840,0.000000,0.053039,0.136972,0.000000,0.000000,0.000000,0.071269,0.000000,0.000000,0.000000,89.512579,516.814225,318.081255,8.037757,400.002594,400.000000,0.002594
0.000000,0.000000,7.008279,0.000000,1.352127,0.000000,1.857654,0.000000,0.052529,0.138586,0.000000,0.000000,0.000000,0.076046,0.000000,0.000000,0.000000,89.514780,516.935003,319.911517,8.064553,400.002594,400.000000,0.002594
0.000000,0.000000,7.008279,0.000000,1.352127,0.000000,1.857654,0.000000,0.057234,0.138586,0.000000,0.000000,0.000000,0.076046,0.000000,0.000000,0.000000,89.510075,516.935003,319.911517,8.064553,400.002594,400.000000,0.002594
0.000000,0.000000,7.008279,0.000000,1.352127,0.000000,1.857654,0.000000,0.052529,0.138586,0.000000,0.000000,0.000000,0.076046,0.000000,0.000000,0.000000,89.514780,516.935003,319.911517,8.064553,400.002594,400.000000,0.002594
0.000000,0.000000,7.008265,0.000000,1.353317,0.000000,1.857951,0.000000,0.057671,0.138586,0.000000,0.000000,0.000000,0.074836,0.000000,0.000000,0.000000,89.509374,516.935124,317.835892,8.065857,400.002594,400.000000,0.002594
0.000000,0.000000,7.009036,0.000000,1.351333,0.000000,1.861683,0.000000,0.055938,0.136249,0.000000,0.000000,0.000000,0.073903,0.000000,0.000000,0.000000,89.511858,516.924151,264.650592,8.066102,400.002594,400.000000,0.002594
0.000000,0.000000,7.090631,0.000000,1.369514,0.000000,1.762992,0.000000,0.052419,0.132784,0.000000,0.000000,0.000000,0.086602,0.000000,0.000000,0.000000,89.505058,515.576352,331.829010,8.067435,400.002594,400.000000,0.002594
0.000000,0.000000,7.012179,0.000000,1.342201,0.000000,1.876136,0.000000,0.052594,0.134876,0.000000,0.000000,0.000000,0.070040,0.000000,0.000000,0.000000,89.511975,516.873303,304.539565,8.067850,400.002594,400.000000,0.002594
0.000000,0.000000,7.360523,0.000000,1.632226,0.000000,2.075290,0.000000,0.052817,0.135980,0.000000,0.000000,0.000000,0.102726,0.000000,0.000000,0.000000,88.640438,519.921796,329.888384,8.072155,400.020081,400.000000,0.020081
0.000000,0.000000,6.579697,0.000000,1.359203,0.000000,2.656996,0.000000,0.047322,0.138467,0.000000,0.000000,0.000000,0.059576,0.000000,0.000000,0.000000,89.158739,520.649808,308.223885,7.948482,400.029999,400.000000,0.029999
0.000000,0.000000,7.566396,0.000000,1.798782,0.000000,2.205678,0.000000,0.065851,0.134500,0.000000,0.000000,0.000000,0.145774,0.000000,0.000000,0.000000,88.083020,521.679582,335.806102,8.173868,400.035248,400.000000,0.035248
0.000000,0.000000,6.919545,0.000000,1.609748,0.000000,2.213262,0.000000,0.053583,0.127290,0.000000,0.000000,0.000000,0.095966,0.000000,0.000000,0.000000,88.980606,520.756269,329.895000,8.092709,400.036499,400.000000,0.036499
0.000000,0.000000,7.010812,0.000000,1.356262,0.000000,1.854585,0.000000,0.054568,0.138387,0.000000,0.000000,0.000000,0.068835,0.000000,0.000000,0.000000,89.516551,516.951754,309.028252,7.483948,399.947876,400.000000,0.052124
0.000000,0.000000,7.010065,0.000000,1.355043,0.000000,1.855489,0.000000,0.055354,0.138446,0.000000,0.000000,0.000000,0.070960,0.000000,0.000000,0.000000,89.514643,516.946818,316.211173,7.655035,399.947876,400.000000,0.052124
0.000000,0.000000,7.273075,0.000000,1.569665,0.000000,2.022851,0.000000,0.052766,0.119550,0.000000,0.000000,0.000000,0.093410,0.000000,0.000000,0.000000,88.868683,519.195979,338.587007,8.201805,400.055206,400.000000,0.055206
0.000000,0.000000,7.024660,0.000000,1.356327,0.000000,1.868441,0.000000,0.052747,0.130914,0.000000,0.000000,0.000000,0.067389,0.000000,0.000000,0.000000,89.499522,517.002939,331.608405,7.574233,400.062195,400.000000,0.062195
0.000000,0.000000,7.365603,0.000000,1.634333,0.000000,2.058841,0.000000,0.054174,0.133769,0.000000,0.000000,0.000000,0.099675,0.000000,0.000000,0.000000,88.653604,519.884649,298.148628,8.120995,400.070526,400.000000,0.070526
0.000000,0.000000,7.016168,0.000000,1.359753,0.000000,2.814370,0.000000,0.053198,0.126480,0.000000,0.000000,0.000000,0.063894,0.000000,0.000000,0.000000,88.566136,519.338199,329.782314,8.068670,399.927277,400.000000,0.072723
0.000000,0.000000,7.418911,0.000000,1.684602,0.000000,2.105884,0.000000,0.054405,0.135574,0.000000,0.000000,0.000000,0.105226,0.000000,0.000000,0.000000,88.495398,520.383921,325.914352,8.130787,400.092926,400.000000,0.092926
0.000000,0.000000,7.142237,0.000000,1.343487,0.000000,1.860674,0.000000,0.051777,0.138064,0.000000,0.000000,0.000000,0.064667,0.000000,0.000000,0.000000,89.399092,517.501779,290.721408,8.065241,400.100220,400.000000,0.100220
0.000000,0.000000,7.066136,0.000000,1.384933,0.000000,1.857932,0.000000,0.056158,0.130156,0.000000,0.000000,0.000000,0.072224,0.000000,0.000000,0.000000,89.432461,517.310921,304.420494,8.087365,400.100220,400.000000,0.100220
0.000000,0.000000,7.002276,0.000000,1.359940,0.000000,2.202499,0.000000,0.053227,0.135750,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,89.246308,520.175044,272.923538,8.074320,400.101562,400.000000,0.101562
0.000000,0.000000,7.537684,0.000000,1.623104,0.000000,1.146039,0.000000,0.052880,0.135676,0.000000,0.000000,0.000000,0.094908,0.000000,0.000000,0.000000,89.409708,519.958484,337.394919,8.122439,400.117523,400.000000,0.117523
0.000000,0.000000,6.967441,0.000000,1.360959,0.000000,2.329921,0.000000,0.043645,0.129761,0.000000,0.000000,0.000000,0.071935,0.000000,0.000000,0.000000,89.096339,516.988457,280.277713,7.113430,400.119110,400.000000,0.119110
0.000000,0.000000,7.093292,0.000000,1.652946,0.000000,1.786938,0.000000,0.052813,0.125413,0.000000,0.000000,0.000000,0.076552,0.000000,0.000000,0.000000,89.212046,517.672213,328.731691,8.069555,400.128845,400.000000,0.128845
0.000000,0.000000,7.317884,0.000000,1.651690,0.000000,2.111430,0.000000,0.051889,0.130276,0.000000,0.000000,0.000000,0.099503,0.000000,0.000000,0.000000,88.637330,520.529494,322.882874,8.112313,400.129669,400.000000,0.129669
0.000000,0.000000,6.627050,0.000000,1.909755,0.000000,2.556437,0.000000,0.053760,0.137444,0.000000,0.000000,0.000000,0.071096,0.000000,0.000000,0.000000,88.644458,521.978570,308.687277,8.041542,399.830872,400.000000,0.169128
0.000000,0.000000,7.154669,0.000000,1.352175,0.000000,1.692134,0.000000,0.051607,0.135611,0.000000,0.000000,0.000000,0.048552,0.000000,0.000000,0.000000,89.565253,517.974143,320.891482,8.057219,399.819214,400.000000,0.180786
0.000000,0.000000,7.045486,0.000000,1.335484,0.000000,1.784025,0.000000,0.052742,0.134656,0.000000,0.000000,0.000000,0.067355,0.000000,0.000000,0.000000,89.580252,517.669234,270.965009,8.082872,399.819214,400.000000,0.180786
0.000000,0.000000,6.824423,0.000000,1.322841,0.000000,1.966096,0.000000,0.053354,0.136279,0.000000,0.000000,0.000000,0.061106,0.000000,0.000000,0.000000,89.635902,518.789855,308.958244,8.174329,399.819214,400.000000,0.180786
0.000000,0.000000,7.069932,0.000000,1.406613,0.000000,1.905209,0.000000,0.052631,0.130900,0.000000,0.000000,0.000000,0.074569,0.000000,0.000000,0.000000,89.360146,517.475475,301.659831,8.077245,399.788910,400.000000,0.211090
0.000000,0.000000,6.980505,0.000000,1.425079,0.000000,1.999201,0.000000,0.053229,0.136217,0.000000,0.000000,0.000000,0.073152,0.000000,0.000000,0.000000,89.332617,519.998760,316.348961,8.207905,399.788910,400.000000,0.211090
0.000000,0.000000,7.022105,0.000000,1.360855,0.000000,1.835674,0.000000,0.053770,0.132988,0.000000,0.000000,0.000000,0.043966,0.000000,0.000000,0.000000,89.550641,517.583549,331.673355,8.082955,399.786804,400.000000,0.213196
0.000000,0.000000,7.043486,0.000000,1.380098,0.000000,1.800498,0.000000,0.056138,0.135880,0.000000,0.000000,0.000000,0.061979,0.000000,0.000000,0.000000,89.521920,517.282745,344.426452,8.113890,399.786804,400.000000,0.213196
0.000000,0.000000,7.017358,0.000000,1.443717,0.000000,1.858214,0.000000,0.056506,0.138396,0.000000,0.000000,0.000000,0.071147,0.000000,0.000000,0.000000,89.414662,516.922847,321.193531,8.066329,400.220612,400.000000,0.220612
0.000000,0.000000,7.008092,0.000000,1.401904,0.000000,1.837809,0.000000,0.052754,0.133755,0.000000,0.000000,0.000000,0.070767,0.000000,0.000000,0.000000,89.494919,516.956404,339.376138,8.068212,400.238464,400.000000,0.238464
0.000000,0.000000,7.929241,0.000000,1.390717,0.000000,1.203120,0.000000,0.052944,0.134573,0.000000,0.000000,0.000000,0.063972,0.000000,0.000000,0.000000,89.225431,518.783757,310.787451,8.103636,400.245483,400.000000,0.245483
0.000000,0.000000,7.005024,0.000000,1.354005,0.000000,2.272013,0.000000,0.051499,0.134589,0.000000,0.000000,0.000000,0.070152,0.000000,0.000000,0.000000,89.112719,518.808629,295.526548,7.538610,399.675568,400.000000,0.324432
0.000000,0.000000,7.010710,0.000000,1.348644,0.000000,1.870224,0.000000,0.060563,0.132419,0.000000,0.000000,0.000000,0.069973,0.000000,0.000000,0.000000,89.507467,516.899236,293.173265,8.068774,399.672424,400.000000,0.327576
0.000000,0.000000,6.729645,0.000000,1.696671,0.000000,2.009386,0.000000,0.053234,0.134591,0.000000,0.000000,0.000000,0.108472,0.000000,0.000000,0.000000,89.268003,521.309816,323.546215,7.205699,400.334412,400.000000,0.334412
0.000000,0.000000,7.024523,0.000000,1.507113,0.000000,1.859088,0.000000,0.052663,0.138251,0.000000,0.000000,0.000000,0.065267,0.000000,0.000000,0.000000,89.353096,516.934053,300.662814,8.067693,399.640442,400.000000,0.359558
0.000000,0.000000,6.976982,0.000000,1.363502,0.000000,2.354193,0.000000,0.054252,0.129326,0.000000,0.000000,0.000000,0.072658,0.000000,0.000000,0.000000,89.049088,516.868281,278.364348,7.042654,400.373901,400.000000,0.373901
0.000000,0.000000,7.529963,0.000000,1.725136,0.000000,2.182180,0.000000,0.053001,0.134749,0.000000,0.000000,0.000000,0.115097,0.000000,0.000000,0.000000,88.259875,522.228402,333.891298,8.077783,400.406799,400.000000,0.406799
0.000000,0.000000,7.028976,0.000000,1.673618,0.000000,1.840196,0.000000,0.051746,0.138437,0.000000,0.000000,0.000000,0.077135,0.000000,0.000000,0.000000,89.189892,517.109520,318.265355,7.293530,400.456879,400.000000,0.456879
0.000000,0.000000,7.046330,0.000000,1.359788,0.000000,1.998904,0.000000,0.055117,0.137264,0.000000,0.000000,0.000000,0.069741,0.000000,0.000000,0.000000,89.332856,517.954943,340.156064,8.180200,400.475342,400.000000,0.475342
0.000000,0.000000,7.009655,0.000000,1.350685,0.000000,2.814659,0.000000,0.054878,0.134340,0.000000,0.000000,0.000000,0.072151,0.000000,0.000000,0.000000,88.563632,516.915281,301.411939,8.067367,400.480560,400.000000,0.480560
0.000000,0.000000,8.096752,0.000000,1.353702,0.000000,1.866512,0.000000,0.049090,0.138019,0.000000,0.000000,0.000000,0.070287,0.000000,0.000000,0.000000,88.425637,516.953053,331.902124,8.056036,400.519470,400.000000,0.519470
0.000000,0.000000,6.444588,0.000000,1.428696,0.000000,2.257715,0.000000,0.054852,0.136488,0.000000,0.000000,0.000000,0.071775,0.000000,0.000000,0.000000,89.605887,522.268962,314.945181,8.015608,399.462006,400.000000,0.537994
0.000000,0.000000,7.521953,0.000000,1.404955,0.000000,1.526365,0.000000,0.054804,0.124637,0.000000,0.000000,0.000000,0.081534,0.000000,0.000000,0.000000,89.285751,528.950980,304.375456,7.950173,399.432800,400.000000,0.567200
0.000000,0.000000,6.468193,0.000000,1.365442,0.000000,3.720774,0.000000,0.052594,0.138423,0.000000,0.000000,0.000000,0.070948,0.000000,0.000000,0.000000,88.183625,519.655043,302.378634,8.069476,399.429779,400.000000,0.570221
0.000000,0.000000,6.986159,0.000000,1.392230,0.000000,1.806345,0.000000,0.052251,0.134574,0.000000,0.000000,0.000000,0.068456,0.000000,0.000000,0.000000,89.559984,516.989732,345.000000,8.174361,400.611481,400.000000,0.611481
0.000000,0.000000,7.399821,0.000000,1.708383,0.000000,2.036733,0.000000,0.047467,0.134363,0.000000,0.000000,0.000000,0.098313,0.000000,0.000000,0.000000,88.574920,520.554693,319.578141,8.083652,399.381287,400.000000,0.618713
0.000000,0.000000,7.559847,0.000000,1.397387,0.000000,1.979415,0.000000,0.045544,0.135837,0.000000,0.000000,0.000000,0.056378,0.000000,0.000000,0.000000,88.825592,519.274919,315.314412,8.257042,399.379517,400.000000,0.620483
0.000000,0.000000,7.488320,0.000000,1.740237,0.000000,1.793533,0.000000,0.066095,0.130439,0.000000,0.000000,0.000000,0.112312,0.000000,0.000000,0.000000,88.669064,521.030366,336.675306,8.112195,399.359985,400.000000,0.640015
0.000000,0.000000,6.986720,0.000000,1.734631,0.000000,2.034039,0.000000,0.055732,0.136253,0.000000,0.000000,0.000000,0.076407,0.000000,0.000000,0.000000,88.976219,521.393269,269.763713,8.003592,399.353180,400.000000,0.646820
0.000000,0.000000,7.219919,0.000000,1.524006,0.000000,1.984298,0.000000,0.053342,0.120256,0.000000,0.000000,0.000000,0.088285,0.000000,0.000000,0.000000,89.009894,518.727421,332.973354,8.186361,400.680084,400.000000,0.680084
0.000000,0.000000,7.054398,0.000000,1.675765,0.000000,2.305349,0.000000,0.053461,0.135848,0.000000,0.000000,0.000000,0.082718,0.000000,0.000000,0.000000,88.692461,516.360756,332.134660,8.365938,400.696533,400.000000,0.696533
0.000000,0.000000,6.947385,0.000000,1.431065,0.000000,1.824016,0.000000,0.048603,0.140523,0.000000,0.000000,0.000000,0.027284,0.000000,0.000000,0.000000,89.581125,520.018248,338.218649,8.147914,399.291290,400.000000,0.708710
0.000000,0.000000,7.096879,0.000000,1.750072,0.000000,2.110016,0.000000,0.053117,0.132692,0.000000,0.000000,0.000000,0.113902,0.000000,0.000000,0.000000,88.743321,521.511559,334.432459,7.640495,399.283508,400.000000,0.716492
0.000000,0.000000,7.053527,0.000000,1.092462,0.000000,1.620343,0.000000,0.057176,0.133126,0.000000,0.000000,0.000000,0.064497,0.000000,0.000000,0.000000,89.978869,517.707736,312.027428,8.081268,399.250275,400.000000,0.749725
0.000000,0.000000,6.768385,0.000000,1.360350,0.000000,3.023890,0.000000,0.052238,0.146216,0.000000,0.000000,0.000000,0.052084,0.000000,0.000000,0.000000,88.596837,517.264680,265.510635,8.264174,400.755981,400.000000,0.755981
0.000000,0.000000,7.812221,0.000000,1.615579,0.000000,2.060536,0.000000,0.075891,0.109681,0.000000,0.000000,0.000000,0.098544,0.000000,0.000000,0.000000,88.227548,518.147814,345.000000,8.175014,399.096985,400.000000,0.903015
0.000000,0.000000,7.446396,0.000000,1.706612,0.000000,2.169019,0.000000,0.051315,0.134354,0.000000,0.000000,0.000000,0.107911,0.000000,0.000000,0.000000,88.384393,516.719173,337.189486,8.180057,399.081451,400.000000,0.918549
0.000000,0.000000,6.837095,0.000000,1.373655,0.000000,1.911464,0.000000,0.042287,0.138498,0.000000,0.000000,0.000000,0.076859,0.000000,0.000000,0.000000,89.620142,522.138882,301.691638,8.800462,400.935730,400.000000,0.935730
0.000000,0.000000,6.532246,0.000000,1.498300,0.000000,1.281831,0.000000,0.060114,0.134699,0.000000,0.000000,0.000000,0.089974,0.000000,0.000000,0.000000,90.402835,517.777961,311.551111,8.071017,400.958679,400.000000,0.958679
0.000000,0.000000,7.105297,0.000000,1.437152,0.000000,2.316858,0.000000,0.047623,0.124120,0.000000,0.000000,0.000000,0.047926,0.000000,0.000000,0.000000,88.921024,517.780610,333.907125,8.070869,401.039703,400.000000,1.039703
0.000000,0.000000,7.263988,0.000000,1.068098,0.000000,2.792884,0.000000,0.055640,0.129577,0.000000,0.000000,0.000000,0.106230,0.000000,0.000000,0.000000,88.583582,523.906744,323.851694,8.038026,398.934235,400.000000,1.065765
0.000000,0.000000,6.870846,0.000000,1.514902,0.000000,1.984129,0.000000,0.052696,0.137072,0.000000,0.000000,0.000000,0.086592,0.000000,0.000000,0.000000,89.353762,518.670729,325.709410,8.068971,398.927887,400.000000,1.072113
0.000000,0.000000,7.380513,0.000000,1.665543,0.000000,2.110172,0.000000,0.052985,0.112295,0.000000,0.000000,0.000000,0.104490,0.000000,0.000000,0.000000,88.574001,529.130887,330.768734,8.298566,401.073090,400.000000,1.073090
0.000000,0.000000,7.262459,0.000000,1.661999,0.000000,2.350277,0.000000,0.053953,0.135238,0.000000,0.000000,0.000000,0.110385,0.000000,0.000000,0.000000,88.425690,520.486238,336.080214,8.076191,401.107269,400.000000,1.107269
0.000000,0.000000,8.232218,0.000000,1.504039,0.000000,2.033445,0.000000,0.052631,0.139425,0.000000,0.000000,0.000000,0.099585,0.000000,0.000000,0.000000,87.938656,524.344003,327.451686,8.926571,401.125854,400.000000,1.125854
0.000000,0.000000,6.997961,0.000000,1.341015,0.000000,1.412911,0.000000,0.053461,0.135817,0.000000,0.000000,0.000000,0.033455,0.000000,0.000000,0.000000,90.025379,518.395334,303.102957,8.091341,401.154053,400.000000,1.154053
0.000000,0.000000,6.901782,0.000000,1.729490,0.000000,2.089501,0.000000,0.052728,0.132317,0.000000,0.000000,0.000000,0.067745,0.000000,0.000000,0.000000,89.026437,518.025533,285.202365,7.636600,398.752228,400.000000,1.247772
0.000000,0.000000,7.023800,0.000000,1.620119,0.000000,1.839812,0.000000,0.052508,0.137492,0.000000,0.000000,0.000000,0.078035,0.000000,0.000000,0.000000,89.248233,516.678924,322.157733,7.395340,401.274750,400.000000,1.274750
0.000000,0.000000,6.851350,0.000000,1.396955,0.000000,1.994559,0.000000,0.052668,0.138030,0.000000,0.000000,0.000000,0.075476,0.000000,0.000000,0.000000,89.490962,521.149614,316.002592,9.375273,401.317322,400.000000,1.317322
0.000000,0.000000,6.676983,0.000000,1.356066,0.000000,3.235967,0.000000,0.052986,0.135885,0.000000,0.000000,0.000000,0.070224,0.000000,0.000000,0.000000,88.471889,519.762784,297.678343,8.069187,398.611420,400.000000,1.388580
0.000000,0.000000,9.115088,0.000000,1.683684,0.000000,0.857184,0.000000,0.052821,0.131963,0.000000,0.000000,0.000000,0.067321,0.000000,0.000000,0.000000,88.091939,520.375295,324.700965,8.130408,401.423187,400.000000,1.423187
0.000000,0.000000,7.010048,0.000000,1.360942,0.000000,1.860269,0.000000,0.052607,0.132207,0.000000,0.000000,0.000000,0.054792,0.000000,0.000000,0.000000,89.529136,516.962615,299.170637,10.056525,398.560516,400.000000,1.439484
0.000000,0.000000,7.365239,0.000000,1.592439,0.000000,1.992509,0.000000,0.056062,0.119424,0.000000,0.000000,0.000000,0.057803,0.000000,0.000000,0.000000,88.816524,519.859371,331.125715,8.069301,398.536377,400.000000,1.463623
0.000000,0.000000,6.598766,0.000000,1.378185,0.000000,1.859596,0.000000,0.057803,0.139094,0.000000,0.000000,0.000000,0.075191,0.000000,0.000000,0.000000,89.891365,517.225267,314.955509,8.616761,401.526855,400.000000,1.526855
0.000000,0.000000,6.923168,0.000000,1.520372,0.000000,2.427286,0.000000,0.052710,0.139654,0.000000,0.000000,0.000000,0.067440,0.000000,0.000000,0.000000,88.869370,520.479910,312.886007,8.082227,398.468506,400.000000,1.531494
