Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred,Target_UTS,AbsError
0.000000,0.000000,7.080588,0.000000,0.113479,0.000000,0.113269,0.000000,0.054900,0.010834,0.000000,0.000000,0.000000,0.136339,0.000000,0.000000,0.000000,92.490591,521.682118,296.832034,5.024096,200.003784,200.000000,0.003784
0.000000,0.000000,7.088502,0.000000,0.141934,0.000000,0.117072,0.000000,0.054682,0.011278,0.000000,0.000000,0.000000,0.145301,0.000000,0.000000,0.000000,92.441230,523.040480,310.808144,5.024839,200.003784,200.000000,0.003784
0.000000,0.000000,7.085932,0.000000,0.121334,0.000000,0.119928,0.000000,0.055804,0.009074,0.000000,0.000000,0.000000,0.135065,0.000000,0.000000,0.000000,92.472864,523.341788,315.562726,5.025065,200.003784,200.000000,0.003784
0.000000,0.000000,7.077998,0.000000,0.121131,0.000000,0.122740,0.000000,0.055276,0.013995,0.000000,0.000000,0.000000,0.133875,0.000000,0.000000,0.000000,92.474984,523.344348,273.079030,5.027597,200.003784,200.000000,0.003784
0.000000,0.000000,7.089412,0.000000,0.125610,0.000000,0.119109,0.000000,0.055034,0.000000,0.000000,0.000000,0.000000,0.134474,0.000000,0.000000,0.000000,92.476361,523.226909,307.568803,5.037002,200.003784,200.000000,0.003784
0.000000,0.000000,7.084642,0.000000,0.121451,0.000000,0.120183,0.000000,0.055647,0.009136,0.000000,0.000000,0.000000,0.133628,0.000000,0.000000,0.000000,92.475313,520.605173,306.863034,5.039809,200.003784,200.000000,0.003784
0.000000,0.000000,7.087130,0.000000,0.108114,0.000000,0.120258,0.000000,0.055791,0.010904,0.000000,0.000000,0.000000,0.173880,0.000000,0.000000,0.000000,92.443923,523.088135,298.225050,5.708182,200.003784,200.000000,0.003784
0.000000,0.000000,7.096941,0.000000,0.110887,0.000000,0.116567,0.000000,0.051987,0.027832,0.000000,0.000000,0.000000,0.115069,0.000000,0.000000,0.000000,92.480717,523.320164,335.444000,5.616285,199.990753,200.000000,0.009247
0.000000,0.000000,7.244358,0.000000,0.156687,0.000000,0.115516,0.000000,0.043746,0.011589,0.000000,0.000000,0.000000,0.122809,0.000000,0.000000,0.000000,92.305296,525.802557,318.691087,4.269608,199.945114,200.000000,0.054886
0.000000,0.000000,7.191521,0.000000,0.064978,0.000000,0.207165,0.000000,0.057902,0.018706,0.000000,0.000000,0.000000,0.107567,0.000000,0.000000,0.000000,92.352161,522.235413,312.175617,4.114335,200.113937,200.000000,0.113937
0.000000,0.000000,7.317115,0.000000,0.000000,0.000000,0.118498,0.000000,0.064123,0.012321,0.000000,0.000000,0.000000,0.133682,0.000000,0.000000,0.000000,92.354261,528.177416,300.106971,2.863239,200.120316,200.000000,0.120316
0.000000,0.000000,7.180969,0.000000,0.070876,0.000000,0.198205,0.000000,0.058359,0.017590,0.000000,0.000000,0.000000,0.110091,0.000000,0.000000,0.000000,92.363909,522.368573,311.743107,4.210531,199.867783,200.000000,0.132217
0.000000,0.000000,7.174560,0.000000,0.073937,0.000000,0.193285,0.000000,0.058354,0.016277,0.000000,0.000000,0.000000,0.112322,0.000000,0.000000,0.000000,92.371266,522.403594,311.644979,4.256851,199.867783,200.000000,0.132217
0.000000,0.000000,7.088997,0.000000,0.243997,0.000000,0.122968,0.000000,0.055254,0.000251,0.000000,0.000000,0.000000,0.146407,0.000000,0.000000,0.000000,92.342126,523.100469,330.097119,5.064349,199.838943,200.000000,0.161057
0.000000,0.000000,7.082516,0.000000,0.119329,0.000000,0.120058,0.000000,0.065882,0.046494,0.000000,0.000000,0.000000,0.158199,0.000000,0.000000,0.000000,92.407522,523.307060,324.990811,5.010873,200.179977,200.000000,0.179977
0.000000,0.000000,7.323798,0.000000,0.000000,0.000000,0.119720,0.000000,0.067531,0.012455,0.000000,0.000000,0.000000,0.136126,0.000000,0.000000,0.000000,92.340370,528.660406,297.017879,2.657245,200.200989,200.000000,0.200989
0.000000,0.000000,7.063761,0.000000,0.170046,0.000000,0.130970,0.000000,0.057076,0.013046,0.000000,0.000000,0.000000,0.141540,0.000000,0.000000,0.000000,92.423561,527.046809,311.516112,4.896767,200.237640,200.000000,0.237640
0.000000,0.000000,7.170312,0.000000,0.107301,0.000000,0.120492,0.000000,0.054943,0.011486,0.000000,0.000000,0.000000,0.143849,0.000000,0.000000,0.000000,92.391616,522.524936,316.731033,5.025808,200.284195,200.000000,0.284195
0.000000,0.000000,7.178689,0.000000,0.051623,0.000000,0.163374,0.000000,0.054626,0.015861,0.000000,0.000000,0.000000,0.117582,0.000000,0.000000,0.000000,92.418245,528.974293,300.201944,4.580990,199.665100,200.000000,0.334900
0.000000,0.000000,7.147902,0.000000,0.122043,0.000000,0.181364,0.000000,0.054288,0.009731,0.000000,0.000000,0.000000,0.151689,0.000000,0.000000,0.000000,92.332983,523.308105,337.215782,4.948048,200.395294,200.000000,0.395294
0.000000,0.000000,7.407169,0.000000,0.125640,0.000000,0.117184,0.000000,0.054771,0.021160,0.000000,0.000000,0.000000,0.131666,0.000000,0.000000,0.000000,92.142409,523.112106,310.367632,4.946909,200.440216,200.000000,0.440216
0.000000,0.000000,7.084358,0.000000,0.114859,0.000000,0.120158,0.000000,0.054544,0.004998,0.000000,0.000000,0.000000,0.106440,0.000000,0.000000,0.000000,92.514642,523.950658,332.760245,5.356400,199.465088,200.000000,0.534912
0.000000,0.000000,7.084796,0.000000,0.121354,0.000000,0.119936,0.000000,0.053573,0.000000,0.000000,0.000000,0.000000,0.118316,0.000000,0.000000,0.000000,92.502026,524.451971,345.000000,5.608354,199.465088,200.000000,0.534912
0.000000,0.000000,7.204708,0.000000,0.124771,0.000000,0.116126,0.000000,0.054745,0.005204,0.000000,0.000000,0.000000,0.139363,0.000000,0.000000,0.000000,92.355083,526.491032,345.000000,3.807350,199.432358,200.000000,0.567642
0.000000,0.000000,7.188356,0.000000,0.142606,0.000000,0.117107,0.000000,0.054816,0.000000,0.000000,0.000000,0.000000,0.140510,0.000000,0.000000,0.000000,92.356605,526.008835,332.713653,3.985764,199.432358,200.000000,0.567642
0.000000,0.000000,7.084398,0.000000,0.123627,0.000000,0.279917,0.000000,0.055420,0.010773,0.000000,0.000000,0.000000,0.081779,0.000000,0.000000,0.000000,92.364085,523.321556,312.734488,4.826330,200.652588,200.000000,0.652588
0.000000,0.000000,6.844930,0.000000,0.107189,0.000000,0.088084,0.000000,0.050528,0.016004,0.000000,0.000000,0.000000,0.127963,0.000000,0.000000,0.000000,92.765303,512.703902,291.822573,2.612468,200.663620,200.000000,0.663620
0.000000,0.000000,7.027519,0.000000,0.150567,0.000000,0.128250,0.000000,0.052777,0.047580,0.000000,0.000000,0.000000,0.129754,0.000000,0.000000,0.000000,92.463552,526.100905,309.576419,4.492551,200.744751,200.000000,0.744751
0.000000,0.000000,7.085198,0.000000,0.144969,0.000000,0.120469,0.000000,0.055721,0.009147,0.000000,0.000000,0.000000,0.079051,0.000000,0.000000,0.000000,92.505444,523.068004,315.416303,5.032998,199.244644,200.000000,0.755356
0.000000,0.000000,7.134637,0.000000,0.180421,0.000000,0.120356,0.000000,0.047905,0.021511,0.000000,0.000000,0.000000,0.161651,0.000000,0.000000,0.000000,92.333519,523.287235,310.664717,5.029947,199.204147,200.000000,0.795853
0.000000,0.000000,7.155556,0.000000,0.120642,0.000000,0.120880,0.000000,0.044018,0.009913,0.000000,0.000000,0.000000,0.178552,0.000000,0.000000,0.000000,92.370439,523.303809,335.142810,5.667104,199.161850,200.000000,0.838150
0.000000,0.000000,7.288687,0.000000,0.110702,0.000000,0.083999,0.000000,0.056292,0.007368,0.000000,0.000000,0.000000,0.139068,0.000000,0.000000,0.000000,92.313884,514.642714,296.978635,5.873020,200.906876,200.000000,0.906876
0.000000,0.000000,7.270669,0.000000,0.032556,0.000000,0.111847,0.000000,0.054801,0.000000,0.000000,0.000000,0.000000,0.132104,0.000000,0.000000,0.000000,92.398022,528.050986,328.357353,3.100672,199.046036,200.000000,0.953964
0.000000,0.000000,7.196921,0.000000,0.062309,0.000000,0.211475,0.000000,0.058864,0.019066,0.000000,0.000000,0.000000,0.092923,0.000000,0.000000,0.000000,92.358442,522.181948,311.521043,3.690514,198.994614,200.000000,1.005386
0.000000,0.000000,7.216804,0.000000,0.073968,0.000000,0.115191,0.000000,0.052676,0.010250,0.000000,0.000000,0.000000,0.137161,0.000000,0.000000,0.000000,92.393950,526.256338,324.912554,4.035439,201.025162,200.000000,1.025162
0.000000,0.000000,7.220231,0.000000,0.133263,0.000000,0.117367,0.000000,0.046544,0.011076,0.000000,0.000000,0.000000,0.128571,0.000000,0.000000,0.000000,92.342948,511.098198,310.261193,5.029640,198.955673,200.000000,1.044327
0.000000,0.000000,7.082535,0.000000,0.119421,0.000000,0.000000,0.000000,0.056381,0.011322,0.000000,0.000000,0.000000,0.141983,0.000000,0.000000,0.000000,92.588358,523.455806,318.239894,5.011328,198.886398,200.000000,1.113602
0.000000,0.000000,7.063532,0.000000,0.120440,0.000000,0.000000,0.000000,0.059558,0.013783,0.000000,0.000000,0.000000,0.137705,0.000000,0.000000,0.000000,92.604981,522.203744,316.615599,5.021564,198.886398,200.000000,1.113602
0.000000,0.000000,7.082807,0.000000,0.117345,0.000000,0.000000,0.000000,0.050457,0.000000,0.000000,0.000000,0.000000,0.137703,0.000000,0.000000,0.000000,92.611688,523.494211,306.164253,5.026800,198.886398,200.000000,1.113602
0.000000,0.000000,7.082181,0.000000,0.121610,0.000000,0.000000,0.000000,0.055370,0.000400,0.000000,0.000000,0.000000,0.126969,0.000000,0.000000,0.000000,92.613470,523.302174,337.334119,5.035840,198.886398,200.000000,1.113602
0.000000,0.000000,7.103980,0.000000,0.112306,0.000000,0.000000,0.000000,0.055919,0.010484,0.000000,0.000000,0.000000,0.130613,0.000000,0.000000,0.000000,92.586698,523.266162,312.795777,5.598539,198.886398,200.000000,1.113602
0.000000,0.000000,7.182681,0.000000,0.124966,0.000000,0.118156,0.000000,0.061295,0.011411,0.000000,0.000000,0.000000,0.136995,0.000000,0.000000,0.000000,92.364495,523.365724,317.742569,4.912156,198.853485,200.000000,1.146515
0.000000,0.000000,7.123267,0.000000,0.179031,0.000000,0.219596,0.000000,0.054727,0.010135,0.000000,0.000000,0.000000,0.124568,0.000000,0.000000,0.000000,92.288676,523.313323,334.136860,4.900830,201.158722,200.000000,1.158722
0.000000,0.000000,7.083105,0.000000,0.111583,0.000000,0.111410,0.000000,0.049816,0.015040,0.000000,0.000000,0.000000,0.140436,0.000000,0.000000,0.000000,92.488609,523.102359,297.645785,5.024615,198.782272,200.000000,1.217728
0.000000,0.000000,7.059681,0.000000,0.197288,0.000000,0.165639,0.000000,0.057697,0.002896,0.000000,0.000000,0.000000,0.155177,0.000000,0.000000,0.000000,92.361623,523.666734,324.922565,0.029591,201.219147,200.000000,1.219147
0.000000,0.000000,7.133400,0.000000,0.106003,0.000000,0.099690,0.000000,0.054899,0.018620,0.000000,0.000000,0.000000,0.104746,0.000000,0.000000,0.000000,92.482642,528.210587,275.132665,5.341455,201.330612,200.000000,1.330612
0.000000,0.000000,7.178481,0.000000,0.051503,0.000000,0.162827,0.000000,0.054578,0.000000,0.000000,0.000000,0.000000,0.117716,0.000000,0.000000,0.000000,92.434896,529.051439,300.073384,4.233762,198.663025,200.000000,1.336975
0.000000,0.000000,7.639561,0.000000,0.084926,0.000000,0.038438,0.000000,0.054826,0.012757,0.000000,0.000000,0.000000,0.132480,0.000000,0.000000,0.000000,92.037011,525.464401,299.096063,5.063203,201.368546,200.000000,1.368546
0.000000,0.000000,6.552440,0.000000,0.115555,0.000000,0.014545,0.000000,0.055974,0.007987,0.000000,0.000000,0.000000,0.140358,0.000000,0.000000,0.000000,93.113141,523.074865,335.587335,5.024996,198.624924,200.000000,1.375076
0.000000,0.000000,6.761086,0.000000,0.102750,0.000000,0.138965,0.000000,0.030212,0.009043,0.000000,0.000000,0.000000,0.123400,0.000000,0.000000,0.000000,92.834545,523.799334,283.546104,3.718511,201.378265,200.000000,1.378265
0.000000,0.000000,7.084491,0.000000,0.308603,0.000000,0.119697,0.000000,0.062706,0.003574,0.000000,0.000000,0.000000,0.165115,0.000000,0.000000,0.000000,92.255815,523.320049,317.205781,5.022044,201.397934,200.000000,1.397934
0.000000,0.000000,6.616271,0.000000,0.113217,0.000000,0.054181,0.000000,0.055421,0.011394,0.000000,0.000000,0.000000,0.132655,0.000000,0.000000,0.000000,93.016861,523.605911,303.515584,5.121499,198.541565,200.000000,1.458435
0.000000,0.000000,6.836514,0.000000,0.197723,0.000000,0.292968,0.000000,0.043515,0.000294,0.000000,0.000000,0.000000,0.134537,0.000000,0.000000,0.000000,92.494448,524.379497,294.440175,3.189516,198.500443,200.000000,1.499557
0.000000,0.000000,7.085469,0.000000,0.149831,0.000000,0.120708,0.000000,0.055660,0.009542,0.000000,0.000000,0.000000,0.139273,0.000000,0.000000,0.000000,92.439517,523.090615,316.418699,5.034753,198.494598,200.000000,1.505402
0.000000,0.000000,7.088444,0.000000,0.134104,0.000000,0.111706,0.000000,0.056246,0.006025,0.000000,0.000000,0.000000,0.139612,0.000000,0.000000,0.000000,92.463864,524.408340,328.780801,6.466622,198.279343,200.000000,1.720657
0.000000,0.000000,7.080298,0.000000,0.114337,0.000000,0.113540,0.000000,0.054904,0.010846,0.000000,0.000000,0.000000,0.136370,0.000000,0.000000,0.000000,92.489705,523.003048,296.921968,6.771167,198.279343,200.000000,1.720657
0.000000,0.000000,7.048549,0.000000,0.121033,0.000000,0.098878,0.000000,0.059762,0.000000,0.000000,0.000000,0.000000,0.121736,0.000000,0.000000,0.000000,92.550042,523.256667,331.023933,5.119295,198.236298,200.000000,1.763702
0.000000,0.000000,6.836955,0.000000,0.106583,0.000000,0.085414,0.000000,0.054156,0.007404,0.000000,0.000000,0.000000,0.127219,0.000000,0.000000,0.000000,92.782268,522.529838,292.533902,1.694621,201.900528,200.000000,1.900528
0.000000,0.000000,7.271485,0.000000,0.146019,0.000000,0.110459,0.000000,0.042229,0.011337,0.000000,0.000000,0.000000,0.120242,0.000000,0.000000,0.000000,92.298230,525.029719,319.999400,2.581052,198.075684,200.000000,1.924316
0.000000,0.000000,7.082926,0.000000,0.130536,0.000000,0.148394,0.000000,0.055310,0.011351,0.000000,0.000000,0.000000,0.132099,0.000000,0.000000,0.000000,92.439384,539.503953,314.329440,5.676920,201.924408,200.000000,1.924408
0.000000,0.000000,7.657281,0.000000,0.053300,0.000000,0.071746,0.000000,0.055686,0.011324,0.000000,0.000000,0.000000,0.132453,0.000000,0.000000,0.000000,92.018208,527.570293,315.312026,4.351074,198.053894,200.000000,1.946106
0.000000,0.000000,7.006540,0.000000,0.127167,0.000000,0.117596,0.000000,0.063485,0.011310,0.000000,0.000000,0.000000,0.134474,0.000000,0.000000,0.000000,92.539427,523.396460,316.807685,4.854567,197.986542,200.000000,2.013458
0.000000,0.000000,7.129242,0.000000,0.220696,0.000000,0.120357,0.000000,0.056233,0.011025,0.000000,0.000000,0.000000,0.141088,0.000000,0.000000,0.000000,92.321360,521.129892,288.142710,4.982330,197.967377,200.000000,2.032623
0.000000,0.000000,7.083577,0.000000,0.109037,0.000000,0.120341,0.000000,0.055915,0.032197,0.000000,0.000000,0.000000,0.133125,0.000000,0.000000,0.000000,92.465808,523.289884,318.262014,4.566976,197.889771,200.000000,2.110229
0.000000,0.000000,7.067694,0.000000,0.124806,0.000000,0.117286,0.000000,0.054855,0.018505,0.000000,0.000000,0.000000,0.134235,0.000000,0.000000,0.000000,92.482618,523.361202,319.894489,4.697641,197.889771,200.000000,2.110229
0.000000,0.000000,7.112998,0.000000,0.120053,0.000000,0.120657,0.000000,0.055412,0.011031,0.000000,0.000000,0.000000,0.156839,0.000000,0.000000,0.000000,92.423011,523.309175,325.693191,6.545908,197.772263,200.000000,2.227737
0.000000,0.000000,7.082951,0.000000,0.140837,0.000000,0.000000,0.000000,0.056014,0.007060,0.000000,0.000000,0.000000,0.136841,0.000000,0.000000,0.000000,92.576297,524.088643,326.496606,6.535200,197.709930,200.000000,2.290070
0.000000,0.000000,7.605221,0.000000,0.000000,0.000000,0.000000,0.000000,0.073295,0.020048,0.000000,0.000000,0.000000,0.097248,0.000000,0.000000,0.000000,92.204187,534.600957,300.755860,2.379042,197.685425,200.000000,2.314575
0.000000,0.000000,7.086575,0.000000,0.119035,0.000000,0.116961,0.000000,0.070012,0.018620,0.000000,0.000000,0.000000,0.133847,0.000000,0.000000,0.000000,92.454950,523.113668,307.048034,5.018339,202.315948,200.000000,2.315948
0.000000,0.000000,7.074897,0.000000,0.119527,0.000000,0.121554,0.000000,0.076649,0.014750,0.000000,0.000000,0.000000,0.139190,0.000000,0.000000,0.000000,92.453433,523.307529,316.935621,5.021825,202.315948,200.000000,2.315948
