Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred,Target_UTS,AbsError
0.000000,0.000000,3.865164,0.000000,2.354872,0.000000,2.355846,0.000000,0.035024,0.139272,0.000000,0.000000,0.000000,0.122399,0.000000,0.000000,0.000000,91.127424,502.766456,131.302998,9.453963,500.008362,500.000000,0.008362
0.000000,0.000000,6.918134,0.000000,2.056227,0.000000,4.419251,0.000000,0.035042,0.098374,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,86.472972,418.516256,172.795489,10.016078,500.011627,500.000000,0.011627
0.000000,0.000000,7.949638,0.000000,2.060865,0.000000,4.428414,0.000000,0.035383,0.099342,0.000000,0.000000,0.000000,0.002743,0.000000,0.000000,0.000000,85.423614,451.608161,172.834647,10.019269,500.011627,500.000000,0.011627
0.000000,0.000000,6.972297,0.000000,2.057405,0.000000,4.483179,0.000000,0.036238,0.098478,0.000000,0.000000,0.000000,0.001474,0.000000,0.000000,0.000000,86.350930,419.846706,172.798577,10.023190,500.011627,500.000000,0.011627
0.000000,0.000000,7.038973,0.000000,2.056825,0.000000,4.565952,0.000000,0.035807,0.096974,0.000000,0.000000,0.000000,0.004435,0.000000,0.000000,0.000000,86.201035,424.069227,172.799852,10.023462,500.011627,500.000000,0.011627
0.000000,0.000000,7.489062,0.000000,2.060549,0.000000,4.477438,0.000000,0.035760,0.098357,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,85.838834,445.634468,172.838839,10.023513,500.011627,500.000000,0.011627
0.000000,0.000000,7.473408,0.000000,2.062725,0.000000,4.792427,0.000000,0.034192,0.093467,0.000000,0.000000,0.000000,0.010591,0.000000,0.000000,0.000000,85.533190,423.841981,172.806937,10.025068,500.011627,500.000000,0.011627
0.000000,0.000000,6.804633,0.000000,2.062258,0.000000,4.764882,0.000000,0.034504,0.094005,0.000000,0.000000,0.000000,0.009746,0.000000,0.000000,0.000000,86.229972,423.526577,172.806301,10.025440,500.011627,500.000000,0.011627
0.000000,0.000000,6.804633,0.000000,2.091781,0.000000,4.780095,0.000000,0.034504,0.094005,0.000000,0.000000,0.000000,0.009746,0.000000,0.000000,0.000000,86.185236,423.526577,172.806301,10.025440,500.011627,500.000000,0.011627
0.000000,0.000000,7.605080,0.000000,2.062258,0.000000,4.764882,0.000000,0.034504,0.094005,0.000000,0.000000,0.000000,0.009746,0.000000,0.000000,0.000000,85.429525,423.526577,172.806301,10.025440,500.011627,500.000000,0.011627
0.000000,0.000000,7.596224,0.000000,2.062228,0.000000,4.763167,0.000000,0.034524,0.094038,0.000000,0.000000,0.000000,0.009693,0.000000,0.000000,0.000000,85.440125,423.111715,172.806262,10.025463,500.011627,500.000000,0.011627
0.000000,0.000000,7.584359,0.000000,2.062189,0.000000,4.760868,0.000000,0.034550,0.094083,0.000000,0.000000,0.000000,0.009623,0.000000,0.000000,0.000000,85.454328,423.480612,172.806208,10.025494,500.011627,500.000000,0.011627
0.000000,0.000000,7.584359,0.000000,2.062189,0.000000,4.760868,0.000000,0.034550,0.094083,0.000000,0.000000,0.000000,0.009623,0.000000,0.000000,0.000000,85.454328,423.480612,172.806208,10.025494,500.011627,500.000000,0.011627
0.000000,0.000000,7.525924,0.000000,2.061989,0.000000,4.749651,0.000000,0.034669,0.094303,0.000000,0.000000,0.000000,0.009304,0.000000,0.000000,0.000000,85.524159,423.928385,172.805925,10.025764,500.011627,500.000000,0.011627
