feature,importance
Al,0.2601892788111949
Si,0.1526243206352038
Mg,0.1519721232158644
Cu,0.13481552350173148
Zn,0.12131375950949672
Zr,0.05551253293364121
Mn,0.03767390263547283
Fe,0.036408614965927295
Ti,0.010926531492916015
Cr,0.009468819362694707
Sc,0.008999983991355492
Li,0.007959260926998796
Ag,0.005833216765171821
Be,0.0034964532734672316
V,0.001727513206112237
Ni,0.0010731488910042262
Bi,5.015881746862504e-06
B,0.0
Pb,0.0
