Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS_pred
0.00,0.00,2.42,0.00,2.58,0.02,7.78,0.15,0.24,0.16,1.20,0.37,0.00,0.22,0.40,0.26,0.00,84.20,423,137,5.00,678.60
0.00,0.00,2.48,0.00,2.71,0.00,7.25,0.13,0.71,0.16,0.66,0.65,0.00,0.21,0.41,0.23,0.06,84.35,462,129,5.00,678.53
0.00,0.00,2.49,0.00,2.57,0.00,7.79,0.14,0.34,0.18,1.22,0.32,0.00,0.22,0.33,0.25,0.00,84.15,461,128,5.00,678.31
0.00,0.04,2.46,0.00,2.55,0.00,7.72,0.15,0.43,0.16,1.18,0.97,0.00,0.22,0.34,0.22,0.00,83.55,458,130,5.00,678.23
0.00,0.02,2.51,0.00,2.61,0.01,7.05,0.13,0.31,0.15,1.11,0.43,0.00,0.24,0.32,0.23,0.01,84.88,469,129,5.00,678.17
0.00,0.02,2.46,0.00,3.08,0.00,7.72,0.14,0.41,0.16,1.17,0.58,0.00,0.22,0.36,0.12,0.00,83.55,453,141,5.00,678.15
0.00,0.03,2.49,0.00,2.58,0.05,7.25,0.12,0.42,0.16,1.49,0.59,0.00,0.15,0.36,0.36,0.00,83.94,461,129,5.00,678.05
0.00,0.00,2.42,0.00,2.88,0.00,7.67,0.14,0.50,0.16,1.23,0.41,0.00,0.20,0.26,0.25,0.02,83.85,459,130,5.00,677.86
0.00,0.02,2.39,0.00,2.58,0.01,7.76,0.15,0.24,0.22,1.20,0.26,0.00,0.22,0.45,0.25,0.00,84.24,460,129,5.00,677.81
0.05,0.05,2.50,0.00,2.58,0.00,7.79,0.12,0.43,0.17,1.31,0.52,0.00,0.22,0.32,0.29,0.00,83.64,461,129,5.00,677.77
0.00,0.04,2.46,0.10,2.57,0.01,7.79,0.14,0.23,0.16,1.21,0.44,0.00,0.21,0.34,0.29,0.01,84.00,461,128,5.00,677.67
0.00,0.05,1.71,0.00,2.58,0.05,7.80,0.15,0.24,0.16,1.19,0.63,0.00,0.22,0.33,0.27,0.00,84.61,460,129,6.00,677.43
0.00,0.05,2.48,0.00,2.58,0.00,7.80,0.11,0.53,0.21,1.18,0.75,0.00,0.22,0.33,0.20,0.00,83.55,462,129,5.00,677.34
0.00,0.06,2.50,0.02,2.58,0.00,7.81,0.16,0.26,0.14,1.19,0.62,0.00,0.22,0.34,0.30,0.00,83.80,460,129,5.00,677.02
0.00,0.04,2.50,0.00,2.48,0.02,7.37,0.13,0.65,0.16,1.20,0.65,0.00,0.23,0.34,0.21,0.00,84.02,462,129,5.00,676.91
0.00,0.03,1.89,0.00,2.60,0.01,7.62,0.15,0.50,0.16,1.19,0.62,0.00,0.21,0.32,0.25,0.00,84.42,461,127,5.00,676.90
0.00,0.00,2.50,0.01,2.58,0.03,7.82,0.15,0.29,0.20,0.64,0.62,0.00,0.22,0.39,0.26,0.00,84.31,461,129,6.00,676.80
0.00,0.02,2.48,0.00,2.98,0.00,7.77,0.15,0.51,0.18,1.02,0.58,0.00,0.22,0.32,0.21,0.00,83.55,462,129,5.00,676.51
0.00,0.02,2.36,0.00,2.92,0.00,7.72,0.14,0.23,0.18,1.05,0.69,0.00,0.22,0.31,0.29,0.03,83.83,459,128,5.00,676.26
0.00,0.00,2.45,0.00,2.54,0.00,8.45,0.14,0.34,0.18,1.03,0.55,0.00,0.22,0.37,0.18,0.00,83.55,433,129,5.00,676.10
0.00,0.05,2.50,0.00,2.58,0.02,7.82,0.14,0.34,0.16,1.05,0.89,0.00,0.20,0.36,0.26,0.00,83.63,473,148,6.00,675.83
0.00,0.05,1.48,0.00,2.58,0.00,7.82,0.15,0.26,0.24,1.19,0.62,0.00,0.22,0.33,0.26,0.00,84.79,461,128,5.00,675.24
0.00,0.05,2.49,0.11,2.58,0.00,7.82,0.15,0.47,0.20,1.19,0.61,0.00,0.20,0.33,0.25,0.00,83.55,461,136,5.00,674.89
0.05,0.05,1.45,0.00,2.63,0.01,7.78,0.15,0.21,0.16,1.19,0.63,0.00,0.20,0.33,0.33,0.00,84.84,469,128,5.00,674.79
0.00,0.05,2.49,0.04,2.55,0.00,7.81,0.14,0.32,0.16,1.19,0.61,0.00,0.22,0.33,0.30,0.00,83.77,461,129,5.00,674.57
0.03,0.05,1.97,0.00,2.60,0.00,7.82,0.13,0.25,0.16,1.21,0.61,0.00,0.21,0.30,0.29,0.01,84.35,465,129,5.00,674.13
0.00,0.04,2.27,0.00,2.61,0.01,7.65,0.14,0.52,0.17,1.15,0.62,0.00,0.25,0.32,0.29,0.05,83.92,431,129,5.00,673.62
0.00,0.05,2.50,0.00,2.60,0.00,7.66,0.15,0.25,0.16,1.22,0.63,0.00,0.22,0.30,0.26,0.00,84.01,467,128,5.00,673.61
0.00,0.04,2.43,0.12,2.61,0.00,7.77,0.14,0.23,0.22,1.13,0.61,0.00,0.22,0.32,0.24,0.00,83.93,460,129,5.00,673.55
0.00,0.05,2.49,0.00,2.58,0.00,7.82,0.14,0.35,0.16,1.02,0.73,0.00,0.16,0.33,0.25,0.00,83.91,485,129,8.00,673.51
0.00,0.03,2.95,0.00,2.51,0.00,7.41,0.16,0.48,0.16,1.19,0.59,0.00,0.21,0.33,0.24,0.00,83.73,462,129,5.00,673.43
0.00,0.05,1.38,0.09,2.66,0.00,7.82,0.15,0.13,0.16,1.19,0.62,0.00,0.22,0.33,0.27,0.00,84.92,460,129,5.00,673.34
0.00,0.05,2.53,0.00,2.58,0.00,7.78,0.12,0.57,0.16,0.99,0.56,0.00,0.22,0.32,0.20,0.00,83.90,466,129,5.00,673.24
0.00,0.06,2.18,0.00,3.27,0.02,7.76,0.15,0.45,0.17,1.19,0.14,0.00,0.20,0.31,0.28,0.01,83.82,461,145,5.00,673.12
0.00,0.05,2.46,0.00,2.83,0.00,7.74,0.12,0.57,0.20,1.18,0.55,0.00,0.22,0.32,0.20,0.00,83.55,462,120,5.00,672.83
0.00,0.05,2.49,0.00,2.58,0.00,7.82,0.14,0.35,0.16,1.02,0.60,0.00,0.16,0.33,0.25,0.00,84.04,485,129,7.00,672.30
0.00,0.05,2.50,0.02,2.58,0.00,7.82,0.15,0.24,0.16,1.19,0.64,0.00,0.22,0.33,0.27,0.00,83.83,460,144,4.00,672.07
0.00,0.05,2.50,0.00,2.58,0.00,7.82,0.12,0.46,0.19,1.22,0.68,0.00,0.22,0.28,0.26,0.00,83.61,461,129,4.00,672.05
0.00,0.00,2.05,0.11,2.74,0.08,7.70,0.14,0.27,0.17,1.19,0.77,0.00,0.23,0.28,0.26,0.00,84.02,460,139,5.00,671.90
0.00,0.04,2.50,0.00,2.52,0.00,7.78,0.15,0.52,0.18,1.19,0.59,0.00,0.22,0.34,0.26,0.00,83.72,475,129,5.00,671.82
0.00,0.00,2.53,0.01,2.93,0.00,6.85,0.14,0.11,0.16,1.21,0.78,0.00,0.25,0.30,0.25,0.00,84.46,461,128,5.00,671.36
0.00,0.04,1.72,0.00,2.69,0.00,7.95,0.14,0.35,0.16,1.19,0.55,0.00,0.21,0.29,0.25,0.01,84.44,453,120,5.00,671.26
0.00,0.05,1.86,0.00,2.58,0.00,8.34,0.15,0.36,0.14,1.20,0.62,0.00,0.22,0.34,0.26,0.00,83.88,461,126,5.00,671.15
0.00,0.05,2.50,0.00,2.62,0.01,7.86,0.14,0.58,0.16,1.16,0.59,0.00,0.19,0.34,0.25,0.00,83.55,473,145,6.00,671.00
0.00,0.07,2.42,0.00,2.51,0.00,8.35,0.13,0.40,0.17,1.07,0.53,0.00,0.22,0.34,0.23,0.00,83.55,461,129,5.00,670.65
0.00,0.05,3.34,0.00,2.46,0.00,7.46,0.14,0.23,0.15,1.14,0.70,0.00,0.21,0.31,0.25,0.00,83.55,460,129,5.00,670.41
0.00,0.03,2.15,0.06,2.59,0.00,7.80,0.15,0.20,0.16,0.98,0.70,0.00,0.25,0.32,0.25,0.05,84.29,460,129,7.00,670.13
0.00,0.04,2.51,0.00,2.69,0.01,7.95,0.14,0.33,0.16,1.27,0.54,0.00,0.20,0.28,0.25,0.00,83.61,476,128,5.00,669.84
0.00,0.04,2.44,0.07,2.58,0.00,7.57,0.14,0.37,0.16,1.84,0.43,0.00,0.22,0.35,0.23,0.00,83.55,461,146,5.00,669.69
