,degree,cv_r2_mean,cv_r2_std,train_r2,train_mape,test_r2,test_mape,test_mae,test_rmse
POLY_deg2,2.0,-0.4802010794271726,2.1588008851594798,0.7833528007041376,13.428245432023262,0.6941467526374712,16.187490678405233,50.05483492160612,71.58982476792883
POLY_deg3,3.0,-101.25018376170122,184.2626314913685,0.8324726525892822,11.53061971818145,0.029399634471761638,20.3835763999628,68.0635391148817,127.53076848131802
POLY_deg4,4.0,-711.4638217892823,1417.6785254549577,0.846252017102632,10.72017590084347,-4.738276673254485,27.994968359534155,99.8870290110726,310.0883809451516
