Si,Fe,Cu,Mn,Mg,Cr,Zn,V,Ti,Zr,Li,Ni,Be,Sc,Ag,Bi,Pb,Al,SS Temp,Ageing Temp,Ageing Time,UTS
-0.317740046470486,-0.48323617563249527,-0.40438345595407593,-0.7880968388274233,1.4740938370605023,-0.5410932205712505,1.1770723611320708,-0.18789382608239694,-0.06524843555639746,0.6136004404435077,-0.4097227843614255,-0.17754737884051688,6.9140834924697705,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.9513617862948928,-0.49509755232040903,-0.3974251521513591,-0.10934938708285138,1.1282280739932302
-0.3642571892737651,-0.7562654141307757,0.970477579807577,0.29822639915415605,-1.2095813020462842,-0.5410932205712505,-0.7093032839897075,-0.18789382608239694,-0.27891614280639576,1.007642599530519,1.5350965880613883,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.2647944063781875,0.7241935158244724,0.7523603161707797,-0.16850842197464627,0.48827621720899644
0.7335473808836225,-0.011285634799753304,-0.4542776064454263,-0.7880968388274233,0.3979666773196621,1.5481201319808489,-0.8644328600688012,7.397307190915228,-0.051003921739730895,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.9055748255009697,1.8672788922102987,0.557481423234824,-0.10934938708285138,-0.1915261214995305
-0.32704347503114184,-0.5612445294891469,1.2587548937576007,-0.7880968388274233,-0.9837274537056141,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,1.2703373722551927,1.288752800887832,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.32341177741012567,1.1052219746197478,0.36260253029886824,0.3113370832588011,1.0899403560659686
0.8917056664147718,0.2188390090773688,-0.5540659074281269,2.289819002120385,-0.23973830623046533,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.8849044894002326,1.1052219746197478,0.6549208697028018,-0.2145210046682645,-0.4181269010690395
-0.2879690750763873,0.6088807783606266,-1.0142008508483575,0.29822639915415605,1.354524152644853,-0.5410932205712505,0.7489147311537725,-0.18789382608239694,-0.27891614280639576,0.8762952131681818,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.34359220243746735,-1.1809487781519048,-2.268262524336534,-0.26710681346097104,-0.9103975601338349
-0.3642571892737651,-0.7562654141307757,0.970477579807577,0.29822639915415605,-1.2095813020462842,-0.5410932205712505,-0.7093032839897075,-0.18789382608239694,-0.27891614280639576,1.007642599530519,1.5350965880613883,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.2647944063781875,0.7241935158244724,0.7523603161707797,-0.23424068296552947,0.20697869774339908
-0.21540233230327185,0.3358515398623463,1.4250687287287684,1.3121280879369634,0.4511087592821728,-0.5410932205712505,-0.8023810296371636,-0.18789382608239694,0.43330954802693195,-0.8312208095421992,-0.4097227843614255,0.19083323712109979,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.05914369669302839,-0.2283776311637162,0.36260253029886824,-0.2473871351637061,-0.25403668138077434
-0.3642571892737651,-0.7562654141307757,-0.6649417974089052,-0.7880968388274233,0.6371060461509598,-0.5410932205712505,-0.1756575422776254,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,2.9483319986886323,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.02212219919917364,1.1052219746197478,0.557481423234824,-0.05676357829014482,0.6523664368972616
-0.317740046470486,-0.48323617563249527,-0.40438345595407593,-0.7880968388274233,1.6999476854011724,-0.5410932205712505,1.267047515257945,-0.18789382608239694,0.005974133526935323,0.2195582813564968,-0.4097227843614255,-0.17754737884051688,6.9140834924697705,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.0871072771056876,-0.49509755232040903,-0.3974251521513591,-0.10934938708285138,1.4259346154276544
-0.3549537607131093,-0.6782570602741242,-0.3101389494704143,-0.7880968388274233,0.3979666773196621,-0.5410932205712505,1.4780237387255124,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.0186175067420609,-0.9904345487542671,-0.027155255573043192,0.15357965688068143,0.7797317026552956
-0.3642571892737651,-0.7562654141307757,2.411864149557697,0.29822639915415605,-1.7011455601995076,-0.5410932205712505,-0.8644328600688012,4.83541810570411,0.14841927169360083,1.5330321449798665,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.13213404035854864,1.2957362040173857,0.6549208697028018,-0.1487887436773813,0.08977139796606685
0.00787995315246804,0.6088807783606266,-1.0252884398464353,-0.42598909283356345,-0.8043729270821407,0.6951276980986307,-0.8334069448529824,-0.18789382608239694,0.43330954802693195,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.6793241231225031,0.9147077452221102,0.6549208697028018,-0.22766745686644113,-1.2932747394064534
0.035790238834435495,0.4528640706473235,-0.9088687553666178,-0.6070429658304934,-0.452306634080508,1.0659939736995951,-0.8023810296371636,-0.18789382608239694,-0.06524843555639746,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.5327806955426644,0.7241935158244724,0.4600419767668461,-0.13564229147920465,-0.9416528400744568
0.41723080982132443,0.6868891322172782,-0.903324960867579,-0.13630289603847567,-0.9040143307618482,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.5605468186630556,0.6098849781858897,0.2066994159501037,-0.18822810027191123,-1.0041633999557007
0.1009142387590263,1.1939434322855134,1.3308242222451068,1.3845496371357353,0.2916825133946408,0.6951276980986307,-0.7868680720292544,-0.18789382608239694,0.7894223934435958,-0.1744838777305142,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.19488918750382328,-0.2283776311637162,-0.2220341485089989,6.306119285627349,0.480462397223841
-0.3642571892737651,-0.7562654141307757,1.4694190847210797,0.47928027215108593,-1.2361523430275396,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,17.526726128026795,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,19.1049731745428,-0.08979818088466006,-0.08979818088466006,-0.34914542706154555,0.43842217172801584,0.2651630838308904,-0.13564229147920465,0.05070229804028945
-0.08515433245409028,0.8039016630022556,1.3585431947403017,1.3845496371357353,0.42453771830091747,0.6951276980986307,-0.8023810296371636,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.07148419585764372,-0.2283776311637162,0.9472392091067354,-0.18822810027191123,0.25386161765433196
0.4265342383819803,1.9740269708520288,1.3862621672354962,2.108765129123455,-1.0368695356681248,0.6951276980986307,-0.7868680720292544,-0.18789382608239694,0.7894223934435958,-0.1744838777305142,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.14861231563650484,-0.03786340176607849,1.2395575485106691,-0.2539603612627944,-0.027435901811265373
-0.32704347503114184,-0.4442319987041695,-0.40438345595407593,0.62412337054863,1.7663752878543104,-0.5410932205712505,1.2329190085205446,-0.18789382608239694,-0.13647100463973022,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,3.379789416710083,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.1577566348231243,-0.49509755232040903,-0.3974251521513591,-0.10934938708285138,1.1407301859694792
-0.3130883321901581,-0.5183399348679885,0.22206532243732235,-0.7605766501318899,0.8762454149822575,-0.4780459537190866,1.5431781606787318,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.5210917814773837,-0.9142288569952121,0.36260253029886824,-0.26546350693619897,0.9031900584207527
0.19394852436558457,0.6088807783606266,-0.928272036113254,-0.2449352198366336,-0.372593511136742,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.5404935075205524,1.1052219746197478,0.36260253029886824,-0.1487887436773813,-1.0432324998814781
-0.09445776101474611,0.881910016858907,1.2476673047595233,1.4931819609338934,-0.027169978380422937,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.17532578743471106,-0.03786340176607849,-2.268262524336534,-0.26710681346097104,-0.39468544111357307
0.8917056664147718,1.1939434322855134,-0.928272036113254,1.746657383129595,-0.5718763184961568,0.6951276980986307,-0.7868680720292544,-0.18789382608239694,0.7894223934435958,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.985171045112753,1.6767646628126611,-2.268262524336534,-0.26710681346097104,-0.9885357599853897
-0.3130883321901581,-0.5183399348679885,0.22206532243732235,-0.7605766501318899,0.8762454149822575,-0.4780459537190866,1.5431781606787318,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.5210917814773837,-0.9142288569952121,0.36260253029886824,-0.10934938708285138,0.8469305545276329
-0.2340091894245835,-0.7172612372024499,1.0647220862912385,-0.7518860642280373,-0.9040143307618482,-0.5410932205712505,-0.864122600916643,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.8444893546361093,-0.03786340176607849,0.36260253029886824,-0.10934938708285138,-0.2774781413362408
-0.3642571892737651,-0.7562654141307757,-1.0807263848368245,-0.7880968388274233,-0.9040143307618482,4.403790454108274,1.3073812050385096,-0.18789382608239694,0.7894223934435958,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.24116605937114172,3.3913927273914006,-0.027155255573043192,-0.16850842197464627,-0.8869561001783685
-0.3642571892737651,-0.7562654141307757,2.245550314586529,-0.7880968388274233,-1.7011455601995076,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,1.4016847586175298,2.883504686274539,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.41393304767579137,0.343165057029197,0.16772363736291254,0.06155449149344494,0.8633395764964596
0.00787995315246804,0.6088807783606266,-1.0252884398464353,-0.42598909283356345,-0.8043729270821407,0.6951276980986307,-0.8334069448529824,-0.18789382608239694,0.43330954802693195,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.6793241231225031,0.7241935158244724,0.6549208697028018,-0.2145210046682645,-1.5901998988423618
0.19394852436558457,1.9740269708520288,-0.928272036113254,-0.2449352198366336,-0.372593511136742,1.869537570835018,-0.7868680720292544,-0.18789382608239694,0.7894223934435958,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,1.2489492147564594,1.1052219746197478,0.36260253029886824,-0.1487887436773813,-1.8636835983228037
-0.3642571892737651,-0.7562654141307757,-0.8035366598848783,-0.7880968388274233,-0.7711591258555717,-0.5410932205712505,1.1522516289594158,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.1023354437691908,1.1052219746197478,-2.365701970804512,3.0457991404795424,-1.7464762985454714
-0.3549537607131093,-0.6782570602741242,-0.3101389494704143,-0.7880968388274233,0.3979666773196621,-0.5410932205712505,1.4780237387255124,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.0186175067420609,-0.9904345487542671,-0.027155255573043192,-0.13564229147920465,1.0407132901594893
0.4265342383819803,3.1441522787018026,1.3862621672354962,2.108765129123455,-1.6347179577463693,0.6951276980986307,-0.7868680720292544,-0.18789382608239694,0.7894223934435958,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.08690981981341946,0.5336792864268347,0.557481423234824,-0.20137455247008787,-0.33998870121748465
0.1009142387590263,0.6088807783606266,1.1367914147787446,1.746657383129595,-0.9040143307618482,0.6951276980986307,-0.7868680720292544,-0.18789382608239694,0.6113659707352639,0.8106215199870133,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.1907514113904824,-0.03786340176607849,-2.268262524336534,-0.26710681346097104,-0.12901556161828664
0.38001709557870117,-0.7562654141307757,1.4139811397306907,2.108765129123455,-1.0368695356681248,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.23702828325780084,0.15265082763155924,0.606201146468813,-0.18494148722236706,0.32418599752073135
-0.261919475106551,-0.0541902294209117,-0.89778116636854,0.3706479483529281,0.9293874969447682,-0.5410932205712505,0.8140691531069919,-0.18789382608239694,-0.27891614280639576,0.4822530540811708,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,2.8570366761328976,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.4046776733023277,-1.1809487781519048,-0.41691304144495467,-0.030470673893791538,0.691435536823039
-0.3642571892737651,-0.7562654141307757,-0.975394289355085,-0.7880968388274233,1.6866621649105444,-0.5410932205712505,1.301176021995346,-0.18789382608239694,-0.27891614280639576,2.977853394965573,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,3.111768813395904,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.8982976398870373,-1.1809487781519048,-0.41691304144495467,-0.10934938708285138,1.5587695551752976
-0.3642571892737651,-0.7562654141307757,-0.3932958669559981,-0.7880968388274233,-0.7711591258555717,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,2.8186773738604454,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.8694788654444613,1.1052219746197478,0.8497997626387576,0.3639228920515077,-0.08994646169250924
-0.32704347503114184,-0.5612445294891469,1.1423352092777834,-0.7880968388274233,-1.7011455601995076,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,1.2703373722551927,1.1979945635081004,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.576392010284788,1.1052219746197478,0.36260253029886824,0.718877101402277,0.5586005970753958
0.38001709557870117,-0.7562654141307757,1.3585431947403017,2.108765129123455,-1.7011455601995076,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.4221357707270658,0.5336792864268347,0.557481423234824,-0.20137455247008787,-0.33998870121748465
-0.32704347503114184,-0.5612445294891469,1.1423352092777834,-0.7880968388274233,-1.7011455601995076,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,1.2703373722551927,1.1979945635081004,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.576392010284788,1.1052219746197478,-2.268262524336534,-0.26710681346097104,-0.6994244205346368
-0.22470576086392768,0.2578431860056946,-0.24915720998098612,-0.7880968388274233,1.4873793575511296,-0.5410932205712505,0.9040443072328662,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.8149992705258684,-0.7999203193566294,-0.027155255573043192,0.3639228920515077,0.7789503206567807
-0.3642571892737651,-0.7562654141307757,-0.9587629058579682,-0.7880968388274233,1.606949041966779,-0.5410932205712505,1.34150971177591,-0.18789382608239694,-0.27891614280639576,4.422674644951281,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,2.4749384702383885,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.9476596365455073,-1.1809487781519048,-0.41691304144495467,-0.10934938708285138,1.746301234819029
0.1009142387590263,1.1939434322855134,-0.13828132000020768,0.660334145148016,1.354524152644853,1.6222933871010414,0.9971220528803223,-0.18789382608239694,0.43330954802693195,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.3286725482530812,-1.1809487781519048,-0.07587497880703212,-0.16193519587555794,0.2851168975949539
-0.3642571892737651,-0.7562654141307757,-0.3932958669559981,-0.7880968388274233,-0.7711591258555717,-0.5410932205712505,-0.8644328600688012,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,2.8186773738604454,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,0.8694788654444613,1.1052219746197478,0.557481423234824,-0.2539603612627944,-0.08213264170735375
-0.28982976078851846,-0.13219858327756323,-0.892237371869501,0.4068587229523141,0.8363888535103745,-0.5410932205712505,0.8078639700638279,-0.18789382608239694,-0.27891614280639576,-0.8312208095421992,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.2596768081180691,-1.1809487781519048,-0.41691304144495467,-0.10934938708285138,0.4257656573277526
-0.3642571892737651,-0.7562654141307757,-0.8756059883723845,0.22580484995538425,0.9028164559635129,-0.5410932205712505,0.8264795191933194,-0.18789382608239694,-0.27891614280639576,0.6136004404435077,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,2.984402744764401,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.32754955352346654,-1.1809487781519048,-0.41691304144495467,-0.10934938708285138,1.097754176051124
-0.3642571892737651,-0.7562654141307757,-0.6649417974089052,-0.7880968388274233,0.6371060461509598,-0.5410932205712505,-0.1756575422776254,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,2.9483319986886323,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-0.02212219919917364,1.1052219746197478,0.557481423234824,-0.10934938708285138,0.5507867770902403
-0.3130883321901581,-0.5183399348679885,0.22206532243732235,-0.7605766501318899,0.8762454149822575,-0.4780459537190866,1.5431781606787318,-0.18789382608239694,-0.27891614280639576,0.7449478268058447,-0.4097227843614255,-0.17754737884051688,-0.1545046590496038,-0.32711503965468014,-0.05234239225902136,-0.08979818088466006,-0.08979818088466006,-1.5210917814773837,-0.9142288569952121,-0.41691304144495467,-0.23424068296552947,1.1360418939783858
